disc,model,h,n_test,n_days,qlike_Rstar,qlike_Ustar,rel_impr_pct_maximal,g_text_star,dm_q_clustered,p_q_clustered,cw_t,cw_p,boot_lo,boot_hi,rel_impr_pct_A2only_sameRows,g_text_A2only,text_adds_maximal,holm_p,text_adds_maximal_holm
long_form,B4_lm_features,10,7167,766,0.0856353741087057,0.08625950261671181,-0.7288209043307747,-0.2612073080704082,2.348403214369492,0.01910777371630454,-5.80805213637215,0.999999996704598,0.00011283014038058774,0.0009653939019084655,-0.8890932004336901,-0.20723904299442916,False,0.7452031749358771,False
long_form,B4_lm_features,20,7097,765,0.07305092570285074,0.07418624981160805,-1.5541543078803324,-0.22462259103222285,1.7807779573084412,0.07534599598549277,-8.792529305442141,1.0,-1.2310217205318665e-05,0.0007764392651265758,-2.3887051684911382,-0.2389383949509901,False,1.0,False
long_form,C1_bert_s1,5,7550,792,0.11744442357261445,0.11744757572724042,-0.0026839542739312203,0.20642399468619685,-1.5202115391073254,0.12885742478767537,2.9030854532854433,0.0018528802756809049,-0.0008886576389250964,0.00014876614438780308,0.09257994174025044,0.22749904281550537,False,1.0,False
long_form,C1_bert_s1,10,7167,766,0.0856353741087057,0.08558057798414048,0.06398772135409463,-0.24045836432528203,0.9468971494719269,0.34399018742062937,3.565723048488564,0.00018261002142148578,-0.0008544870368650777,0.0022220508796236896,-1.5252696480717234,-0.16040331376959488,False,1.0,False
long_form,C1_bert_s1,20,7097,765,0.07305092570285074,0.07208810886055904,1.318007722733248,0.1986535573198867,-2.4168350911485046,0.01588940516223771,5.128305375253185,1.500511438140137e-07,-0.0019326589152363447,-0.0002510372702341535,2.407086767256322,0.09915515343494884,True,0.6514656116517462,False
long_form,C2_finbert_s1,5,7550,792,0.11744442357261445,0.11733917700002895,0.08961393771107704,0.0327418151408671,0.030206057271505597,0.9759103372386323,1.8901106567204462,0.029390717237450823,-0.00012012325492483154,0.00011221794532560732,0.4858715370349623,0.09383594000425503,False,1.0,False
long_form,C2_finbert_s1,10,7167,766,0.0856353741087057,0.08396793072809931,1.9471432196813068,0.25978603209820467,-2.98360441990732,0.002939374754818977,7.772761365833977,4.376201931915728e-15,-0.003873836432605139,-0.000691898012546931,4.4131246184059325,0.22704578301944395,True,0.14990811249576783,False
long_form,C2_finbert_s1,20,7097,765,0.07305092570285074,0.07306108237530416,-0.013903550647308499,-0.30780422295879667,-1.831840789035464,0.06736431295854611,0.5204465408729668,0.3013843081339702,-0.000173306733466826,3.871801927378992e-06,-0.3272975397240942,-0.4198851815226207,False,1.0,False
long_form,C2_finbert_s2,5,7550,792,0.11744442357261445,0.11678856896306483,0.5584382719917814,0.2511852677666521,-2.2153578423257017,0.0270196102254486,5.987011661962006,1.1175730652832645e-09,-0.0016205094294750122,-9.512732117969247e-05,1.675224808723949,0.29926086735814666,True,1.0,False
long_form,C2_finbert_s2,10,7167,766,0.0856353741087057,0.08574081667050865,-0.12312967964511916,-0.04092321769032742,3.906552937799945,0.00010190553805127936,-3.657669930656772,0.9998718278778871,0.00013594562219551885,0.0004125615236708569,0.005342795303344289,0.00048637951518336656,False,0.006114332283076762,False
long_form,C2_finbert_s2,20,7097,765,0.07305092570285074,0.0745658659182294,-2.073813850820985,-1.9098633627114705,-1.768641720734384,0.07735265859578928,4.269530183738551,9.921873318525288e-06,-0.0032446849626497137,0.00010347517583934854,-4.719177915992534,-1.8449455271343367,False,1.0,False
long_form,C2_finbert_s3,5,7550,792,0.11744442357261445,0.11635648224863555,0.9263456628115114,0.14276005371487507,-3.010979820459896,0.0026869049387602223,5.578733968835633,1.2532971386756276e-08,-0.0018141787688083135,-0.0003579367835634814,2.3485822562931156,0.1731308297094128,True,0.14010518633659746,False
long_form,C2_finbert_s3,10,7167,766,0.0856353741087057,0.08448643943916265,1.3416589598646356,0.293672241086399,-2.6085554633489743,0.009270002785052212,7.833856599420964,2.707235334154014e-15,-0.0026919370738045347,-0.00037467933435548237,3.0236376754003986,0.2913856822318465,True,0.4171501253273495,False
long_form,C2_finbert_s3,20,7097,765,0.07305092570285074,0.07651915209262246,-4.74768301209409,0.23450657403716618,1.208396883184235,0.22726851997662162,-5.032831874735642,0.9999997524114788,-0.0004896669426741153,0.0025670923242271226,-0.6912635506219726,0.13773062427413882,False,1.0,False
long_form,C2_finbert_s4,5,7550,792,0.11744442357261445,0.11869554428099287,-1.0652874528392293,-0.563961393827038,2.6914942864899474,0.007263525232257217,-0.2847848476149264,0.612091603259437,0.00030756526729921053,0.0019853027966572133,-1.3008484436030003,-0.45805280039831414,False,0.3413856859160892,False
long_form,C2_finbert_s4,10,7167,766,0.0856353741087057,0.08479598769243714,0.9801865467453207,0.08904733739295428,-3.6823722953939066,0.0002473258625331176,8.185862779510007,1.5868250642336374e-16,-0.0026690597353202223,-0.0007864273172142791,2.079315204378433,0.09031232099296811,True,0.01434490002692082,True
long_form,C2_finbert_s4,20,7097,765,0.07305092570285074,0.07135926674610482,2.3157255578486144,0.2034269864853335,-5.489789806369781,5.479510552214952e-08,8.516784384220891,9.910262179772403e-18,-0.003631644241991473,-0.0017077842176202855,3.038727275535751,0.11854238268632925,True,3.6712720699840178e-06,True
long_form,C3_roberta_s1,5,7550,792,0.11744442357261445,0.11746915716822838,-0.02105982971480949,-0.0029695967895700358,3.6958361094443455,0.0002342722002212192,-5.275198645566153,0.999999931852153,1.6472448356343095e-05,5.399620769165955e-05,0.7042426894396321,0.0524916247788026,False,0.013822059813051934,False
long_form,C3_roberta_s1,10,7167,766,0.0856353741087057,0.08580668293320559,-0.20004446326401773,0.31525122279670864,-2.1991922819486067,0.028162796946638022,3.091008985889415,0.0010012150643068827,-0.0021247178402849106,-0.00015684746301812582,1.802808077770718,0.2978191925536299,True,1.0,False
long_form,C3_roberta_s1,20,7097,765,0.07305092570285074,0.07304272329368475,0.011228343908134054,0.10470447447241112,2.109454915964907,0.03523005463321675,-0.0384450228022677,0.5153330270132778,4.824887823810433e-06,0.00011184082002765217,-0.004078937278172328,-0.0027823203046060028,False,1.0,False
long_form,C4_longformer,5,7550,792,0.11744442357261445,0.11681748206336504,0.5338197337754246,0.14363416753451339,-3.9159507625233902,9.781906421477375e-05,4.709639750694017,1.2629372572613035e-06,-0.0015849396292567128,-0.0005376658529677191,1.5754385281393286,0.19651307919308153,True,0.005966962917101199,True
long_form,C4_longformer,10,7167,766,0.0856353741087057,0.08808461454390336,-2.860080265532081,-0.18567162999386685,7.480541050960045,2.0342809239153061e-13,-5.523071643518273,0.9999999827597071,0.0025449581236739334,0.004406186463370901,-3.294699934215865,-0.12470972539109142,False,1.4036538375015612e-11,False
long_form,C4_longformer,20,7097,765,0.07305092570285074,0.07734477962650897,-5.8778911866556545,-3.168041645381213,2.444593633761133,0.014726516189650301,4.896213261279369,4.993024136023743e-07,0.0011563103019720856,0.007773892498073374,-9.175115359736271,-3.095947376101785,False,0.6185136799653126,False
long_form,C6_llmtext,5,7550,792,0.11744442357261445,0.11621649548837569,1.0455397088134586,0.2344619985056484,-4.857206963265619,1.435274350516821e-06,7.0770640491412315,8.02306720050847e-13,-0.003033942098951019,-0.0013407158305564198,1.9441395631503955,0.27274392869363,True,9.329283278359336e-05,True
long_form,C6_llmtext,10,7167,766,0.0856353741087057,0.08472262602496089,1.0658540273160524,0.2885376298783506,-4.664202346568008,3.6560559864250062e-06,10.058157960236947,6.064824713783813e-24,-0.0022676949963792332,-0.000906970344162288,1.841425407000321,0.29693743843009723,True,0.00023033152714477538,True
long_form,C6_llmtext,20,7097,765,0.07305092570285074,0.0728805044885077,0.23329097161103168,0.07956777001103706,-2.7856516494104975,0.005474368834084218,5.946113688824795,1.438052565438519e-09,-0.0004705499421180825,-9.107631807370997e-05,0.25784659282299643,0.07386684337288411,True,0.2682440728701267,False
long_form,D1_concat_mlp,5,7550,792,0.11744442357261445,0.1174715965414508,-0.023136874454962632,-0.15068059633323783,0.46355730900843023,0.6430924723714485,-0.08857089560168889,0.5352873557295676,-0.00014371684955175672,0.00021119610272072735,-0.009548003116608627,-0.08272603837175944,False,1.0,False
long_form,D1_concat_mlp,10,7167,766,0.0856353741087057,0.08615562486646837,-0.6075185204449095,-0.8435905702121161,3.0163058734536445,0.0026434940818225935,-4.128605118169134,0.9999815443774557,0.00040232841323789136,0.0016083411906817435,0.18268639469434347,-0.35507927113368715,False,0.14010518633659746,False
long_form,D1_concat_mlp,20,7097,765,0.07305092570285074,0.07346353490907817,-0.5648240624708888,0.816030488738716,0.727609360268013,0.467075663610481,2.1340478261193057,0.01643652481403247,-0.0002892147362083017,0.0006254866108159082,-0.05118032958174609,0.7388336462837658,False,1.0,False
long_form,D2_gated_fusion,5,7550,792,0.11744442357261445,0.11749928500798028,-0.04671267796032039,0.3946724451251984,-0.7214508287179666,0.47084537221186323,3.8813947945424756,5.2371867928548046e-05,-0.0007356386867016919,0.0003526904815076829,-0.1564560225377304,0.3777123704798383,False,1.0,False
long_form,D2_gated_fusion,10,7167,766,0.0856353741087057,0.08604824426607727,-0.4821257122640367,-1.6100432073590083,2.029234108600072,0.042780211515894506,-1.8044313204928375,0.964397157397354,8.205634182113883e-05,0.0022859067947662965,0.08797152710930028,-0.9441159206088632,False,1.0,False
long_form,D2_gated_fusion,20,7097,765,0.07305092570285074,0.07405476799016905,-1.3741677845420361,-1.6555668487294606,2.747035706846918,0.006155280834468349,5.2349086164532,8.490150367191414e-08,0.001912694519417734,0.01321084649758654,-5.838721737626902,-1.6100128976537915,False,0.2954534800544808,False
long_form,D4_llmfused,5,7550,792,0.11744442357261445,0.11756828533030651,-0.10546414544363833,-0.06778211946188462,1.49702597830708,0.1347854018055635,-1.8183362586360012,0.9654738173682453,-2.7254233600943233e-05,0.0012603960026861523,0.12114246126309393,-0.020240170896937422,False,1.0,False
long_form,D4_llmfused,10,7167,766,0.0856353741087057,0.08538837443832203,0.28843182266024925,0.05644633685837915,-3.137335290451552,0.0017702529376381847,2.931376803196119,0.0016926494159377617,-0.0007887499223841675,-0.0002034382295710839,-0.13705521875988827,0.09152998468049581,True,0.09736391157010016,False
long_form,D4_llmfused,20,7097,765,0.07305092570285074,0.07278418527581283,0.3651431169030308,0.04914231349723423,-3.166851732140909,0.0016022291320495893,3.5668638064298515,0.00018183031504487532,-0.0007066136207122954,-0.00020515882213847822,0.34929270237878995,0.04147435875266439,True,0.089724831394777,False
event_driven,B1_bow_ridge,5,23855,996,0.12326885849386289,0.12288394413102655,0.3122559643525115,0.17354342371659318,-0.8080254589143752,0.4192690613158662,5.438928935271923,2.7064183349606416e-08,-0.0007165080396813954,0.0002808087219331323,1.3092619082524657,0.2187558782785222,False,1.0,False
event_driven,B1_bow_ridge,10,22785,991,0.08687148408001943,0.08700757030339659,-0.15665235240116915,0.1758416883682032,0.8062095219370352,0.4203156633675133,2.9193075110479487,0.0017557667768995139,-0.00018976888911166894,0.0005082175902147574,1.1639444619733685,0.21812577355621954,False,1.0,False
event_driven,B1_bow_ridge,20,22318,981,0.0633555671133328,0.06352448284669673,-0.2666154547425453,0.17671134875651015,0.9165284608971035,0.3596152681902264,2.1926169145289025,0.014172639002297791,-0.0001598214116777358,0.0005116362978516025,1.3901629493052852,0.21024436334329097,False,1.0,False
event_driven,B2_tfidf_ridge,5,23855,996,0.12326885849386289,0.12308707994888524,0.14746509961938511,0.19288011353840595,0.49152812096597076,0.6231613747640609,5.995631170628697,1.0280530987130918e-09,-0.0003696618303960802,0.0005860893157168729,1.1745708039316205,0.2483087855717704,False,1.0,False
event_driven,B2_tfidf_ridge,10,22785,991,0.08687148408001943,0.08692152530203051,-0.05760373791356284,0.1824341288579218,1.2196747326063002,0.22287868827731777,3.6852222393052694,0.0001145162826618298,-0.00013128765311292995,0.0006183299212897733,1.2658389241189407,0.2319274088489999,False,1.0,False
event_driven,B2_tfidf_ridge,20,22318,981,0.0633555671133328,0.06343627881951679,-0.12739481289718926,0.20222390227552178,0.928855906268381,0.3531924890860878,3.0950199700289898,0.0009852155141904342,-0.00021098577372198637,0.0005899352861969256,1.6760952261386106,0.23772166597574365,False,1.0,False
event_driven,B3_lm_linear,5,23855,996,0.12326885849386289,0.1230706850625318,0.1607652035984077,0.5617244643548291,-1.7723605939574307,0.07664066693215732,3.490376518949699,0.0002416057095515746,-0.000289244341605412,2.1272018502561688e-05,0.21821133277333205,0.598931478545514,False,1.0,False
event_driven,B3_lm_linear,10,22785,991,0.08687148408001943,0.08679561043948099,0.08734009939159869,0.5847406491562795,-0.5133153866976421,0.607845251791822,2.351658702495494,0.00934919066316833,-0.00025100782132400314,0.00012692397102856518,0.1876470494869212,0.6497532824486065,False,1.0,False
event_driven,B3_lm_linear,20,22318,981,0.0633555671133328,0.0632959558620093,0.09408999720082992,0.6040413880312265,-0.3424254993731628,0.7321041273939771,2.1196214254973027,0.01702449613150786,-0.0002433220991222909,0.00015819296769754092,0.27390393143555913,0.678760007115469,False,1.0,False
event_driven,B4_lm_features,5,23855,996,0.12326885849386289,0.12302861554389487,0.19489346531101637,1.169768199759185,-1.298001897052862,0.19458748407970078,5.743180072944032,4.702174777477847e-09,-0.00025354183684669863,5.5709412449899766e-05,0.17449825079830705,1.0452903958307849,False,1.0,False
event_driven,B4_lm_features,10,22785,991,0.08687148408001943,0.08679821115544592,0.08434634834374503,0.44894049337534353,-2.389161741934022,0.017073247733987985,4.854632787929815,6.070428569359229e-07,-0.00011249398452320765,-1.0399841126913214e-05,0.07032604061486651,0.35975131519627673,True,0.6829299093595194,False
event_driven,B4_lm_features,20,22318,981,0.0633555671133328,0.06330134313060308,0.08558676877238772,0.5415566360732561,-1.129261302492761,0.2590639597202725,2.7774033233479267,0.002742042967535912,-0.00026501392670924746,5.1159191355382124e-05,0.2596267183846453,0.6098131618330483,False,1.0,False
event_driven,C2_finbert_s1,5,23855,996,0.12326885849386289,0.12256812870236027,0.5684564618058107,0.10271805709245131,-1.887484574102989,0.05938601469429543,6.546191416679585,3.011098179232047e-11,-0.000667124018638849,1.3966817978025684e-05,2.0104472279707437,0.17635693797375915,False,1.0,False
event_driven,C2_finbert_s1,10,22785,991,0.08687148408001943,0.08668817955635223,0.21100655250502665,0.09901810877102792,-0.15353561286054523,0.878007197700566,3.9376727158006815,4.126020582011499e-05,-0.00024254879584169567,0.00021089735097538112,1.9207200701664722,0.16413772048087155,False,1.0,False
event_driven,C2_finbert_s1,20,22318,981,0.0633555671133328,0.06623163667060332,-4.539568799259102,0.4345079216857595,4.824470114397073,1.6270245358588522e-06,1.1686042768317015,0.12128779353788686,0.0017661614526401784,0.004041505105337918,0.7504385727475628,0.405984828347263,False,0.00010412957029496654,False
event_driven,C6_llmtext,5,23855,996,0.12326885849386289,0.12277824826082526,0.3980001429655966,0.1875184809512337,-1.9409022854154738,0.052552260104083065,5.378099061183537,3.799208915657998e-08,-0.0005782862742642284,1.6062045896358782e-05,1.2022879452640782,0.26622519311166215,False,1.0,False
event_driven,C6_llmtext,10,22785,991,0.08687148408001943,0.08676674129283249,0.1205721167264328,0.19146142812080533,0.04770771482603288,0.9619588077024414,3.8745048813559286,5.357031232107454e-05,-0.00021565030071014687,0.0002490990064462343,0.9191764023167399,0.2758342326055502,False,1.0,False
event_driven,C6_llmtext,20,22318,981,0.0633555671133328,0.06330099955104163,0.08612907243583634,0.20407248441313786,-0.022395075416339696,0.9821373675146678,4.662277148475962,1.5726936216568027e-06,-0.0002498731807347629,0.0002607682957402354,0.6014567142980093,0.25198624990913576,False,1.0,False
event_driven,D2_gated_fusion,5,23855,996,0.12326885849386289,0.12295316017662056,0.2561054925790931,0.27975395330825753,-0.2646134149468027,0.7913620870572043,8.920335465899216,2.4876174199774463e-19,-0.0003232572322193452,0.00026748818721223326,0.474564461200347,0.3419958855683712,False,1.0,False
event_driven,D2_gated_fusion,10,22785,991,0.08687148408001943,0.08686415018264182,0.008442237927994284,0.21590608146382564,-0.21711493737749352,0.8281635081158245,3.491843692630408,0.00024030359673099302,-0.00010167208299323453,9.512594145669413e-05,0.16050100698528882,0.7943130994695292,False,1.0,False
event_driven,D2_gated_fusion,20,22318,981,0.0633555671133328,0.0648901433642751,-2.422164808653963,-1.2900187792294022,2.1454072822875165,0.03216547207336169,0.7283055116551448,0.2332171153883902,0.0002501721255066791,0.0034167352305796415,-3.1858505684770013,-1.151574169684951,False,1.0,False
event_driven,D4_llmfused,5,23855,996,0.12326885849386289,0.12312834601275462,0.11398862845417623,-0.05966232425178437,-2.939099420533256,0.0033677168289478173,-0.33935205875868224,0.6328262415077679,-0.00021831437139719866,-4.3945216236110845e-05,-5.5551436307794734e-05,9.883639899901628e-06,True,0.16838584144739085,False
event_driven,D4_llmfused,10,22785,991,0.08687148408001943,0.0868971767728139,-0.02957551959259984,-0.017262197758067963,2.1080141951127715,0.03528060693353169,-2.03509027602384,0.9790733295515764,3.3034153040139867e-06,5.7071947730913214e-05,-0.00495556643427524,0.013837280204204501,False,1.0,False
event_driven,D4_llmfused,20,22318,981,0.0633555671133328,0.06350939334148167,-0.2427982814417879,-0.04655818247239464,4.498032630024709,7.679363875252433e-06,-3.4264444174847095,0.9996936796537631,9.09798874860105e-05,0.0002177427747338988,-0.37740123735149844,-0.0688665915665262,False,0.00047612056026565084,False
