arm,l2_variant,rung,rung_desc,test_year,train_from,train_to,n_train,n_test,n_test_dates,alpha,mse_ref,mse_text,gain_pct,stat_type,stat,p,p_raw,beta_cik_mean,cik_train_coverage_test,frac_train_rows_singleton_cik,lag_primary_nw,lag_strict_overlap,dm_strict_overlap,p_strict_overlap,placebo_max_abs_dm,placebo_gate_pass,verdict
L0_prereg,incl,L5,conjunction: L1 AND L2 AND L4,1998,1996,1997,3668,2462,209,10.0,0.3019250500904058,0.21911146521542352,27.4285240162038,conjunction L1&L2&L4,-3.9642134898033845,0.00020247520472659267,,1.014034255503597,0.6815597075548334,0.4642857142857143,4,208,,,3.3177630445089004,False,SURVIVES
L0_prereg,loo,L5,conjunction: L1 AND L2 AND L4,1998,1996,1997,3668,2462,209,10.0,0.22919287890099668,0.21911146521542352,4.398659213983687,conjunction L1&L2&L4,-4.051891960261729,0.0005739241030059603,,0.12499173859327603,0.6815597075548334,0.4642857142857143,4,208,,,1.6359809331459838,True,SURVIVES
L0_prereg,-,L0,"published convention: TF-IDF + logvol.-12 control vs the RAW logvol.-12-only arm, naive obs t",1999,1996,1998,6130,2524,204,10.0,0.1546453529059317,0.14526607468549038,6.065024292160003,naive obs t,3.869388736494218,0.0001118728270567585,,,0.7381141045958796,0.24861337683523654,4,203,,,,,text adds
L0_prereg,-,L1,"baseline -> RECALIBRATED logvol.-12 (OLS intercept+slope, train-fit, frozen)",1999,1996,1998,6130,2524,204,10.0,0.14654981161316008,0.14526607468549038,0.8759730998892802,naive obs t,0.8881568832110132,0.37454103031882435,,,0.7381141045958796,0.24861337683523654,4,203,,,,,null
L0_prereg,incl,L2,reference += same-CIK training-period mean log volatility (zero-text term),1999,1996,1998,6130,2524,204,10.0,0.24524356258091232,0.14526607468549038,40.76661048439823,naive obs t,13.649804102773093,5.57004216037609e-41,,1.0080162184019656,0.7381141045958796,0.24861337683523654,4,203,,,5.549281562478395,False,text adds
L0_prereg,loo,L2,reference += same-CIK training-period mean log volatility (zero-text term),1999,1996,1998,6130,2524,204,10.0,0.1455807863557246,0.14526607468549038,0.21617665223021326,naive obs t,0.18885474316884762,0.8502218544161905,,0.13892834084629896,0.7381141045958796,0.24861337683523654,4,203,,,2.699606812101146,False,null
L0_prereg,incl,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",1999,1996,1998,6130,2524,204,10.0,0.24524356258091232,0.14526607468549038,40.76661048439823,date-clustered DM,-5.41390445823149,1.7316365909873538e-07,,1.0080162184019656,0.7381141045958796,0.24861337683523654,4,203,,,5.549281562478395,False,text adds
L0_prereg,loo,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",1999,1996,1998,6130,2524,204,10.0,0.1455807863557246,0.14526607468549038,0.21617665223021326,date-clustered DM,0.9884937608338091,0.3240876288622323,,0.13892834084629896,0.7381141045958796,0.24861337683523654,4,203,,,2.699606812101146,False,null
L0_prereg,incl,L4,Holm within the pre-declared family = the L3 per-year p-values,1999,1996,1998,6130,2524,204,10.0,0.24524356258091232,0.14526607468549038,40.76661048439823,date-clustered DM + Holm,-5.41390445823149,6.926546363949415e-07,1.7316365909873538e-07,1.0080162184019656,0.7381141045958796,0.24861337683523654,4,203,,,5.549281562478395,False,text adds
L0_prereg,loo,L4,Holm within the pre-declared family = the L3 per-year p-values,1999,1996,1998,6130,2524,204,10.0,0.1455807863557246,0.14526607468549038,0.21617665223021326,date-clustered DM + Holm,0.9884937608338091,0.6481752577244646,0.3240876288622323,0.13892834084629896,0.7381141045958796,0.24861337683523654,4,203,,,2.699606812101146,False,null
L0_prereg,incl,L5,conjunction: L1 AND L2 AND L4,1999,1996,1998,6130,2524,204,10.0,0.24524356258091232,0.14526607468549038,40.76661048439823,conjunction L1&L2&L4,-5.41390445823149,6.926546363949415e-07,,1.0080162184019656,0.7381141045958796,0.24861337683523654,4,203,,,5.549281562478395,False,does not survive
L0_prereg,loo,L5,conjunction: L1 AND L2 AND L4,1999,1996,1998,6130,2524,204,10.0,0.1455807863557246,0.14526607468549038,0.21617665223021326,conjunction L1&L2&L4,0.9884937608338091,0.6481752577244646,,0.13892834084629896,0.7381141045958796,0.24861337683523654,4,203,,,2.699606812101146,False,does not survive
L0_prereg,-,L0,"published convention: TF-IDF + logvol.-12 control vs the RAW logvol.-12-only arm, naive obs t",2000,1996,1999,8654,2425,203,10.0,0.15680399847698018,0.14161048511729157,9.68949357622351,naive obs t,9.216624101251611,6.454463961987274e-20,,,0.8061855670103093,0.18153455049688005,4,202,,,,,text adds
L0_prereg,-,L1,"baseline -> RECALIBRATED logvol.-12 (OLS intercept+slope, train-fit, frozen)",2000,1996,1999,8654,2425,203,10.0,0.15130968922378757,0.14161048511729157,6.4101672247511114,naive obs t,7.063032443175982,2.119776049068991e-12,,,0.8061855670103093,0.18153455049688005,4,202,,,,,text adds
L0_prereg,incl,L2,reference += same-CIK training-period mean log volatility (zero-text term),2000,1996,1999,8654,2425,203,10.0,0.21949180465492332,0.14161048511729157,35.48256376135492,naive obs t,13.840683840671293,5.485743686843825e-42,,0.95086569981267,0.8061855670103093,0.18153455049688005,4,202,,,3.8387820431301645,False,text adds
L0_prereg,loo,L2,reference += same-CIK training-period mean log volatility (zero-text term),2000,1996,1999,8654,2425,203,10.0,0.15001346549099676,0.14161048511729157,5.601484070914619,naive obs t,5.868295652808013,5.004875003408911e-09,,0.2068291902787649,0.8061855670103093,0.18153455049688005,4,202,,,0.9782998033687443,True,text adds
L0_prereg,incl,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2000,1996,1999,8654,2425,203,10.0,0.21949180465492332,0.14161048511729157,35.48256376135492,date-clustered DM,-4.272689608198792,2.9736380572279827e-05,,0.95086569981267,0.8061855670103093,0.18153455049688005,4,202,,,3.8387820431301645,False,text adds
L0_prereg,loo,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2000,1996,1999,8654,2425,203,10.0,0.15001346549099676,0.14161048511729157,5.601484070914619,date-clustered DM,-2.7991022261208998,0.005621180880077079,,0.2068291902787649,0.8061855670103093,0.18153455049688005,4,202,,,0.9782998033687443,True,text adds
L0_prereg,incl,L4,Holm within the pre-declared family = the L3 per-year p-values,2000,1996,1999,8654,2425,203,10.0,0.21949180465492332,0.14161048511729157,35.48256376135492,date-clustered DM + Holm,-4.272689608198792,8.920914171683948e-05,2.9736380572279827e-05,0.95086569981267,0.8061855670103093,0.18153455049688005,4,202,,,3.8387820431301645,False,text adds
L0_prereg,loo,L4,Holm within the pre-declared family = the L3 per-year p-values,2000,1996,1999,8654,2425,203,10.0,0.15001346549099676,0.14161048511729157,5.601484070914619,date-clustered DM + Holm,-2.7991022261208998,0.03372708528046248,0.005621180880077079,0.2068291902787649,0.8061855670103093,0.18153455049688005,4,202,,,0.9782998033687443,True,text adds
L0_prereg,incl,L5,conjunction: L1 AND L2 AND L4,2000,1996,1999,8654,2425,203,10.0,0.21949180465492332,0.14161048511729157,35.48256376135492,conjunction L1&L2&L4,-4.272689608198792,8.920914171683948e-05,,0.95086569981267,0.8061855670103093,0.18153455049688005,4,202,,,3.8387820431301645,False,SURVIVES
L0_prereg,loo,L5,conjunction: L1 AND L2 AND L4,2000,1996,1999,8654,2425,203,10.0,0.15001346549099676,0.14161048511729157,5.601484070914619,conjunction L1&L2&L4,-2.7991022261208998,0.03372708528046248,,0.2068291902787649,0.8061855670103093,0.18153455049688005,4,202,,,0.9782998033687443,True,SURVIVES
L0_prereg,-,L0,"published convention: TF-IDF + logvol.-12 control vs the RAW logvol.-12-only arm, naive obs t",2001,1996,2000,11079,2596,202,10.0,0.17469839494614492,0.17994850834475992,-3.0052442097327106,naive obs t,-3.0184431445840407,0.0025654891240292745,,,0.7630970724191063,0.13836988897914973,4,201,,,,,text HURTS
L0_prereg,-,L1,"baseline -> RECALIBRATED logvol.-12 (OLS intercept+slope, train-fit, frozen)",2001,1996,2000,11079,2596,202,10.0,0.19221936862256983,0.17994850834475992,6.38377930681076,naive obs t,6.901388787451491,6.448533506529337e-12,,,0.7630970724191063,0.13836988897914973,4,201,,,,,text adds
L0_prereg,incl,L2,reference += same-CIK training-period mean log volatility (zero-text term),2001,1996,2000,11079,2596,202,10.0,0.21832865756702216,0.17994850834475992,17.579070768792853,naive obs t,6.675855052281388,2.9950090414206754e-11,,0.9082422751186852,0.7630970724191063,0.13836988897914973,4,201,,,2.723420353286696,False,text adds
L0_prereg,loo,L2,reference += same-CIK training-period mean log volatility (zero-text term),2001,1996,2000,11079,2596,202,10.0,0.17886027136002336,0.17994850834475992,-0.6084285663114519,naive obs t,-0.5495635688615159,0.5826660421472298,,0.24743147448364747,0.7630970724191063,0.13836988897914973,4,201,,,6.160044893417881,False,null
L0_prereg,incl,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2001,1996,2000,11079,2596,202,10.0,0.21832865756702216,0.17994850834475992,17.579070768792853,date-clustered DM,-3.441039928797081,0.0007047557958982151,,0.9082422751186852,0.7630970724191063,0.13836988897914973,4,201,,,2.723420353286696,False,text adds
L0_prereg,loo,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2001,1996,2000,11079,2596,202,10.0,0.17886027136002336,0.17994850834475992,-0.6084285663114519,date-clustered DM,-0.09456683721027316,0.9247530968452035,,0.24743147448364747,0.7630970724191063,0.13836988897914973,4,201,,,6.160044893417881,False,null
L0_prereg,incl,L4,Holm within the pre-declared family = the L3 per-year p-values,2001,1996,2000,11079,2596,202,10.0,0.21832865756702216,0.17994850834475992,17.579070768792853,date-clustered DM + Holm,-3.441039928797081,0.0007047557958982151,0.0007047557958982151,0.9082422751186852,0.7630970724191063,0.13836988897914973,4,201,,,2.723420353286696,False,text adds
L0_prereg,loo,L4,Holm within the pre-declared family = the L3 per-year p-values,2001,1996,2000,11079,2596,202,10.0,0.17886027136002336,0.17994850834475992,-0.6084285663114519,date-clustered DM + Holm,-0.09456683721027316,0.9247530968452035,0.9247530968452035,0.24743147448364747,0.7630970724191063,0.13836988897914973,4,201,,,6.160044893417881,False,null
L0_prereg,incl,L5,conjunction: L1 AND L2 AND L4,2001,1996,2000,11079,2596,202,10.0,0.21832865756702216,0.17994850834475992,17.579070768792853,conjunction L1&L2&L4,-3.441039928797081,0.0007047557958982151,,0.9082422751186852,0.7630970724191063,0.13836988897914973,4,201,,,2.723420353286696,False,SURVIVES
L0_prereg,loo,L5,conjunction: L1 AND L2 AND L4,2001,1996,2000,11079,2596,202,10.0,0.17886027136002336,0.17994850834475992,-0.6084285663114519,conjunction L1&L2&L4,-0.09456683721027316,0.9247530968452035,,0.24743147448364747,0.7630970724191063,0.13836988897914973,4,201,,,6.160044893417881,False,does not survive
L0_prereg,-,L0,"published convention: TF-IDF + logvol.-12 control vs the RAW logvol.-12-only arm, naive obs t",2002,1996,2001,13675,2846,223,10.0,0.15999445463689582,0.15245025824785846,4.715286167985486,naive obs t,4.363720317187422,1.3242309469344286e-05,,,0.8056921995783556,0.12680073126142596,4,222,,,,,text adds
L0_prereg,-,L1,"baseline -> RECALIBRATED logvol.-12 (OLS intercept+slope, train-fit, frozen)",2002,1996,2001,13675,2846,223,10.0,0.1615443051785164,0.15245025824785846,5.629444455258545,naive obs t,6.716815929239162,2.2343526599330786e-11,,,0.8056921995783556,0.12680073126142596,4,222,,,,,text adds
L0_prereg,incl,L2,reference += same-CIK training-period mean log volatility (zero-text term),2002,1996,2001,13675,2846,223,10.0,0.21725118423062748,0.15245025824785846,29.827651440545548,naive obs t,14.342087173328936,4.2955610095853555e-45,,0.9071920073887405,0.8056921995783556,0.12680073126142596,4,222,,,7.5759574229957245,False,text adds
L0_prereg,loo,L2,reference += same-CIK training-period mean log volatility (zero-text term),2002,1996,2001,13675,2846,223,10.0,0.16294363041539428,0.15245025824785846,6.439878711910942,naive obs t,6.338083124123098,2.695944241011056e-10,,0.28701604007129117,0.8056921995783556,0.12680073126142596,4,222,,,3.049565870888248,False,text adds
L0_prereg,incl,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2002,1996,2001,13675,2846,223,10.0,0.21725118423062748,0.15245025824785846,29.827651440545548,date-clustered DM,-7.500004598276333,1.516878673674797e-12,,0.9071920073887405,0.8056921995783556,0.12680073126142596,4,222,,,7.5759574229957245,False,text adds
L0_prereg,loo,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2002,1996,2001,13675,2846,223,10.0,0.16294363041539428,0.15245025824785846,6.439878711910942,date-clustered DM,-3.0033132740752304,0.002976784927556568,,0.28701604007129117,0.8056921995783556,0.12680073126142596,4,222,,,3.049565870888248,False,text adds
L0_prereg,incl,L4,Holm within the pre-declared family = the L3 per-year p-values,2002,1996,2001,13675,2846,223,10.0,0.21725118423062748,0.15245025824785846,29.827651440545548,date-clustered DM + Holm,-7.500004598276333,1.2497436782849165e-11,1.516878673674797e-12,0.9071920073887405,0.8056921995783556,0.12680073126142596,4,222,,,7.5759574229957245,False,text adds
L0_prereg,loo,L4,Holm within the pre-declared family = the L3 per-year p-values,2002,1996,2001,13675,2846,223,10.0,0.16294363041539428,0.15245025824785846,6.439878711910942,date-clustered DM + Holm,-3.0033132740752304,0.020837494492895976,0.002976784927556568,0.28701604007129117,0.8056921995783556,0.12680073126142596,4,222,,,3.049565870888248,False,text adds
L0_prereg,incl,L5,conjunction: L1 AND L2 AND L4,2002,1996,2001,13675,2846,223,10.0,0.21725118423062748,0.15245025824785846,29.827651440545548,conjunction L1&L2&L4,-7.500004598276333,1.2497436782849165e-11,,0.9071920073887405,0.8056921995783556,0.12680073126142596,4,222,,,7.5759574229957245,False,SURVIVES
L0_prereg,loo,L5,conjunction: L1 AND L2 AND L4,2002,1996,2001,13675,2846,223,10.0,0.16294363041539428,0.15245025824785846,6.439878711910942,conjunction L1&L2&L4,-3.0033132740752304,0.020837494492895976,,0.28701604007129117,0.8056921995783556,0.12680073126142596,4,222,,,3.049565870888248,False,SURVIVES
L0_prereg,-,L0,"published convention: TF-IDF + logvol.-12 control vs the RAW logvol.-12-only arm, naive obs t",2003,1996,2002,16521,3612,227,10.0,0.18728319725584075,0.15974388305504936,14.704636937167907,naive obs t,12.949730119785123,1.5943727108999448e-37,,,0.8377630121816169,0.10544155922764965,4,226,,,,,text adds
L0_prereg,-,L1,"baseline -> RECALIBRATED logvol.-12 (OLS intercept+slope, train-fit, frozen)",2003,1996,2002,16521,3612,227,10.0,0.19781802092799403,0.15974388305504936,19.247052262646836,naive obs t,23.52015753262252,6.211777287660323e-114,,,0.8377630121816169,0.10544155922764965,4,226,,,,,text adds
L0_prereg,incl,L2,reference += same-CIK training-period mean log volatility (zero-text term),2003,1996,2002,16521,3612,227,10.0,0.24412749180938978,0.15974388305504936,34.56538554052961,naive obs t,19.72682619946134,2.3775912091109534e-82,,0.8837063566111505,0.8377630121816169,0.10544155922764965,4,226,,,5.243728395569578,False,text adds
L0_prereg,loo,L2,reference += same-CIK training-period mean log volatility (zero-text term),2003,1996,2002,16521,3612,227,10.0,0.19751174101416408,0.15974388305504936,19.121829297432143,naive obs t,22.23347170852894,9.525690730476972e-103,,0.28993490110976244,0.8377630121816169,0.10544155922764965,4,226,,,1.886480412790059,True,text adds
L0_prereg,incl,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2003,1996,2002,16521,3612,227,10.0,0.24412749180938978,0.15974388305504936,34.56538554052961,date-clustered DM,-7.506541138355129,1.3886040869832406e-12,,0.8837063566111505,0.8377630121816169,0.10544155922764965,4,226,,,5.243728395569578,False,text adds
L0_prereg,loo,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2003,1996,2002,16521,3612,227,10.0,0.19751174101416408,0.15974388305504936,19.121829297432143,date-clustered DM,-8.101656884791332,3.3805433441085257e-14,,0.28993490110976244,0.8377630121816169,0.10544155922764965,4,226,,,1.886480412790059,True,text adds
L0_prereg,incl,L4,Holm within the pre-declared family = the L3 per-year p-values,2003,1996,2002,16521,3612,227,10.0,0.24412749180938978,0.15974388305504936,34.56538554052961,date-clustered DM + Holm,-7.506541138355129,1.2497436782849165e-11,1.3886040869832406e-12,0.8837063566111505,0.8377630121816169,0.10544155922764965,4,226,,,5.243728395569578,False,text adds
L0_prereg,loo,L4,Holm within the pre-declared family = the L3 per-year p-values,2003,1996,2002,16521,3612,227,10.0,0.19751174101416408,0.15974388305504936,19.121829297432143,date-clustered DM + Holm,-8.101656884791332,3.3805433441085254e-13,3.3805433441085257e-14,0.28993490110976244,0.8377630121816169,0.10544155922764965,4,226,,,1.886480412790059,True,text adds
L0_prereg,incl,L5,conjunction: L1 AND L2 AND L4,2003,1996,2002,16521,3612,227,10.0,0.24412749180938978,0.15974388305504936,34.56538554052961,conjunction L1&L2&L4,-7.506541138355129,1.2497436782849165e-11,,0.8837063566111505,0.8377630121816169,0.10544155922764965,4,226,,,5.243728395569578,False,SURVIVES
L0_prereg,loo,L5,conjunction: L1 AND L2 AND L4,2003,1996,2002,16521,3612,227,10.0,0.19751174101416408,0.15974388305504936,19.121829297432143,conjunction L1&L2&L4,-8.101656884791332,3.3805433441085254e-13,,0.28993490110976244,0.8377630121816169,0.10544155922764965,4,226,,,1.886480412790059,True,SURVIVES
L0_prereg,-,L0,"published convention: TF-IDF + logvol.-12 control vs the RAW logvol.-12-only arm, naive obs t",2004,1996,2003,20133,3559,219,10.0,0.1441897833828442,0.11429121388603947,20.735567247105024,naive obs t,13.378047386493249,7.350583882162526e-40,,,0.9213262152289969,0.08180599016540009,4,218,,,,,text adds
L0_prereg,-,L1,"baseline -> RECALIBRATED logvol.-12 (OLS intercept+slope, train-fit, frozen)",2004,1996,2003,20133,3559,219,10.0,0.1375116185660036,0.11429121388603947,16.886140183724677,naive obs t,12.472218903392559,5.642404817128434e-35,,,0.9213262152289969,0.08180599016540009,4,218,,,,,text adds
L0_prereg,incl,L2,reference += same-CIK training-period mean log volatility (zero-text term),2004,1996,2003,20133,3559,219,10.0,0.22730173325891578,0.11429121388603947,49.71828316159289,naive obs t,24.179554079718095,1.0185507581844811e-119,,0.8628830492874424,0.9213262152289969,0.08180599016540009,4,218,,,9.45436000331539,False,text adds
L0_prereg,loo,L2,reference += same-CIK training-period mean log volatility (zero-text term),2004,1996,2003,20133,3559,219,10.0,0.15003679065936937,0.11429121388603947,23.824541045058467,naive obs t,15.42609886985321,5.095464789880299e-52,,0.28741229078841835,0.9213262152289969,0.08180599016540009,4,218,,,3.907861058619315,False,text adds
L0_prereg,incl,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2004,1996,2003,20133,3559,219,10.0,0.22730173325891578,0.11429121388603947,49.71828316159289,date-clustered DM,-11.226712238026915,2.2306241415605995e-23,,0.8628830492874424,0.9213262152289969,0.08180599016540009,4,218,,,9.45436000331539,False,text adds
L0_prereg,loo,L3,"inference clusters on FILING DATE (HAC + HLN), replacing naive obs-t",2004,1996,2003,20133,3559,219,10.0,0.15003679065936937,0.11429121388603947,23.824541045058467,date-clustered DM,-6.907502775404017,5.335301793501355e-11,,0.28741229078841835,0.9213262152289969,0.08180599016540009,4,218,,,3.907861058619315,False,text adds
L0_prereg,incl,L4,Holm within the pre-declared family = the L3 per-year p-values,2004,1996,2003,20133,3559,219,10.0,0.22730173325891578,0.11429121388603947,49.71828316159289,date-clustered DM + Holm,-11.226712238026915,2.2306241415605997e-22,2.2306241415605995e-23,0.8628830492874424,0.9213262152289969,0.08180599016540009,4,218,,,9.45436000331539,False,text adds
L0_prereg,loo,L4,Holm within the pre-declared family = the L3 per-year p-values,2004,1996,2003,20133,3559,219,10.0,0.15003679065936937,0.11429121388603947,23.824541045058467,date-clustered DM + Holm,-6.907502775404017,4.801771614151219e-10,5.335301793501355e-11,0.28741229078841835,0.9213262152289969,0.08180599016540009,4,218,,,3.907861058619315,False,text adds
L0_prereg,incl,L5,conjunction: L1 AND L2 AND L4,2004,1996,2003,20133,3559,219,10.0,0.22730173325891578,0.11429121388603947,49.71828316159289,conjunction L1&L2&L4,-11.226712238026915,2.2306241415605997e-22,,0.8628830492874424,0.9213262152289969,0.08180599016540009,4,218,,,9.45436000331539,False,SURVIVES
L0_prereg,loo,L5,conjunction: L1 AND L2 AND L4,2004,1996,2003,20133,3559,219,10.0,0.15003679065936937,0.11429121388603947,23.824541045058467,conjunction L1&L2&L4,-6.907502775404017,4.801771614151219e-10,,0.28741229078841835,0.9213262152289969,0.08180599016540009,4,218,,,3.907861058619315,False,SURVIVES
L0_prereg,-,L0,"published convention: TF-IDF + logvol.-12 control vs the RAW logvol.-12-only arm, naive obs t",2005,1996,2004,23692,3474,221,10.0,0.13647035039263028,0.12051624821669323,11.690526279178231,naive obs t,8.140814877457274,5.415524417521689e-16,,,0.9196891191709845,0.05841634306939051,4,220,,,,,text adds
L0_prereg,-,L1,"baseline -> RECALIBRATED logvol.-12 (OLS intercept+slope, train-fit, frozen)",2005,1996,2004,23692,3474,221,10.0,0.13084447861261117,0.12051624821669323,7.893516413861487,naive obs t,6.050251172016039,1.599846290005218e-09,,,0.9196891191709845,0.05841634306939051,4,220,,,,,text adds
L0_prereg,incl,L2,reference += same-CIK training-period mean log volatility (zero-text term),2005,1996,2004,23692,3474,221,10.0,0.19848372293898933,0.12051624821669323,39.28154589596349,naive obs t,19.448377378442434,4.7086545231767876e-80,,0.7967791052097722,0.9196891191709845,0.05841634306939051,4,220,,,9.03744914044662,False,text adds
