disc,model,h,n_test,n_seeds,seeds,n_days,qlike_Rstar,qlike_Ustar,rel_impr_pct_maximal,g_text_star,dm_q_clustered,p_q_clustered,boot_lo,boot_hi,rel_impr_pct_A2only_sameRows,holm_p,adds_raw,adds_holm,hurts_raw,hurts_holm,verdict,n_test_s26,rel_impr_pct_maximal_s26,dm_q_clustered_s26,p_q_clustered_s26,holm_p_s26,text_adds_maximal_s26,text_adds_maximal_holm_s26
long_form,B4_lm_features,10,7167,1,2026,766,0.0856353741087057,0.08625950261671181,-0.7288209043307747,-0.2612073080704082,2.348403214369492,0.01910777371630454,0.00011283014038058774,0.0009653939019084655,-0.8890932004336901,0.6878798537869635,False,False,True,False,null,7167,-0.7288209043307747,2.348403214369492,0.0191077737163045,0.7452031749358771,False,False
long_form,B4_lm_features,20,7097,1,2026,765,0.07305092570285074,0.07418624981160805,-1.5541543078803324,-0.22462259103222285,1.7807779573084412,0.07534599598549277,-1.2310217205318665e-05,0.0007764392651265758,-2.3887051684911382,1.0,False,False,False,False,null,7097,-1.5541543078803324,1.7807779573084412,0.0753459959854927,1.0,False,False
long_form,C1_bert_s1,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.11616716662083093,1.0875415902516692,0.5592099902086031,-1.7136604465240008,0.08698290039688379,-0.004598563705653194,0.0003763663829636541,3.38121172897428,1.0,False,False,False,False,null,7550,-0.0026839542739312,-1.5202115391073254,0.1288574247876753,1.0,False,False
long_form,C1_bert_s1,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.08573148259931533,-0.11222989519218249,-0.2528274504404943,1.188121384556586,0.23515431812104554,-0.000412453988332676,0.0015700006712967797,-1.0512514143579332,1.0,False,False,False,False,null,7167,0.0639877213540946,0.9468971494719268,0.3439901874206293,1.0,False,False
long_form,C1_bert_s1,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.07239610022762599,0.8963958620981477,0.24091291507622536,-2.545497144777098,0.011107638123025088,-0.0021637330327247363,-0.00026843283322002887,2.1423518609122842,0.47762843929007875,True,False,False,False,null,7097,1.318007722733248,-2.4168350911485046,0.0158894051622377,0.6514656116517462,True,False
long_form,C2_finbert_s1,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.11670953318025666,0.6257345985468722,0.257427324783059,-2.30378669693651,0.02149302776358383,-0.0012908951323126697,-7.531592083761661e-05,1.8281492101950365,0.7307629439618502,True,False,False,False,null,7550,0.089613937711077,0.0302060572715055,0.9759103372386324,1.0,False,False
long_form,C2_finbert_s1,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.08483822347089012,0.9308660657027903,0.13456980086639544,-3.286434440299808,0.001060915513906375,-0.001872773703614869,-0.0004635714043126572,2.414865731223347,0.05728943775094426,True,False,False,False,null,7167,1.9471432196813068,-2.98360441990732,0.0029393747548189,0.1499081124957678,True,False
long_form,C2_finbert_s1,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.07707818396397097,-5.512946239041388,0.3539670855078182,2.5122551801811888,0.012201236459036863,0.0007113277093697909,0.004900111318573076,-0.5626109767977123,0.5002506948205114,False,False,True,False,null,7097,-0.0139035506473084,-1.831840789035464,0.0673643129585461,1.0,False,False
long_form,C2_finbert_s2,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.11718091088718616,0.22437224128003347,0.061951868143284,-3.3824729986152815,0.0007536674034233599,-0.00047222010079487725,-0.00012887455402072677,1.0761374390416496,0.04220537459170815,True,True,False,False,text adds,7550,0.5584382719917814,-2.2153578423257017,0.0270196102254486,1.0,True,False
long_form,C2_finbert_s2,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.0857553494589722,-0.1401002232023973,-0.035015649022473096,4.970914452716033,8.229114743999641e-07,0.0001507732662970533,0.000361092125074069,0.21764862509041338,5.26663343615977e-05,False,False,True,True,text HURTS,7167,-0.1231296796451191,3.906552937799945,0.0001019055380512,0.0061143322830767,False,False
long_form,C2_finbert_s2,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.07347153812816956,-0.5757797334831154,0.3166537542853216,0.9415246564195779,0.34673366310497067,-0.0003067794533841473,0.0009655825838027528,1.3778223436957657,1.0,False,False,False,False,null,7097,-2.073813850820985,-1.768641720734384,0.0773526585957892,1.0,False,False
long_form,C2_finbert_s3,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.11597264830432681,1.2531674331711935,0.2458934761410422,-2.864467021936873,0.0042877467795245225,-0.0021996478627611324,-0.0004588582987267409,2.8337279606287105,0.20152409863765255,True,False,False,False,null,7550,0.9263456628115114,-3.010979820459896,0.0026869049387602,0.1401051863365974,True,False
long_form,C2_finbert_s3,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.08573705616737162,-0.11873838320230805,0.28077928196590113,-2.4863671243851564,0.013117779032045028,-0.003531545182713035,-0.00032945350549093704,2.345887837392055,0.5199143710514876,True,False,False,False,null,7167,1.3416589598646356,-2.6085554633489743,0.0092700027850522,0.4171501253273495,True,False
long_form,C2_finbert_s3,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.08232212631177489,-12.691421114410813,0.4609105833969095,5.0579864743246,5.310023263691902e-07,0.004451743497570622,0.00960148932295266,-3.631468001314877,3.451515121399736e-05,False,False,True,True,text HURTS,7097,-4.74768301209409,1.208396883184235,0.2272685199766216,1.0,False,False
long_form,C2_finbert_s4,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.11685166505394025,0.5047140601849898,0.20423364735373056,-3.166038938110394,0.0016045374293933786,-0.001591339953706012,-0.0003625328732561983,1.3733541912895402,0.08491814399862824,True,False,False,False,null,7550,-1.065287452839229,2.6914942864899474,0.0072635252322572,0.3413856859160892,False,False
long_form,C2_finbert_s4,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.08569020574955619,-0.06402919520254047,-0.03226934055382335,3.3036969366014377,0.000998570660773505,5.1325837509149794e-05,0.0002177199080210876,0.13252314463060624,0.054921386342542775,False,False,True,False,null,7167,0.9801865467453208,-3.682372295393906,0.0002473258625331,0.0143449000269208,True,True
long_form,C2_finbert_s4,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.07183607195462129,1.6630230712901755,0.19001955037306922,-4.44651916864016,1.0021671872575661e-05,-0.0031687608630764745,-0.0012270124641283252,2.660837214223631,0.0006013003123545396,True,True,False,False,text adds,7097,2.3157255578486144,-5.489789806369781,5.479510552214952e-08,3.6712720699840178e-06,True,True
long_form,C3_roberta_s1,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.1178516799516579,-0.34676519042358483,-0.06659068516756321,3.1281555368362817,0.0018235429093728744,0.00014887062872515462,0.0006656155280492163,0.28080833474396655,0.09117714546864372,False,False,True,False,null,7550,-0.0210598297148094,3.6958361094443455,0.0002342722002212,0.0138220598130519,False,False
long_form,C3_roberta_s1,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.08527260039740116,0.42362600161474656,0.2151651274085076,-2.2862847578748227,0.022510108237303303,-0.001224145757664256,-0.00011545640040538636,1.5409225197028271,0.742833571831009,True,False,False,False,null,7167,-0.2000444632640177,-2.1991922819486067,0.028162796946638,1.0,True,False
long_form,C3_roberta_s1,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.07307165872418964,-0.02838159973938398,0.01334042661654031,-0.4058774102065691,0.6849463233277991,-3.9953157119564106e-05,2.6807421303224203e-05,-0.2993640148006131,1.0,False,False,False,False,null,7097,0.011228343908134,2.109454915964907,0.0352300546332167,1.0,False,False
long_form,C4_longformer,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.11689545850342048,0.46742540215589723,0.10049038587413277,-3.9081703141032698,0.00010096053587054613,-0.0010393357053614697,-0.00035126203186545914,1.4923921297990004,0.005956671616362222,True,True,False,False,text adds,7550,0.5338197337754246,-3.9159507625233902,9.781906421477376e-05,0.0059669629171011,True,True
long_form,C4_longformer,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.08866631470264355,-3.539355815845881,-0.23093055678292118,7.744920427178749,3.036381437360335e-14,0.003231641565578955,0.005442449256764105,-3.666251527596069,2.095103191778631e-12,False,False,True,True,text HURTS,7167,-2.860080265532081,7.480541050960045,2.0342809239153061e-13,1.4036538375015612e-11,False,False
long_form,C4_longformer,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.07326219358479996,-0.2892063035704674,0.16216015444755733,0.40218399700472157,0.687661110216325,-0.0002819241402319066,0.00047787836645328026,0.46098215601291154,1.0,False,False,False,False,null,7097,-5.8778911866556545,2.444593633761133,0.0147265161896503,0.6185136799653126,False,False
long_form,C6_llmtext,5,7550,1,2026,792,0.11744442357261445,0.11621649548837569,1.0455397088134586,0.2344619985056484,-4.857206963265619,1.435274350516821e-06,-0.003033942098951019,-0.0013407158305564198,1.9441395631503955,9.042228408255972e-05,True,True,False,False,text adds,7550,1.0455397088134586,-4.857206963265619,1.435274350516821e-06,9.329283278359336e-05,True,True
long_form,C6_llmtext,10,7167,1,2026,766,0.0856353741087057,0.08472262602496089,1.0658540273160524,0.2885376298783506,-4.664202346568008,3.6560559864250062e-06,-0.0022676949963792332,-0.000906970344162288,1.841425407000321,0.0002266754711583504,True,True,False,False,text adds,7167,1.0658540273160524,-4.664202346568008,3.6560559864250062e-06,0.0002303315271447,True,True
long_form,C6_llmtext,20,7097,1,2026,765,0.07305092570285074,0.0728805044885077,0.23329097161103168,0.07956777001103706,-2.7856516494104975,0.005474368834084218,-0.0004705499421180825,-9.107631807370997e-05,0.25784659282299643,0.2463465975337898,True,False,False,False,null,7097,0.2332909716110316,-2.7856516494104975,0.0054743688340842,0.2682440728701267,True,False
long_form,D1_concat_mlp,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.11848773682967488,-0.8883463559386153,-0.8446589778652984,2.316992119930182,0.020758697133598344,0.00013990404986587791,0.0025210285096922322,-1.0346838487658843,0.726554399675942,False,False,True,False,null,7550,-0.0231368744549626,0.4635573090084302,0.6430924723714485,1.0,False,False
long_form,D1_concat_mlp,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.08596414501198844,-0.38391950371513983,-0.5666280707640685,3.5728771794609986,0.00037519353653766283,0.0004729228074514873,0.0014913869942743572,-0.5094023152881285,0.02138603158264678,False,False,True,True,text HURTS,7167,-0.6075185204449095,3.0163058734536445,0.0026434940818225,0.1401051863365974,False,False
long_form,D1_concat_mlp,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.0730504704789084,0.0006231597176263605,0.0003034887790560419,-5.09716855706631,4.350027877898191e-07,-9.955586575301748e-07,-4.492977180392344e-07,-0.04975954341351663,2.871018399412806e-05,True,True,False,False,text adds,7097,-0.5648240624708888,0.727609360268013,0.467075663610481,1.0,False,False
long_form,D2_gated_fusion,5,7550,3,2026+2027+2028,792,0.11744442357261445,0.11740263058036772,0.03558533557865177,0.040638007308619876,-1.6751156765719413,0.09430678160053242,-0.00012284697555434545,1.196403092685162e-05,0.1700490211634015,1.0,False,False,False,False,null,7550,-0.0467126779603203,-0.7214508287179666,0.4708453722118632,1.0,False,False
long_form,D2_gated_fusion,10,7167,3,2026+2027+2028,766,0.0856353741087057,0.08551503536589306,0.14052457184327136,-0.15195210217500457,-0.8361669720594083,0.4033220731639476,-0.00021352456615370452,9.233944172714972e-05,-0.09044609981105602,1.0,False,False,False,False,null,7167,-0.4821257122640367,2.029234108600072,0.0427802115158945,1.0,False,False
long_form,D2_gated_fusion,20,7097,3,2026+2027+2028,765,0.07305092570285074,0.0724800396806971,0.7814904693690342,-0.7532385781979796,2.8042415522021864,0.00517151953463378,0.0006931413226798163,0.0043594321790773344,-2.4456059086139903,0.2378898985931539,False,False,True,False,null,7097,-1.374167784542036,2.747035706846918,0.0061552808344683,0.2954534800544808,False,False
long_form,D4_llmfused,5,7550,1,2026,792,0.11744442357261445,0.11756828533030651,-0.10546414544363833,-0.06778211946188462,1.49702597830708,0.1347854018055635,-2.7254233600943233e-05,0.0012603960026861523,0.12114246126309393,1.0,False,False,False,False,null,7550,-0.1054641454436383,1.49702597830708,0.1347854018055635,1.0,False,False
long_form,D4_llmfused,10,7167,1,2026,766,0.0856353741087057,0.08538837443832203,0.28843182266024925,0.05644633685837915,-3.137335290451552,0.0017702529376381847,-0.0007887499223841675,-0.0002034382295710839,-0.13705521875988827,0.09028289981954742,True,False,False,False,null,7167,0.2884318226602492,-3.137335290451552,0.0017702529376381,0.0973639115701001,True,False
long_form,D4_llmfused,20,7097,1,2026,765,0.07305092570285074,0.07278418527581283,0.3651431169030308,0.04914231349723423,-3.166851732140909,0.0016022291320495893,-0.0007066136207122954,-0.00020515882213847822,0.34929270237878995,0.08491814399862824,True,False,False,False,null,7097,0.3651431169030308,-3.166851732140909,0.0016022291320495,0.089724831394777,True,False
event_driven,B1_bow_ridge,5,23855,1,2026,996,0.12326885849386289,0.12288394413102655,0.3122559643525115,0.17354342371659318,-0.8080254589143752,0.4192690613158662,-0.0007165080396813954,0.0002808087219331323,1.3092619082524657,1.0,False,False,False,False,null,23855,0.3122559643525115,-0.8080254589143752,0.4192690613158662,1.0,False,False
event_driven,B1_bow_ridge,10,22785,1,2026,991,0.08687148408001943,0.08700757030339659,-0.15665235240116915,0.1758416883682032,0.8062095219370352,0.4203156633675133,-0.00018976888911166894,0.0005082175902147574,1.1639444619733685,1.0,False,False,False,False,null,22785,-0.1566523524011691,0.8062095219370352,0.4203156633675133,1.0,False,False
event_driven,B1_bow_ridge,20,22318,1,2026,981,0.0633555671133328,0.06352448284669673,-0.2666154547425453,0.17671134875651015,0.9165284608971035,0.3596152681902264,-0.0001598214116777358,0.0005116362978516025,1.3901629493052852,1.0,False,False,False,False,null,22318,-0.2666154547425453,0.9165284608971036,0.3596152681902264,1.0,False,False
event_driven,B2_tfidf_ridge,5,23855,1,2026,996,0.12326885849386289,0.12308707994888524,0.14746509961938511,0.19288011353840595,0.49152812096597076,0.6231613747640609,-0.0003696618303960802,0.0005860893157168729,1.1745708039316205,1.0,False,False,False,False,null,23855,0.1474650996193851,0.4915281209659707,0.6231613747640609,1.0,False,False
event_driven,B2_tfidf_ridge,10,22785,1,2026,991,0.08687148408001943,0.08692152530203051,-0.05760373791356284,0.1824341288579218,1.2196747326063002,0.22287868827731777,-0.00013128765311292995,0.0006183299212897733,1.2658389241189407,1.0,False,False,False,False,null,22785,-0.0576037379135628,1.2196747326063002,0.2228786882773177,1.0,False,False
event_driven,B2_tfidf_ridge,20,22318,1,2026,981,0.0633555671133328,0.06343627881951679,-0.12739481289718926,0.20222390227552178,0.928855906268381,0.3531924890860878,-0.00021098577372198637,0.0005899352861969256,1.6760952261386106,1.0,False,False,False,False,null,22318,-0.1273948128971892,0.928855906268381,0.3531924890860878,1.0,False,False
event_driven,B3_lm_linear,5,23855,1,2026,996,0.12326885849386289,0.1230706850625318,0.1607652035984077,0.5617244643548291,-1.7723605939574307,0.07664066693215732,-0.000289244341605412,2.1272018502561688e-05,0.21821133277333205,1.0,False,False,False,False,null,23855,0.1607652035984077,-1.7723605939574307,0.0766406669321573,1.0,False,False
event_driven,B3_lm_linear,10,22785,1,2026,991,0.08687148408001943,0.08679561043948099,0.08734009939159869,0.5847406491562795,-0.5133153866976421,0.607845251791822,-0.00025100782132400314,0.00012692397102856518,0.1876470494869212,1.0,False,False,False,False,null,22785,0.0873400993915986,-0.5133153866976421,0.607845251791822,1.0,False,False
event_driven,B3_lm_linear,20,22318,1,2026,981,0.0633555671133328,0.0632959558620093,0.09408999720082992,0.6040413880312265,-0.3424254993731628,0.7321041273939771,-0.0002433220991222909,0.00015819296769754092,0.27390393143555913,1.0,False,False,False,False,null,22318,0.0940899972008299,-0.3424254993731628,0.7321041273939771,1.0,False,False
event_driven,B4_lm_features,5,23855,1,2026,996,0.12326885849386289,0.12302861554389487,0.19489346531101637,1.169768199759185,-1.298001897052862,0.19458748407970078,-0.00025354183684669863,5.5709412449899766e-05,0.17449825079830705,1.0,False,False,False,False,null,23855,0.1948934653110163,-1.298001897052862,0.1945874840797007,1.0,False,False
event_driven,B4_lm_features,10,22785,1,2026,991,0.08687148408001943,0.08679821115544592,0.08434634834374503,0.44894049337534353,-2.389161741934022,0.017073247733987985,-0.00011249398452320765,-1.0399841126913214e-05,0.07032604061486651,0.6317101661575555,True,False,False,False,null,22785,0.084346348343745,-2.389161741934022,0.0170732477339879,0.6829299093595194,True,False
event_driven,B4_lm_features,20,22318,1,2026,981,0.0633555671133328,0.06330134313060308,0.08558676877238772,0.5415566360732561,-1.129261302492761,0.2590639597202725,-0.00026501392670924746,5.1159191355382124e-05,0.2596267183846453,1.0,False,False,False,False,null,22318,0.0855867687723877,-1.129261302492761,0.2590639597202725,1.0,False,False
event_driven,C2_finbert_s1,5,23855,3,2026+2027+2028,996,0.12326885849386289,0.12232207853671069,0.7680609431451304,0.14431703181724462,-2.4133212539252327,0.01598771915634442,-0.0009315702621616936,-0.00010386740816679381,2.4377432747934282,0.6075333279410879,True,False,False,False,null,23855,0.5684564618058107,-1.887484574102989,0.0593860146942954,1.0,False,False
event_driven,C2_finbert_s1,10,22785,3,2026+2027+2028,991,0.08687148408001943,0.08679826094308585,0.08428903651069103,0.14986666753873312,0.46448700365871026,0.6424009972269308,-0.00024148278955547555,0.0004020880359149648,2.1916530968357186,1.0,False,False,False,False,null,22785,0.2110065525050266,-0.1535356128605452,0.878007197700566,1.0,False,False
event_driven,C2_finbert_s1,20,22318,3,2026+2027+2028,981,0.0633555671133328,0.06436540502794484,-1.5939213562805028,0.22833236186307224,1.9705202357448446,0.049059919570382256,1.0772860642794483e-05,0.0015563289432730587,1.427144980460867,1.0,False,False,True,False,null,22318,-4.539568799259102,4.824470114397073,1.6270245358588522e-06,0.0001041295702949,False,False
event_driven,C6_llmtext,5,23855,1,2026,996,0.12326885849386289,0.12277824826082526,0.3980001429655966,0.1875184809512337,-1.9409022854154738,0.052552260104083065,-0.0005782862742642284,1.6062045896358782e-05,1.2022879452640782,1.0,False,False,False,False,null,23855,0.3980001429655966,-1.9409022854154736,0.052552260104083,1.0,False,False
event_driven,C6_llmtext,10,22785,1,2026,991,0.08687148408001943,0.08676674129283249,0.1205721167264328,0.19146142812080533,0.04770771482603288,0.9619588077024414,-0.00021565030071014687,0.0002490990064462343,0.9191764023167399,1.0,False,False,False,False,null,22785,0.1205721167264328,0.0477077148260328,0.9619588077024414,1.0,False,False
event_driven,C6_llmtext,20,22318,1,2026,981,0.0633555671133328,0.06330099955104163,0.08612907243583634,0.20407248441313786,-0.022395075416339696,0.9821373675146678,-0.0002498731807347629,0.0002607682957402354,0.6014567142980093,1.0,False,False,False,False,null,22318,0.0861290724358363,-0.0223950754163396,0.9821373675146678,1.0,False,False
event_driven,D2_gated_fusion,5,23855,3,2026+2027+2028,996,0.12326885849386289,0.12290235608769351,0.2973195425409309,0.2921006561307295,-0.9262484386567713,0.3545414868070562,-0.0003716543171752911,0.00014105707661290028,0.5068946543560464,1.0,False,False,False,False,null,23855,0.2561054925790931,-0.2646134149468027,0.7913620870572043,1.0,False,False
event_driven,D2_gated_fusion,10,22785,3,2026+2027+2028,991,0.08687148408001943,0.0868860606660318,-0.016779483125831073,-0.08040060968763518,0.7163913986315201,0.4739186584109083,-1.3063214197911773e-05,2.584453148029041e-05,0.13229022015391553,1.0,False,False,False,False,null,22785,0.0084422379279942,-0.2171149373774935,0.8281635081158245,1.0,False,False
event_driven,D2_gated_fusion,20,22318,3,2026+2027+2028,981,0.0633555671133328,0.06493032939770363,-2.485594172890651,-1.1332152708231176,2.2333831387485406,0.025748745662971168,0.000221039410232405,0.003427607926160042,-3.4766918447447455,0.8239598612150774,False,False,True,False,null,22318,-2.422164808653963,2.1454072822875165,0.0321654720733616,1.0,False,False
event_driven,D4_llmfused,5,23855,1,2026,996,0.12326885849386289,0.12312834601275462,0.11398862845417623,-0.05966232425178437,-2.939099420533256,0.0033677168289478173,-0.00021831437139719866,-4.3945216236110845e-05,-5.5551436307794734e-05,0.16165040778949524,True,False,False,False,null,23855,0.1139886284541762,-2.939099420533256,0.0033677168289478,0.1683858414473908,True,False
event_driven,D4_llmfused,10,22785,1,2026,991,0.08687148408001943,0.0868971767728139,-0.02957551959259984,-0.017262197758067963,2.1080141951127715,0.03528060693353169,3.3034153040139867e-06,5.7071947730913214e-05,-0.00495556643427524,1.0,False,False,True,False,null,22785,-0.0295755195925998,2.1080141951127715,0.0352806069335316,1.0,False,False
event_driven,D4_llmfused,20,22318,1,2026,981,0.0633555671133328,0.06350939334148167,-0.2427982814417879,-0.04655818247239464,4.498032630024709,7.679363875252433e-06,9.09798874860105e-05,0.0002177427747338988,-0.37740123735149844,0.0004684411963903984,False,False,True,True,text HURTS,22318,-0.2427982814417879,4.498032630024709,7.679363875252433e-06,0.0004761205602656,False,False
