disc,model,h,n_seeds,pk_n_test,pk_n_test2,pk_n_days,pk_qlike_R,pk_mde,pk_placebo_dm,pk_genuine,pk_conj,pk_primary_rel,pk_primary_dm,pk_primary_p,pk_primary_holm,pk_primary_detect,pk_firm_rel,pk_firm_dm,pk_firm_p,pk_firm_holm,pk_firm_detect,pk_pool_rel,pk_pool_dm,pk_pool_p,pk_pool_holm,pk_pool_detect,gk_n_test,gk_n_test2,gk_n_days,gk_qlike_R,gk_mde,gk_placebo_dm,gk_genuine,gk_conj,gk_primary_rel,gk_primary_dm,gk_primary_p,gk_primary_holm,gk_primary_detect,gk_firm_rel,gk_firm_dm,gk_firm_p,gk_firm_holm,gk_firm_detect,gk_pool_rel,gk_pool_dm,gk_pool_p,gk_pool_holm,gk_pool_detect,old_n_test,old_qlike_R,old_rel,old_dm,old_holm,old_placebo_dm,old_genuine,old_primary_detect,old_firm_detect,old_pool_detect,old_conj,old_firm_rel,old_firm_dm,old_pool_rel,old_pool_dm,old_mde,pk_i03_har_detect,pk_i03_firm_detect,pk_i03_pool_detect,pk_i03_all3_detect,pk_i05_har_detect,pk_i05_firm_detect,pk_i05_pool_detect,pk_i05_all3_detect,pk_i10_har_detect,pk_i10_firm_detect,pk_i10_pool_detect,pk_i10_all3_detect,gk_i03_har_detect,gk_i03_firm_detect,gk_i03_pool_detect,gk_i03_all3_detect,gk_i05_har_detect,gk_i05_firm_detect,gk_i05_pool_detect,gk_i05_all3_detect,gk_i10_har_detect,gk_i10_firm_detect,gk_i10_pool_detect,gk_i10_all3_detect
event_driven,B4_lm_features,10,1,25001,22785,991,0.037347469612037575,0.08311263235967925,0.031437236751438266,False,False,0.0988868907435332,-2.994372427891034,0.00281847873381937,0.1042837131513167,False,0.14923403078137176,-3.1028037799735815,0.001971323516679437,0.05322573495034481,False,0.09307052696827775,-3.134731527991237,0.001770777655566133,0.07437266153377758,False,25001,22785,991,0.03369407706737839,0.0850022092886662,0.058816308827931,True,True,0.11078144216977666,-3.4446046543427977,0.0005958778000521908,0.023835112002087634,True,0.1542829434154033,-3.1830869261517076,0.0015025708541654018,0.04657969647912746,True,0.10487813626710109,-3.389093600404284,0.0007288974438216642,0.03425817985961822,True,25001,0.0882766693476687,0.0820115707812811,-2.1037986518046754,0.6041020667328117,-0.0500919307573637,False,False,False,False,False,0.1304350276414691,-2.603464665906097,0.084346348343745,-2.389161741934022,0.0788592152486415,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
event_driven,B4_lm_features,20,1,24732,22318,981,0.03186751692045328,0.5567433857144162,-0.5535720449278516,False,False,0.26523880178019626,-1.3596398715850666,0.17425665039186455,1.0,False,0.11086494920951803,-1.7085487766647414,0.08785121170932232,1.0,False,0.0994408741989394,-0.8511391723049712,0.39489996663931715,1.0,False,24732,22318,981,0.02941934110839066,0.6002159702996628,-0.5693619436399526,False,False,0.24764279282871363,-1.1125507553063503,0.2661742510569946,1.0,False,0.10463277869092172,-1.449299097465967,0.14757398435394095,1.0,False,0.04180075671713198,-0.4722712469449413,0.6368383354317565,1.0,False,24732,0.0645388688828226,0.2470349948307292,-2.010255968836495,0.6568554837965714,0.4693091454855822,False,False,False,False,False,0.1101905017582833,-2.382057639690876,0.0855867687723877,-1.129261302492761,0.3722963405380629,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False
event_driven,C2_finbert_s1,5,3,25109,23855,996,0.046004469074416375,1.0350427884236162,0.2861517652713572,True,True,2.5108657904703207,-4.726556907530534,2.61227031714777e-06,0.0001488994080774229,True,0.016136720466400512,-5.904111154397536,4.860095711102644e-09,3.0618602979946655e-07,True,1.1298452592089319,-3.4623062587613225,0.0005583498575369717,0.0256840934467007,True,25109,23855,996,0.04114205305506818,1.074604519254993,0.3842081162018195,True,False,2.59089868937452,-4.446633074207077,9.703948129951168e-06,0.0005531250434072165,True,0.08734844940060349,-5.661624478005014,1.9610969924980125e-08,1.1570472255738273e-06,True,1.0271929785294676,-3.07071606103304,0.0021934316937507214,0.0921241311375303,False,25109,0.1265103053816432,2.572478825713876,-5.916488835944067,2.621478756891743e-07,-1.7185280711027644,True,True,False,False,False,-0.0614445868760064,5.704469221239293,0.7680609431451304,-2.4133212539252327,0.8613560248868002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
event_driven,C2_finbert_s1,10,3,25001,22785,991,0.037347469612037575,1.3830757486405791,0.5406853478711613,True,False,2.2936670979929907,-3.6014285857709103,0.00033219041813942375,0.015280759234413492,True,-0.791412505559332,5.771717350392318,1.0491344848416718e-08,6.504633806018365e-07,False,0.6098590588458338,-2.0874768281681746,0.037100270313144584,1.0,False,25001,22785,991,0.03369407706737839,1.413177502090367,0.5333933221077343,True,False,2.3732137911153774,-3.5139827503611514,0.0004614066652795654,0.019840486607021313,True,-0.801349095004236,5.864842254713624,6.12263055272038e-09,3.734804637159432e-07,False,0.556559770115856,-1.8843867522926043,0.059805461907954195,1.0,False,25001,0.0882766693476687,2.416447747621683,-5.683191175711201,9.90794458739215e-07,0.956671989777124,True,True,False,False,False,-0.665345769020464,6.27934614810235,0.084289036510691,0.4644870036587102,0.9257119926244975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
event_driven,C2_finbert_s1,20,3,24732,22318,981,0.03186751692045328,3.2560801940823065,-0.12252899341405943,False,False,-1.4473764243925178,0.8037801323262797,0.4217188844322288,1.0,False,-0.18232683583599804,0.8525495307135483,0.394117463889962,1.0,False,-2.3060969742863966,2.290746861128692,0.022189639827343306,0.6878788346476424,False,24732,22318,981,0.02941934110839066,3.5147380829924337,0.47770505864644497,False,False,-1.900452946018785,1.1084422044388027,0.26794283946006914,1.0,False,-0.16667601714528765,0.8052589566770734,0.4208655879519104,1.0,False,-2.5473455370126765,2.5918702357756205,0.009687593292706026,0.3584409518301229,False,24732,0.0645388688828226,1.5777271546898122,-1.944580950733626,0.6568554837965714,0.3252843538123294,False,False,False,False,False,-0.6133885371116714,2.7252104191223587,-1.5939213562805028,1.9705202357448448,2.632704361067808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
event_driven,C6_llmtext,5,1,25109,23855,996,0.046004469074416375,0.6939040954078771,-0.4720582890306062,True,False,1.412773366987411,-3.6679208016963396,0.0002574881757136094,0.01287440878568047,True,0.5315086408157453,-4.301010234510138,1.8677204608883416e-05,0.0008778286166175206,True,0.7364391724847459,-2.5024433048258854,0.012493428201047223,0.41228313063455835,False,25109,23855,996,0.04114205305506818,0.6971068197056283,-0.4550608896775187,True,False,1.3963558033793888,-3.45293298167715,0.0005778749803432827,0.023692874194074592,True,0.5056434205273678,-4.13258889693947,3.888841831900681e-05,0.0017499788243553066,True,0.683452097574879,-2.2121475178551764,0.0271829912121196,0.9242217012120664,False,25109,0.1265103053816432,1.214090285102993,-5.0439839407429865,2.5459673161733564e-05,0.0978046252160152,True,True,True,False,False,0.5184357464578844,-4.979985795000874,0.3980001429655966,-1.9409022854154736,0.4988189620395194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
event_driven,C6_llmtext,10,1,25001,22785,991,0.037347469612037575,0.8104329499171758,2.0155353636783966,False,False,0.8430762529631038,-1.5353094228650157,0.1250273490383862,1.0,False,0.11883542807948279,-3.0007554873442444,0.002760595631932879,0.06901489079832197,False,0.24425482214789712,-0.16017463786035205,0.8727761823113173,1.0,False,25001,22785,991,0.03369407706737839,0.8211459448544125,1.9872774719024242,False,False,0.809260339272728,-1.295353198176777,0.19550038149829788,1.0,False,0.10237820526858081,-3.06100971374929,0.0022654066546386317,0.06733608345280073,False,0.20158035727311252,0.11949543405844451,0.904907100837714,1.0,False,25001,0.0882766693476687,0.9983330757402844,-3.7577488053090367,0.0065328898240602,0.9450247416469738,True,True,True,False,False,0.2436713506495467,-4.431976212674084,0.1205721167264328,0.0477077148260328,0.5617470181472792,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
event_driven,C6_llmtext,20,1,24732,22318,981,0.03186751692045328,1.0356450197702938,0.5983750948148403,False,False,0.4852104405426241,-0.45125422011465904,0.651906171107842,1.0,False,0.12140459629923832,-2.471900111261805,0.013608652180317787,0.28578169578667356,False,0.06488373701069794,0.35394637386745637,0.723455207700406,1.0,False,24732,22318,981,0.02941934110839066,1.0579469139146607,0.6424154900129517,False,False,0.4579049335496667,-0.2687743096167371,0.788159934353447,1.0,False,0.14742617028784524,-2.682703867981402,0.0074259039427453395,0.2079253103968695,False,0.01848305708440139,0.5662003989314807,0.5713871880424876,1.0,False,24732,0.0645388688828226,0.6582441286840103,-1.9823432496516544,0.6568554837965714,1.113324442265921,False,False,True,False,False,0.2148651384537262,-3.579192870059968,0.0861290724358363,-0.0223950754163396,0.7045588634652161,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
event_driven,D2_gated_fusion,5,3,25109,23855,996,0.046004469074416375,0.4987036686329426,0.7409405365026671,False,False,-0.060485920209615615,0.858868872412259,0.3906197216202828,1.0,False,-0.0902774508283389,0.9280973103175922,0.35358217400841796,1.0,False,0.044552311136819706,0.7030771887734703,0.4821721146478241,1.0,False,25109,23855,996,0.04114205305506818,0.7577622605593413,0.21294853533016206,False,False,0.6334386362175479,-1.682389572840275,0.09280707335582396,1.0,False,0.4538609846416294,-1.7837025019607555,0.07477672208619664,1.0,False,0.6081824546039095,-1.1856251421583328,0.23605343252041167,1.0,False,25109,0.1265103053816432,0.5585972538451281,-1.6982421674575825,0.9875218999540571,2.9963847143809583,False,False,False,False,False,0.2259413153681295,-2.146881492811954,0.2973195425409309,-0.9262484386567712,0.372381651987338,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False
event_driven,D2_gated_fusion,10,3,25001,22785,991,0.037347469612037575,0.7171488690905351,0.4864351170981832,False,False,-1.0928719239376752,4.2206900387784,2.659422588172438e-05,0.0014863890933836986,False,-1.446009707274112,4.976674153321611,7.625464234715892e-07,4.346514613788059e-05,False,-1.7143730269453719,4.840212197784786,1.5038318066193919e-06,8.872607659054412e-05,False,25001,22785,991,0.03369407706737839,1.1107509742715198,0.3080827456562204,False,False,-0.6786137265104095,1.9044921627633151,0.057135742054383945,1.0,False,-0.7694253714548699,2.2868048714142617,0.022417577742432426,0.5380218658183782,False,-1.832944610232367,3.624625399645755,0.0003041087827097581,0.014901330352778148,False,25001,0.0882766693476687,0.1774271968631476,-0.4168452725661294,1.0,-0.1969559753817605,False,False,False,False,False,0.0497315111588186,-0.9377852647449788,-0.016779483125831,0.7163913986315201,0.333591804007202,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
event_driven,D2_gated_fusion,20,3,24732,22318,981,0.03186751692045328,0.2746621144670881,-0.2624438285938635,False,False,-0.1674725543150488,1.8438468400013532,0.06550720140296178,1.0,False,0.289965838186597,-1.8435887665526693,0.06554486747477263,1.0,False,0.5672436875410755,-1.5125785028529137,0.13070915784958495,1.0,False,24732,22318,981,0.02941934110839066,0.9908971103877532,-0.35300088316294015,False,False,-0.11340410861478734,0.6220876105062805,0.53402896103589,1.0,False,-0.00018106822894120415,0.3724704930335083,0.7096231114840352,1.0,False,0.16278190393693348,-0.7871531618245742,0.43138253231991847,1.0,False,24732,0.0645388688828226,-2.7641058005442423,3.546463387115302,0.0139031193313124,-0.4378879731686508,False,False,False,False,False,-7.992304558550873,4.004729491746128,-2.485594172890651,2.233383138748541,2.2466087072972147,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
event_driven,D4_llmfused,5,1,25109,23855,996,0.046004469074416375,0.44213864295258853,0.4922492951525341,False,False,-0.34802222277952666,2.6164715955302613,0.00901903084399831,0.26155189447595095,False,-0.4558058154453901,2.9342170096794353,0.003420682441503022,0.08209637859607252,False,-0.03799276301900166,4.021629845360516,6.216861706162375e-05,0.0033571053213276828,False,25109,23855,996,0.04114205305506818,0.7838411379874108,0.12795973322015533,False,False,-0.05473653189750399,0.5481545729387833,0.5837087255045121,1.0,False,-0.12730488696438444,0.8249075155719797,0.40962181286335564,1.0,False,-0.23598905178985197,2.1181145931635252,0.03441278043866568,1.0,False,25109,0.1265103053816432,-0.0127643731423575,3.374459099814402,0.0241422230724349,1.5790303697057624,False,False,False,False,False,-0.0715131609277423,3.194192407098731,0.1139886284541762,-2.939099420533256,0.0117533858862142,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
event_driven,D4_llmfused,10,1,25001,22785,991,0.037347469612037575,0.37562157837192034,0.13768365748681388,False,False,-0.3107866232275113,2.640143444021366,0.008417475348383554,0.2525242604515066,False,-0.5514053162693879,3.5960125559781724,0.0003390880900082938,0.012309057068788211,False,-0.2547117967778861,2.964321915965691,0.0031061861907922908,0.1273536338224839,False,25001,22785,991,0.03369407706737839,0.635396589417452,0.9629878067043316,False,False,-0.015338719390881205,0.5974665246091505,0.5503325779284552,1.0,False,-0.18181439637894078,1.4252352199906695,0.15440440510156692,1.0,False,-0.22015238701064763,1.854739710358092,0.06393056856654263,1.0,False,25001,0.0882766693476687,-0.0080156793875912,0.6577367535219839,1.0,-0.0774787603178632,False,False,False,False,False,-0.0208584760453533,0.9139820344370148,-0.0295755195925998,2.1080141951127715,0.0416583515471918,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False
event_driven,D4_llmfused,20,1,24732,22318,981,0.03186751692045328,0.219335720849406,-0.32311676622992574,False,False,-0.08739088222166208,1.5350451843960817,0.12509549490418925,1.0,False,-0.43950061840791965,3.274530783055208,0.0010954359652006896,0.03176764299082,False,0.013896235444401564,0.4498269827662999,0.6529346775236403,1.0,False,24732,22318,981,0.02941934110839066,0.4856707873373975,-0.4041255358234258,False,False,0.08235937357672896,0.17572329702988349,0.8605476335829032,1.0,False,-0.24210062833766727,1.9085750747144001,0.056608846632189666,1.0,False,0.07851629406613099,-0.09353257968249198,0.9254995863678851,1.0,False,24732,0.0645388688828226,-0.3547645092034865,4.692019558122433,0.0001359258062186,-0.1865132663059708,False,False,False,False,False,-0.251193378631016,3.4799065321392475,-0.2427982814417879,4.498032630024709,0.2017466533270444,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False
long_form,B1_bow_ridge,5,1,7951,7550,809,0.04502681461445654,1.1911813473172472,-0.18460603968655537,False,False,1.8452516252319506,-3.1063387762071843,0.001960399525183159,0.0764555814821432,False,-0.7297465179802158,3.0482744445775554,0.0023782277821437045,0.06183392233573632,False,1.2828043647758924,-2.965376891215107,0.003114034753139415,0.1273536338224839,False,7951,7550,809,0.0400748969784905,1.2276093832924941,-0.40053679444885526,True,False,1.9928800117998964,-3.5572428635012763,0.00039659748858114765,0.017846886986151646,True,-0.5453029400234934,3.4719131480060788,0.0005448029579767718,0.019068103529187013,False,1.309039046291381,-3.146381177691514,0.0017149557049971253,0.07374309531487638,False,7951,0.1208687917631426,1.6453166106838288,-3.834306238902335,0.0050213447569775,0.4266040577339112,True,True,False,False,False,-0.1384609402121484,2.577260531090889,0.8702402004086593,-2.4894682164675017,1.1077234659105355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,B1_bow_ridge,10,1,7932,7167,803,0.040099711799235535,0.7883936897329221,1.2534352053524522,False,False,1.1725512566147671,-2.700026332859272,0.007079494077531737,0.21946431640348385,False,-3.406564605400564,1.3618773843594603,0.17363747966887652,1.0,False,0.3170299867592962,-1.4228662002933903,0.15518259444138982,1.0,False,7932,7167,803,0.03683068101399859,0.8260337814930306,0.8611141061465475,False,False,1.3252886963567254,-3.072824864910157,0.0021921522056118524,0.07672532719641484,False,-3.5680166581830193,1.7510240442802902,0.08034255054564941,1.0,False,0.2729419781377292,-1.6695809953856489,0.09541140369281437,1.0,False,7933,0.0872933905101671,1.4430793808168212,-4.14759093241594,0.0014501361479742,0.3876537309612839,True,True,False,False,False,-2.7204936922898173,1.5442329990067878,0.5055245411598753,-1.1633676149969523,0.8098215966030115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
