disc,model,h,n_test,n_seeds,seeds,n_days,firm_val_coverage,firm_val_coverage_test_obs,qlike_Rfirm,qlike_Ufirm,rel_impr_pct_firm,g_text_firm,dm_q_clustered,p_q_clustered,boot_lo,boot_hi,rel_impr_pct_A2only_sameRows,rel_impr_firmMeanOnly_vs_fR,dm_firmMeanOnly_vs_fR,p_firmMeanOnly_vs_fR,firm_beats_fR,holm_p,adds_raw,adds_holm,hurts_raw,hurts_holm,verdict,n_test_s26,rel_impr_pct_firm_s26,dm_q_clustered_s26,p_q_clustered_s26,holm_p_s26,text_survives_firm_s26,text_survives_firm_holm_s26,rel_impr_firmMeanOnly_vs_fR_s26,firm_beats_fR_s26
long_form,C2_finbert_s3,5,7550,3,2026+2027+2028,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12167887126166019,-0.8224170512679753,-0.07554496420658215,3.7698522689893847,0.00017550103778218496,0.00025134334784992097,0.0007528164092109703,2.8337279606287105,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True,0.0073710435868517684,False,False,True,True,text HURTS,7550,-1.1610664151918055,4.026886766823743,6.196222525758465e-05,0.0026643756860761,False,False,0.1734419529497081,True
long_form,C2_finbert_s3,10,7167,3,2026+2027+2028,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08581752237016134,-1.206670508038,-0.11056512887676186,3.82357511163039,0.00014223303772651865,0.0004920314401480249,0.001542280887720704,2.345887837392055,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True,0.006116020622240302,False,False,True,True,text HURTS,7167,-1.559656770998391,2.660732143398167,0.0079605059292005,0.2228941660176149,False,False,1.7002821735772329,True
long_form,C2_finbert_s3,20,7097,3,2026+2027+2028,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07159141515634551,0.799378625448883,-0.23147393103501723,-1.492508153941691,0.1359787930594424,-0.0021958682119339293,0.0002153985543600375,-3.631468001314877,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True,1.0,False,False,False,False,null,7097,-0.7424029615592052,1.228740035217426,0.2195476321801638,1.0,False,False,-1.390609815930442,True
long_form,C2_finbert_s4,5,7550,3,2026+2027+2028,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12082856109043703,-0.11785490488152484,-0.021556953864037925,2.623073432124869,0.008881829760818676,2.0663214733258053e-05,0.00014809174426074983,1.3733541912895402,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True,0.1865184249771922,False,False,True,False,null,7550,-1.3217790933983082,3.973130700659339,7.741260999449503e-05,0.0032513296197687,False,False,0.1734419529497081,True
long_form,C2_finbert_s4,10,7167,3,2026+2027+2028,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08824769413779304,-4.072630589054677,-0.4677382359126765,4.625460350800152,4.3880064362173565e-06,0.0014598479908709164,0.0035504892004554513,0.13252314463060624,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True,0.00023256434111951988,False,False,True,True,text HURTS,7167,-3.2404999921920807,4.323782040184055,1.736658808344475e-05,0.0009204291684225,False,False,1.7002821735772329,True
long_form,C2_finbert_s4,20,7097,3,2026+2027+2028,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07712321099692326,-6.865752501014555,-0.2755583057515618,6.4937359676565025,1.5073651279218838e-10,0.0028268754750224996,0.005232222734471786,2.660837214223631,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True,9.948609844284433e-09,False,False,True,True,text HURTS,7097,-5.175226304571473,6.5072344189952736,1.3844957319650188e-10,9.137671830969126e-09,False,False,-1.390609815930442,True
long_form,C3_roberta_s1,5,7550,3,2026+2027+2028,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12403962187791256,-2.7785215147454543,-0.2799437062381701,3.713034055248291,0.00021916140840839133,0.0009674007028166287,0.0031741489440304683,0.28080833474396655,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True,0.008985617744744044,False,False,True,True,text HURTS,7550,-2.5565368273395177,3.843017579599699,0.0001312764556159,0.0053823346802547,False,False,0.1734419529497081,True
long_form,C3_roberta_s1,10,7167,3,2026+2027+2028,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08545335463901173,-0.7771987339969754,-0.12174038905463568,3.19970124352142,0.001432447797094145,0.00017948270247624461,0.0007307739200190449,1.5409225197028271,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True,0.04010853831863606,False,False,True,True,text HURTS,7167,-0.4503230467598256,4.137534047461648,3.900073866512983e-05,0.0017940339785959,False,False,1.7002821735772329,True
long_form,C3_roberta_s1,20,7097,3,2026+2027+2028,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07473970847282836,-3.563052995471006,-0.7067366021253527,3.4450037476532245,0.0006022144772429096,0.0013667183348378767,0.004704597469490681,-0.2993640148006131,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True,0.019873077749016015,False,False,True,True,text HURTS,7097,-0.5679480985482853,0.4397636595796261,0.6602326591247061,1.0,False,False,-1.390609815930442,True
long_form,C4_longformer,5,7550,3,2026+2027+2028,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12334914935727206,-2.206399931789977,-0.24826519000474362,5.20779369082895,2.438860060842949e-07,0.001477853223132862,0.0031954367124686993,1.4923921297990004,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True,1.4389274358973398e-05,False,False,True,True,text HURTS,7550,-0.9657455337654564,4.59043689573638,5.143198028551612e-06,0.0002828758915703,False,False,0.1734419529497081,True
long_form,C4_longformer,10,7167,3,2026+2027+2028,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.09444647545166045,-11.383002651276938,-0.4514326656351962,8.787737104424204,9.948059627334278e-18,0.00679321281112949,0.010612541916473978,-3.666251527596069,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True,6.864161142860652e-16,False,False,True,True,text HURTS,7167,-10.843496437079258,9.10180436454569,7.582136785164329e-19,5.2316743817633865e-17,False,False,1.7002821735772329,True
long_form,C4_longformer,20,7097,3,2026+2027+2028,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.0757954179883034,-5.025896545880523,-0.6208925969585405,2.8975826057944087,0.0038680800447705973,0.0007397565710769614,0.00373220567608014,0.46098215601291154,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True,0.09283392107449434,False,False,True,False,null,7097,-10.416488417261768,4.148203054988891,3.7270630013960245e-05,0.0017771970708933,False,False,-1.390609815930442,True
long_form,C6_llmtext,5,7550,1,2026,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12090779671722961,-0.1835090922270036,-0.023919553961501146,4.93869065781777,9.5984404998356e-07,0.00017313994046096783,0.0003747099589949646,1.9441395631503955,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True,5.375126679907936e-05,False,False,True,True,text HURTS,7550,-0.1835090922270036,4.93869065781777,9.5984404998356e-07,5.663079894903004e-05,False,False,0.1734419529497081,True
long_form,C6_llmtext,10,7167,1,2026,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08516168548211893,-0.4332262742505682,-0.06360816758374094,5.789628525165399,1.0294421499063377e-08,0.00027531062946247365,0.000571586629057136,1.841425407000321,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True,6.485485544409927e-07,False,False,True,True,text HURTS,7167,-0.4332262742505682,5.789628525165399,1.0294421499063377e-08,6.485485544409927e-07,False,False,1.7002821735772329,True
long_form,C6_llmtext,20,7097,1,2026,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07211099556095237,0.07942220499709277,0.01595822193949856,-4.149751570196159,3.7024938976945496e-05,-0.00011184602647429526,-4.15093455566967e-05,0.25784659282299643,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True,0.0017401721319164384,True,True,False,False,text adds,7097,0.0794222049970927,-4.149751570196159,3.7024938976945496e-05,0.0017771970708933,True,True,-1.390609815930442,True
long_form,D1_concat_mlp,5,7550,3,2026+2027+2028,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12235228604394902,-1.3804046897496793,-0.9161240238251765,2.1119575054888573,0.03500304689207587,2.79114364128058e-05,0.0026600874860858445,-1.0346838487658843,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True,0.5516013060222107,False,False,True,False,null,7550,-0.0579943327943818,0.548070194946136,0.583798335283058,1.0,False,False,0.1734419529497081,True
long_form,D1_concat_mlp,10,7167,3,2026+2027+2028,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08623661445395146,-1.7009158936566102,-1.061928589765647,3.4228969399713898,0.0006525262012662505,0.0008942172990287516,0.00307281309008001,-0.5094023152881285,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True,0.020880838440520015,False,False,True,True,text HURTS,7167,0.0078283216727099,0.6031307345235984,0.5466004865983377,1.0,False,False,1.7002821735772329,True
long_form,D1_concat_mlp,20,7097,3,2026+2027+2028,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07418912641694583,-2.8001391469048547,-0.9363908971807401,4.133916198761089,3.961175704477039e-05,0.0009895583705244178,0.0027488683330267054,-0.04975954341351663,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True,0.001822140824059438,False,False,True,True,text HURTS,7097,-0.0449641535385578,-0.5867864097645802,0.557520507894144,1.0,False,False,-1.390609815930442,True
long_form,D2_gated_fusion,5,7550,3,2026+2027+2028,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.1208767096341421,-0.15775051291526612,-0.132066028821921,0.7575070404422837,0.4489717453465213,-0.00014817207947693747,0.00029984683675266194,0.1700490211634015,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True,1.0,False,False,False,False,null,7550,-0.3871029527084143,0.8219189191347132,0.4113707172374022,1.0,False,False,0.1734419529497081,True
long_form,D2_gated_fusion,10,7167,3,2026+2027+2028,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.0846282015622602,0.1959241580538286,-0.28965043459156176,-0.8896646063158106,0.37392568304037527,-0.00043098937624202945,0.0001806099502091635,-0.09044609981105602,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True,1.0,False,False,False,False,null,7167,-0.5779770976179033,1.1859207328479553,0.2360218126361035,1.0,False,False,1.7002821735772329,True
long_form,D2_gated_fusion,20,7097,3,2026+2027+2028,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07468363283122945,-3.485351800733609,-1.4377889560798198,3.6847497794153075,0.00024509045213147457,0.0026448131318470174,0.008914372254400615,-2.4456059086139903,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True,0.009803618085258982,False,False,True,True,text HURTS,7097,-8.470679956796891,3.4269865504380945,0.000642968403325,0.0225038941163779,False,False,-1.390609815930442,True
long_form,D4_llmfused,5,7550,1,2026,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12068735175445514,-0.0008496564248395374,0.0002050211482746905,0.6920093441873314,0.48913453639951354,-1.304646965207669e-06,2.5022423452479716e-06,0.12114246126309393,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True,1.0,False,False,False,False,null,7550,-0.0008496564248395,0.6920093441873314,0.4891345363995135,1.0,False,False,0.1734419529497081,True
long_form,D4_llmfused,10,7167,1,2026,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08492058687448115,-0.1488928809151774,0.0885812579047131,-0.44559187922104393,0.6560181482780784,-0.0005496625740861956,0.00034193053327408776,-0.13705521875988827,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True,1.0,False,False,False,False,null,7167,-0.1488928809151774,-0.4455918792210439,0.6560181482780784,1.0,False,False,1.7002821735772329,True
long_form,D4_llmfused,20,7097,1,2026,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07210833252908366,0.08311223424904371,0.013476847418155946,-2.8704535321591305,0.0042121152963924356,-0.00013873616295272638,-3.2081811575069586e-05,0.34929270237878995,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True,0.09687865181702601,True,False,False,False,null,7097,0.0831122342490437,-2.8704535321591305,0.0042121152963924,0.1221513435953806,True,False,-1.390609815930442,True
event_driven,B1_bow_ridge,5,23855,1,2026,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12368632809958795,0.46147629288483344,0.08067393902947052,-3.5003178750106065,0.0004853068873740233,-0.0006853438001078935,-0.00019674694877883504,1.3092619082524657,1.9772572469869705,-3.496155889116925,0.000492845911568797,True,0.01747104794546484,True,True,False,False,text adds,23855,0.4614762928848334,-3.5003178750106065,0.000485306887374,0.0184416617202128,True,True,1.9772572469869705,True
event_driven,B1_bow_ridge,10,22785,1,2026,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08762881583195245,0.25039343855457985,0.03728744828240468,-4.714815232314584,2.7658425929288082e-06,-0.00028124862766293487,-0.00011646752980867758,1.1639444619733685,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False,0.00014935550001815565,True,True,False,False,text adds,22785,0.2503934385545798,-4.714815232314584,2.765842592928808e-06,0.0001576530277969,True,True,1.5016715419139834,False
event_driven,B1_bow_ridge,20,22318,1,2026,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.0651050928998426,-0.1929512232630929,-0.019808380049654132,5.504606871801213,4.724853536562037e-08,8.066362745781799e-05,0.0001652896184217578,1.3901629493052852,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False,2.8821606573028427e-06,False,False,True,True,text HURTS,22318,-0.1929512232630929,5.504606871801213,4.724853536562037e-08,2.929409192668463e-06,False,False,0.1243189387565543,False
event_driven,B2_tfidf_ridge,5,23855,1,2026,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12370865787331765,0.4435060552205759,0.08716346361963923,-3.0628687169012365,0.002251214069209449,-0.0006223121528105605,-0.00013868870951835597,1.1745708039316205,1.9772572469869705,-3.496155889116925,0.000492845911568797,True,0.05853156579944568,True,False,False,False,null,23855,0.4435060552205759,-3.0628687169012365,0.0022512140692094,0.0720388502147023,True,False,1.9772572469869705,True
event_driven,B2_tfidf_ridge,10,22785,1,2026,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08760174887876292,0.2812042843458857,0.03950432543158081,-4.279509994508872,2.0549043820443807e-05,-0.00028114900574329534,-0.00010604871769284218,1.2658389241189407,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False,0.0010274521910221903,True,True,False,False,text adds,22785,0.2812042843458857,-4.279509994508872,2.0549043820443807e-05,0.001068550278663,True,True,1.5016715419139834,False
event_driven,B2_tfidf_ridge,20,22318,1,2026,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06500902613287725,-0.04511005649686018,-0.0043715467411267975,5.0766716391830045,4.5954202501532165e-07,1.64164227678939e-05,3.6260228749788454e-05,1.6760952261386106,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False,2.6653437450888654e-05,False,False,True,True,text HURTS,22318,-0.0451100564968601,5.0766716391830045,4.595420250153217e-07,2.803206352593462e-05,False,False,0.1243189387565543,False
event_driven,B3_lm_linear,5,23855,1,2026,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12412248616115763,0.11047121238274518,0.2756125974125354,-3.000336737869756,0.002764017711626076,-0.0001900913547237833,-3.670119262890423e-05,0.21821133277333205,1.9772572469869705,-3.496155889116925,0.000492845911568797,True,0.0691004427906519,True,False,False,False,null,23855,0.1104712123827451,-3.000336737869756,0.002764017711626,0.0856845490604083,True,False,1.9772572469869705,True
event_driven,B3_lm_linear,10,22785,1,2026,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08775394819765747,0.10795280268982467,0.27944993971535165,-1.9136186233308208,0.0559570497471839,-0.00018745880190016605,-4.365912206017682e-06,0.1876470494869212,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False,0.7833986964605746,False,False,False,False,null,22785,0.1079528026898246,-1.9136186233308208,0.0559570497471839,1.0,False,False,1.5016715419139834,False
event_driven,B3_lm_linear,20,22318,1,2026,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06486949572479452,0.16961912594516454,0.2804774515463737,-2.1174258238559203,0.03447508162638817,-0.00021176584320043172,-1.4487267576950682e-05,0.27390393143555913,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False,0.5516013060222107,True,False,False,False,null,22318,0.1696191259451645,-2.1174258238559203,0.0344750816263881,0.7929268774069279,True,False,0.1243189387565543,False
event_driven,B4_lm_features,5,23855,1,2026,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12398879516105618,0.21806115370844806,1.3237490038700883,-1.5580779021845501,0.11953277524542694,-0.0003036462030552251,3.337978586914868e-05,0.17449825079830705,1.9772572469869705,-3.496155889116925,0.000492845911568797,True,1.0,False,False,False,False,null,23855,0.218061153708448,-1.55807790218455,0.1195327752454269,1.0,False,False,1.9772572469869705,True
