arm,disc,model,h,n_test,n_days,rel_primary,dm_primary,p_primary,rel_firm,dm_firm,p_firm,placebo_primary,placebo_firm,firm_val_coverage_test_obs,holm_primary,adds_primary,adds2_primary,holm_firm,adds_firm,adds2_firm
committed_rows,long_form,C2_finbert_s4,5,7951,809,1.4560422974712648,-4.7824170208123284,2.0582699255826887e-06,0.10560727821236807,-2.6622488684685273,0.007916344070515073,0.370576403639372,-0.05968823783783663,0.9147794994040525,9.262214665122099e-05,True,True,0.15832688141030146,False,False
committed_rows,long_form,C2_finbert_s4,10,7933,803,0.3641750741608241,-6.8154478405682735,1.8466709313050256e-11,-3.342958903414228,5.394152393664633,9.066486846202586e-08,-0.23780460691685343,-0.28764726395143786,0.9147794994040525,1.144935977409116e-09,True,True,5.4398921077215514e-06,False,False
committed_rows,long_form,C2_finbert_s4,20,7902,794,3.0778906683385068,-8.335233951742355,3.3977912879014373e-16,-5.475758849601753,6.601406654422346,7.451659445869182e-11,0.2438771508972927,-0.8522095288790805,0.9147794994040525,2.2425422500149485e-14,True,True,4.843578639814968e-09,False,False
committed_rows,long_form,C3_roberta_s1,5,7951,809,0.2984200944419558,-5.125421662535362,3.7169369953544313e-07,-2.5098979086574382,3.546423272589664,0.00041298137749671,0.06326105741548908,-0.11111869791419648,0.9147794994040525,1.8212991277236715e-05,True,True,0.01569329234487498,False,False
committed_rows,long_form,C3_roberta_s1,10,7933,803,1.8417823495188301,-5.061887545440627,5.151531202892793e-07,-0.4145959290177114,3.008663271648795,0.002706087213976576,-0.7333278674564194,-0.046741883669175935,0.9147794994040525,2.4727349773885405e-05,True,True,0.07035826756339097,False,False
committed_rows,long_form,C3_roberta_s1,20,7902,794,0.020031025401812525,-3.9004132358830423,0.0001041662250799632,-2.7069773488961864,3.003456764224651,0.0027532391894502573,-0.4396939130372207,-0.20533851056238692,0.9147794994040525,0.003958316553038602,True,True,0.07035826756339097,False,False
committed_rows,long_form,C4_longformer,5,7951,809,1.4732087355999814,-6.184844518791398,9.864999145359103e-10,-2.066092131009054,5.490694623719186,5.3637633218006394e-08,0.0879237350951974,0.020862760090393628,0.9147794994040525,5.820349495761871e-08,True,True,3.27189562629839e-06,False,False
committed_rows,long_form,C4_longformer,10,7933,803,-2.9534487173061894,10.324392505760393,1.509546305063695e-23,-10.044781415201916,8.763036681532945,1.1203901362178145e-17,0.2251255952234316,0.06822629545044803,0.9147794994040525,1.0415869504939496e-21,False,False,7.73069193990292e-16,False,False
committed_rows,long_form,C4_longformer,20,7902,794,0.9145493984698863,-4.384672693916118,1.3181529961985345e-05,-3.778561964506733,2.8970803925684954,0.0038702445622548673,1.2045651064600393,0.4684209885480719,0.9147794994040525,0.0005272611984794138,True,True,0.08901562493186195,False,False
committed_rows,long_form,C6_llmtext,5,7951,809,1.7942379073495076,-6.307719290334438,4.659791337987065e-10,-0.16456447877275043,4.927486719964394,1.010664170539384e-06,0.8313169697476115,0.20143579140629342,0.9147794994040525,2.7958748027922393e-08,True,True,5.356520103858735e-05,False,False
committed_rows,long_form,C6_llmtext,10,7933,803,2.251560891409145,-7.915564732409023,8.17898705293523e-15,-0.061141264328455465,6.794403905348442,2.1203320049582824e-11,-1.4455065815280812,0.25471352604027053,0.9147794994040525,5.3163415844079e-13,True,True,1.3994191232724664e-09,False,False
committed_rows,long_form,C6_llmtext,20,7902,794,0.2748020035211102,-3.2323067645464243,0.0012786846389976842,0.14894039808828782,-3.9451634338405515,8.681156340916819e-05,-1.4440091348965747,0.21633513610585578,0.9147794994040525,0.03324580061393979,True,True,0.0039065203534125684,True,True
committed_rows,long_form,D1_concat_mlp,5,7951,809,-1.0439785518513014,2.656043576684582,0.008062191522470483,-1.4087971035098377,2.0232542672854685,0.04337573050802452,0.7943610260836875,0.6519011010416976,0.9147794994040525,0.16124383044940965,False,False,0.6326930422561221,False,False
committed_rows,long_form,D1_concat_mlp,10,7933,803,-0.4560118264184035,3.536928348562486,0.0004280546838595372,-1.4812320710897577,3.2129766082783155,0.001366136438884136,-0.762381469252467,-0.4150918572585556,0.9147794994040525,0.014125804567364729,False,False,0.043716366044292354,False,False
committed_rows,long_form,D1_concat_mlp,20,7902,794,0.12449289034677452,-5.574099458834614,3.4113953437865435e-08,-2.5384265859892885,4.160158245582876,3.527626625584999e-05,-0.6142742458648164,0.611286031915782,0.9147794994040525,1.9103813925204643e-06,True,True,0.0016932607802807994,False,False
committed_rows,long_form,D2_gated_fusion,5,7951,809,0.1918245045625507,-2.1057345588363425,0.035535415690174134,-0.13973276106529245,0.865387560302043,0.38708296969325096,0.7635450569103874,0.09599265112339066,0.9147794994040525,0.6041020667329603,False,False,1.0,False,False
committed_rows,long_form,D2_gated_fusion,10,7933,803,-0.022856406963542422,2.019279739789657,0.043790365585702984,0.22869376655362667,-1.070462030763489,0.2847334359015741,-0.41332590217344106,-0.12653927240564444,0.9147794994040525,0.6568554837855447,False,False,1.0,False,False
committed_rows,long_form,D2_gated_fusion,20,7902,794,-2.269379886896402,5.5605687413324105,3.675983966501809e-08,-3.4281328874185713,3.968832338062266,7.877712374063542e-05,-0.17649140650557618,0.3925833939938358,0.9147794994040525,1.985031341910977e-06,False,False,0.0036237476920692293,False,False
committed_rows,long_form,D4_llmfused,5,7951,809,0.14923786045553464,-0.7537398982886803,0.4512250009815032,0.017536324492758885,-0.4465547789632436,0.6553162073791949,0.9987815877426606,0.5112042405149518,0.9147794994040525,1.0,False,False,1.0,False,False
committed_rows,long_form,D4_llmfused,10,7933,803,-0.14827276179764762,-0.4280234490986916,0.6687489620072182,-0.15538218703579287,-0.16266009120593555,0.8708270455170068,0.8716739439694535,-0.19632582388603564,0.9147794994040525,1.0,False,False,1.0,False,False
committed_rows,long_form,D4_llmfused,20,7902,794,0.6049002013926267,-3.580978271847352,0.0003631573356893888,0.3116873836352767,-2.913441005253484,0.003675177161971469,-0.4897939034836081,0.4367565897778366,0.9147794994040525,0.012710506749128608,True,True,0.08820425188731526,False,False
committed_rows,event_driven,B1_bow_ridge,5,25109,996,1.3314178846093971,-3.3493598952758177,0.0008403875716082125,0.5101706341588472,-3.330571639696504,0.0008985282842864644,0.5857072992242156,0.5807821116638541,0.9185301197830563,0.025211627148246377,True,True,0.03054996166573979,True,True
committed_rows,event_driven,B1_bow_ridge,10,25001,991,1.2287187745885992,-3.2518771549952254,0.001185170882330035,0.3677195490684151,-4.418036629977769,1.1057855619795984e-05,0.052146882695147403,0.20400213789817306,0.9185301197830563,0.03318478470524098,True,True,0.0005750084922293912,True,True
committed_rows,event_driven,B1_bow_ridge,20,24732,981,1.5311119888873261,-3.1035425378339214,0.0019670144723118867,0.11181367357340996,-5.360642511972555,1.0342389018391171e-07,0.45364908407230387,0.36645762377961566,0.9185301197830563,0.048901459547786824,True,True,6.102009520850791e-06,True,True
committed_rows,event_driven,B2_tfidf_ridge,5,25109,996,1.2074814852932982,-2.759672546995903,0.005892177336356751,0.46380453540920497,-3.1424527607741912,0.001724933942992786,0.38551996587721804,0.42457421469468476,0.9185301197830563,0.12373572406349177,False,False,0.05188139832800628,False,False
committed_rows,event_driven,B2_tfidf_ridge,10,25001,991,1.354708410673447,-2.9654021943240867,0.003095395268910331,0.36708219042706564,-4.36038439057026,1.4341274071148758e-05,0.37892650444890663,0.28671098383375326,0.9185301197830563,0.06809869591602728,False,False,0.0007314049776285867,True,True
committed_rows,event_driven,B2_tfidf_ridge,20,24732,981,1.8397238316944355,-3.1052113604443408,0.001956058381911473,0.265089611793389,-5.18289866781692,2.652646556991304e-07,0.4224457335202124,0.5558880280718881,0.9185301197830563,0.048901459547786824,True,True,1.4854820719151301e-05,True,True
committed_rows,event_driven,B3_lm_linear,5,25109,996,0.2476552098957165,-2.432552157084094,0.015168232162028035,0.13577449613188924,-3.151376782062562,0.0016735934944518153,0.012406789418688113,0.2004332958150387,0.9185301197830563,0.27302817891650466,False,False,0.05188139832800628,False,False
committed_rows,event_driven,B3_lm_linear,10,25001,991,0.200115523328191,-1.2292901838321206,0.21925511308790085,0.11735533606087294,-1.9556686679721742,0.05078516701539967,0.1629130330815114,0.1507775026648364,0.9185301197830563,1.0,False,False,0.6602071712001957,False,False
committed_rows,event_driven,B3_lm_linear,20,24732,981,0.2595112607504703,-1.1243340904435508,0.2611466368153451,0.17206937751718515,-2.0876649440330475,0.037085852025066535,0.8379368210505292,0.802874331902447,0.9185301197830563,1.0,False,False,0.5933736324010646,False,False
committed_rows,event_driven,B4_lm_features,5,25109,996,0.18422372154740965,-0.993886255851778,0.3205198812391604,0.2251287159177285,-1.5880555068401656,0.11259148432377365,0.4641330209497491,0.3645976876608154,0.9185301197830563,1.0,False,False,1.0,False,False
committed_rows,event_driven,B4_lm_features,10,25001,991,0.08201157078134395,-2.1037986518054286,0.03564776354901171,0.13785872227203447,-2.592326138742003,0.009673414840169236,-0.05009193075862445,-0.2947620460340284,0.9185301197830563,0.6041020667329603,False,False,0.1837948819632155,False,False
committed_rows,event_driven,B4_lm_features,20,24732,981,0.24703499483072913,-2.0102559688364905,0.04467771560659883,0.08994442915380092,-2.346188011988226,0.019164990686134385,0.4693091454686392,-0.45678185972604923,0.9185301197830563,0.6568554837855447,False,False,0.32580484166428453,False,False
committed_rows,event_driven,C2_finbert_s1,5,25109,996,2.572478825713869,-5.916488835944036,4.519790960158991e-09,0.10161849985566115,-5.647097040274691,2.1285466848125863e-08,-1.7185280711037332,-1.3742509023001568,0.9185301197830563,2.6214787568922147e-07,True,True,1.3196989445838035e-06,True,True
committed_rows,event_driven,C2_finbert_s1,10,25001,991,2.416447747621682,-5.683191175711297,1.7382358925240007e-08,-0.4869673824621708,6.427856043831881,2.0088373969043318e-10,0.9566719897821875,0.3486328949554999,0.9185301197830563,9.907944587386804e-07,True,True,1.2856559340187724e-08,False,False
committed_rows,event_driven,C2_finbert_s1,20,24732,981,1.577727154689919,-1.9445809507338394,0.05211123878460365,-0.27778028180411707,2.7925615516065903,0.005331030404430542,0.3252843538875147,0.36259095250818874,0.9185301197830563,0.6568554837855447,False,False,0.11195163849304138,False,False
committed_rows,event_driven,C6_llmtext,5,25109,996,1.2140902851025237,-5.043983940740831,5.416951736598577e-07,0.5326013063251597,-5.2552478606121085,1.8085457315066027e-07,0.09780462521935855,0.0693608741827592,0.9185301197830563,2.5459673162013312e-05,True,True,1.0308710669587635e-05,True,True
committed_rows,event_driven,C6_llmtext,10,25001,991,0.9983330757404569,-3.757748805310386,0.00018146916177848638,0.30058169429949844,-5.163454405727725,2.929972799940429e-07,0.9450247416468592,0.8447728649577885,0.9185301197830563,0.006532889824025509,True,True,1.5821853119678315e-05,True,True
committed_rows,event_driven,C6_llmtext,20,24732,981,0.658244128683709,-1.9823432496516755,0.04771978449989509,0.23619529104120515,-3.698164234948975,0.00022922448577386936,1.1133244422655046,0.7628488278718935,0.9185301197830563,0.6568554837855447,False,False,0.009341277425372548,True,True
committed_rows,event_driven,D2_gated_fusion,5,25109,996,0.5585972538450632,-1.6982421674570969,0.08977471817773316,0.2708063893332841,-2.0343655018516644,0.04217953615040814,2.9963847143807385,2.5157050157421854,0.9185301197830563,0.9875218999550648,False,False,0.6326930422561221,False,False
committed_rows,event_driven,D2_gated_fusion,10,25001,991,0.1774271968631633,-0.416845272566397,0.6768819514989892,0.08931837281580396,-0.932799262575276,0.35115105528861335,-0.19695597538445994,0.07933634345653492,0.9185301197830563,1.0,False,False,1.0,False,False
committed_rows,event_driven,D2_gated_fusion,20,24732,981,-2.764105800544241,3.546463387115295,0.00040891527445037685,-7.269416249429001,3.9202021412762518,9.462837527102803e-05,-0.43788797316902234,-0.8862991552934506,0.9185301197830563,0.013903119331312812,False,False,0.004163648511925233,False,False
committed_rows,event_driven,D4_llmfused,5,25109,996,-0.01276437314237954,3.3744590998174204,0.0007681612578207309,-0.08488338033773488,3.3014918372008335,0.0009959190927816847,1.5790303697056867,1.3326302817559426,0.9185301197830563,0.024142223072452028,False,False,0.032865330061795595,False,False
committed_rows,event_driven,D4_llmfused,10,25001,991,-0.008015679387606969,0.657736753522406,0.51086020061594,-0.028260420371382475,1.3047699732686604,0.19227439445296537,-0.07747876031766406,-0.0297972767136232,0.9185301197830563,1.0,False,False,1.0,False,False
committed_rows,event_driven,D4_llmfused,20,24732,981,-0.35476450920346486,4.69201955812159,3.0892228686179494e-06,-0.21762164546754914,3.4664076486225146,0.0005503510562334329,-0.18651326630614884,-0.9171818966943288,0.9185301197830563,0.00013592580621918978,False,False,0.020362989080637016,False,False
matched,long_form,B1_bow_ridge,5,7550,792,1.7538407362108195,-3.738451854983375,0.00019849826477932086,-0.13846094021220592,2.5772605310929895,0.010138707775525477,0.3804752175768865,-0.6160862707411014,0.9147794994040525,0.00694743926727623,True,True,0.19263544773498406,False,False
matched,long_form,B1_bow_ridge,10,7167,766,1.2261327350363775,-2.573467775371628,0.010255730534882835,-2.7204936922897005,1.5442329990067214,0.12294544558287722,0.9832889144813812,0.17614772667771614,0.9147794994040525,0.2051146106976567,False,False,1.0,False,False
matched,long_form,B1_bow_ridge,20,7097,765,2.392440999718067,-5.503931610205888,5.0728864020223686e-08,-4.984587316942883,4.277405381057898,2.1306999224959403e-05,-1.2280595969467978,0.026066511176351614,0.9147794994040525,2.7900875211123027e-06,True,True,0.0010440429620230107,False,False
matched,long_form,B2_tfidf_ridge,5,7550,792,3.3889579788862707,-5.365269430450449,1.06236351207012e-07,-0.6147533787598252,4.1905163714714515,3.096922349160152e-05,1.2302761950998105,-0.39414771660603265,0.9147794994040525,5.495148070190426e-06,True,True,0.001486522727596873,False,False
matched,long_form,B2_tfidf_ridge,10,7167,766,3.6301163424551337,-8.716905081081768,1.760269218032906e-17,-3.8921694120077936,7.02250651952804,4.816848945943841e-12,0.816011996561761,1.0884429501788873,0.9147794994040525,1.1793803760820472e-15,True,True,3.2272887937823734e-10,False,False
matched,long_form,B2_tfidf_ridge,20,7097,765,5.270194317971696,-9.320346136055758,1.21629629315833e-19,-8.089490036358606,8.148036436520508,1.5077881703536972e-15,-2.931664691734583,-2.4596147370821164,0.9147794994040525,8.270814793476644e-18,False,True,1.0252959558405141e-13,False,False
matched,long_form,B3_lm_linear,5,7550,792,0.4030148028717734,-2.3446814696051534,0.019289752453984243,0.20737098537937018,-1.807249380780096,0.07110322490409668,0.13456522603227106,-0.4511199201111064,0.9147794994040525,0.3503813450321791,False,False,0.9243419237532569,False,False
matched,long_form,B3_lm_linear,10,7167,766,1.6156772470312766,-4.526928714284368,6.938138885039516e-06,0.26052916835960505,-3.629939095449255,0.00030235571103379085,-2.2860815981640363,-0.3953026948011383,0.9147794994040525,0.00028446369428662016,False,True,0.011637319468428603,True,True
matched,long_form,B3_lm_linear,20,7097,765,3.260741643643038,-4.703646094064575,3.032692966236578e-06,-0.01688963892847919,3.4657768615288136,0.000558221018475751,1.0092510804397343,0.6946488765101886,0.9147794994040525,0.00013343849051440944,True,True,0.018979514628175535,False,False
matched,long_form,B4_lm_features,5,7550,792,0.12806693892273205,1.0380137299251877,0.29958086158702474,-0.1389235411320334,-1.4120615526621088,0.1583251102702948,0.6013355394524427,0.454501588321917,0.9147794994040525,1.0,False,False,1.0,False,False
matched,long_form,B4_lm_features,10,7167,766,-0.8890932004337221,3.526025469607723,0.00044696550174439024,-2.7672721184718236,4.100921027126922,4.555838820127895e-05,-1.3831096886807557,-0.797319868162929,0.9147794994040525,0.015196827059309269,False,False,0.002050127469057553,False,False
matched,long_form,B4_lm_features,20,7097,765,-2.388705168491236,3.915193789351395,9.840413448767528e-05,-7.132788699177151,4.621437303616783,4.472532797084623e-06,3.3261804110216175,2.437758788977,0.9147794994040525,0.0036409529760439855,False,False,0.0002325717054484004,False,False
matched,long_form,C1_bert_s1,5,7550,792,3.3812117289743493,-3.3287061626696435,0.0009128652809607256,1.3756792526525587,-1.2136597962229267,0.22523992266648282,0.6617430671350938,0.3809939136362653,0.9147794994040525,0.025560227866900317,True,True,1.0,False,False
matched,long_form,C1_bert_s1,10,7167,766,-1.0512514143579972,3.342056413405954,0.0008720023948997654,-4.750827492601693,3.398628218324329,0.0007123059028059749,0.5950180196245349,0.26440419994826864,0.9147794994040525,0.025368360187616526,False,False,0.022081482986985222,False,False
matched,long_form,C1_bert_s1,20,7097,765,2.1423518609122256,-7.192089688422429,1.5235972917963692e-12,-6.487769596231934,6.287414110846435,5.425958502059371e-10,-1.1096290584108341,-1.1394921178328912,0.9147794994040525,9.751022667496763e-11,True,True,3.472613441317998e-08,False,False
matched,long_form,C2_finbert_s1,5,7550,792,1.8281492101950483,-4.766352241648115,2.2324128598078866e-06,-0.2676792908457374,3.323570342073417,0.0009296032914014949,0.8524040751669963,1.115076312789629,0.9147794994040525,0.00010269099155116279,True,True,0.02729669428181871,False,False
matched,long_form,C2_finbert_s1,10,7167,766,2.414865731223346,-6.339101308229864,3.9470461589765684e-10,-3.179975910116026,4.900570724833166,1.1669656216493294e-06,0.8928821651991944,-0.5158573085131988,0.9147794994040525,2.4471686185654724e-08,True,True,6.418310919071312e-05,False,False
matched,long_form,C2_finbert_s1,20,7097,765,-0.5626109767978879,-0.4615828901050032,0.6445118584562137,-0.014760063767254174,0.044878256113532106,0.9642160755123951,2.867129837625926,1.7117345036268745,0.9147794994040525,1.0,False,False,1.0,False,False
matched,long_form,C2_finbert_s2,5,7550,792,1.0761374390416496,-5.498298084609482,5.177406122849946e-08,-2.196033213675125,3.6328508181451666,0.0002983928068827847,0.7637963730537364,0.2994316183443928,0.9147794994040525,2.795799306338971e-06,True,True,0.011637319468428603,False,False
matched,long_form,C2_finbert_s2,10,7167,766,0.2176486250903329,-7.49214770847287,1.8734629325936155e-13,-3.7315750655730175,5.249726995785888,1.97525381719312e-07,-0.08788459223943897,-0.005220879742561357,0.9147794994040525,1.21775090618585e-11,True,True,1.185152290315872e-05,False,False
matched,long_form,C2_finbert_s2,20,7097,765,1.3778223436958241,-4.7547297090432075,2.375108307156935e-06,-3.8153087493417748,3.3300760973422316,0.000909889809393957,-0.33526961236584646,-0.360285689445052,0.9147794994040525,0.00010687987382206208,True,True,0.02729669428181871,False,False
matched,long_form,C2_finbert_s3,5,7550,792,2.833727960628688,-5.139258941511489,3.478022206642035e-07,-0.8224170512679868,3.7698522689896947,0.00017550103778197113,0.5113791991046207,0.20828321646915135,0.9147794994040525,1.7390111033210175e-05,True,True,0.007371043586842787,False,False
matched,long_form,C2_finbert_s3,10,7167,766,2.34588783739207,-5.061757977669807,5.20786536891286e-07,-1.2066705080380318,3.8235751116304435,0.0001422330377264886,0.870254616287526,0.5154245763343324,0.9147794994040525,2.5518540307673015e-05,True,True,0.006116020622239009,False,False
matched,long_form,C2_finbert_s3,20,7097,765,-3.6314680013149356,1.759854809111097,0.07883258779575943,0.7993786254491894,-1.492508153941924,0.13597879305938138,0.6268950650687819,-0.860967063827666,0.9147794994040525,0.9056376039353888,False,False,1.0,False,False
matched,long_form,C2_finbert_s4,5,7550,792,1.3733541912895175,-4.596239946269876,5.005713071447939e-06,-0.11785490488157084,2.6230734321270983,0.008881829760761083,0.9372371632294882,0.6727560023990737,0.9147794994040525,0.00021524566207226136,True,True,0.18651842497598276,False,False
matched,long_form,C2_finbert_s4,10,7167,766,0.13252314463063836,-6.244545678752649,7.044411038548454e-10,-4.072630589054624,4.625460350800188,4.388006436216616e-06,1.2083255546807987,0.7689625964689126,0.9147794994040525,4.2970907335145574e-08,True,True,0.00023256434111948066,False,False
matched,long_form,C2_finbert_s4,20,7097,765,2.6608372142238066,-8.34308870536542,3.371247855176311e-16,-6.86575250101437,6.493735967656461,1.5073651279222925e-10,-1.2940432331806442,0.4676328328146305,0.9147794994040525,2.2250235844163654e-14,True,True,9.948609844287131e-09,False,False
matched,long_form,C3_roberta_s1,5,7550,792,0.28080833474393213,-5.3662588103938536,1.0567592442673896e-07,-2.778521514745501,3.71303405524835,0.00021916140840834149,0.3580751973661219,0.021064846222961987,0.9147794994040525,5.495148070190426e-06,True,True,0.008985617744742,False,False
matched,long_form,C3_roberta_s1,10,7167,766,1.5409225197029233,-4.981138243048105,7.818939607281467e-07,-0.777198733996893,3.1997012435209626,0.001432447797096387,0.5215263598538298,0.40898135134719266,0.9147794994040525,3.753091011495104e-05,True,True,0.04010853831869884,False,False
matched,long_form,C3_roberta_s1,20,7097,765,-0.299364014800769,4.207184497538757,2.892719720253184e-05,-3.5630529954707497,3.445003747653034,0.0006022144772433275,0.10529311726132892,-0.06524806174482703,0.9147794994040525,0.0011281606908987419,False,False,0.01987307774902981,False,False
matched,long_form,C4_longformer,5,7550,792,1.4923921297990006,-5.9128243091289105,5.000171847449447e-09,-2.2063999317900005,5.207793690829018,2.43886006084208e-07,0.31515956656174693,0.20086147348346559,0.9147794994040525,2.900099671520679e-07,True,True,1.4389274358968272e-05,False,False
