disc,model,h,n_seeds,n_test,n_days,vol_qlike_R,vol_qlike_U,vol_rel_impr_pct,vol_dm_q_clu,vol_dmq_holm_clu,var_qlike_raw,var_qlike_R,var_qlike_U,var_rel_impr_pct,var_dm_q_clu,var_p_q_clu,var_dmq_holm_clu,var_placebo_dm_clu,var_boot_lo_daily,var_boot_hi_daily,genuine_ens_vol,genuine_ens_var,convention_dependent
long_form,B4_lm_features,10,1,7933,803,0.08729339051016716,0.08809837532592904,-0.9221600983274052,3.316927343955919,0.027581859671321013,0.46177717342123126,0.38627319878223637,0.3883378424422315,-0.5345034722844183,2.1801486682615274,0.029536520964431347,0.7088765031463523,-0.22794560531219613,0.0003436094524637788,0.003929819089685696,False,False,False
long_form,B4_lm_features,20,1,7902,794,0.07008297694567736,0.07142890239207705,-1.9204741365980287,3.3821524016415694,0.02414222307243494,0.29702680560350897,0.26465678600283427,0.26871831688745,-1.534640749613068,2.8086373701259695,0.005097490543125027,0.16311969738000087,-2.2084167494448783,0.0006174763862393633,0.003137459704645916,False,False,False
long_form,C1_bert_s1,5,3,7951,809,0.12086879176314268,0.11673533474115061,3.4197884844353266,-3.25022593301281,0.033184784705243546,0.5564483863244479,0.5108919256273659,0.5023567652141131,1.6706391283776372,-0.34003517821972484,0.7339184112355243,1.0,-1.5125831732161874,-0.014827671059539626,0.010495594581593,True,False,True
long_form,C1_bert_s1,10,3,7933,803,0.08729339051016716,0.08803493782691674,-0.8494885035576791,3.056213466134016,0.053264022478146315,0.46177717342123126,0.38627319878223637,0.3921412251942958,-1.5191388971740556,3.8970839244903606,0.00010548579632038493,0.005485261408660016,0.2748499344231704,0.002637447954023372,0.007170442332947202,False,False,False
long_form,C1_bert_s1,20,3,7902,794,0.07008297694567736,0.06818943917952747,2.701851217903616,-6.955445237850917,4.6336685967635607e-10,0.29702680560350897,0.26465678600283427,0.2574799840031301,2.7117392711129296,-5.819826769306995,8.548422728360373e-09,5.470990546150638e-07,0.2325174815656,-0.009808214969089677,-0.004946023289709121,True,True,False
long_form,C2_finbert_s1,5,3,7951,809,0.12086879176314268,0.1185746056966592,1.8980797549289778,-4.532482283093675,0.00027512762129199524,0.5564483863244479,0.5108919256273659,0.49662906897599857,2.791756129998093,-4.108859055383333,4.38168874555171e-05,0.002453745697508958,-0.1439168647503712,-0.015780494432192916,-0.0057398637407947055,True,True,False
long_form,C2_finbert_s1,10,3,7933,803,0.08729339051016716,0.08500970470918923,2.616103908476263,-6.669434417352422,2.916525718613056e-09,0.46177717342123126,0.38627319878223637,0.37682703776133863,2.445461153058942,-4.092576359074371,4.6976757198729775e-05,0.0025837216459301377,0.37394559185868026,-0.013474750902546311,-0.004967219159553705,True,True,False
long_form,C2_finbert_s1,20,3,7902,794,0.07008297694567736,0.07049617224156554,-0.5895801147380706,-0.3997749980374149,1.0,0.29702680560350897,0.26465678600283427,0.2620025040335264,1.002914759676507,-0.8240909617726666,0.41013566136377466,1.0,0.584004567914768,-0.007142970640350919,0.0032347023138555656,False,False,False
long_form,C2_finbert_s2,5,3,7951,809,0.12086879176314268,0.11940975822497779,1.2071218028091506,-5.56870288633452,1.922068552793202e-06,0.5564483863244479,0.5108919256273659,0.5072624100459834,0.7104272742078458,-1.2840466222406022,0.1994937086080113,1.0,-0.34629748067611266,-0.0038851294277193037,0.000936940608808793,True,False,True
long_form,C2_finbert_s2,10,3,7933,803,0.08729339051016716,0.08687067505563031,0.4842468050173955,-7.585267080065719,5.8857674465665514e-12,0.46177717342123126,0.38627319878223637,0.38470373150566844,0.40631016635785855,-5.2263851157453365,2.2060964803589523e-07,1.3457188530189609e-05,0.17694370062428003,-0.002864955805502558,-0.00131293923851853,True,True,False
long_form,C2_finbert_s2,20,3,7902,794,0.07008297694567736,0.06890688586514661,1.6781408721298514,-4.891023450517144,5.588274198638426e-05,0.29702680560350897,0.26465678600283427,0.2589704380994753,2.148574381651443,-5.510382865303644,4.842858623738511e-08,3.051000932955262e-06,-0.4661431587701765,-0.006179393598431703,-0.0030565966576588995,True,True,False
long_form,C2_finbert_s3,5,3,7951,809,0.12086879176314268,0.11736300410327645,2.9004903654007324,-5.355613060086284,5.673085415420248e-06,0.5564483863244479,0.5108919256273659,0.49183271277468343,3.730576252360625,-3.2330012364761713,0.0012746697812799843,0.05608547037631931,0.3353156275046082,-0.015581658977226546,-0.0038859295358784937,True,False,True
long_form,C2_finbert_s3,10,3,7933,803,0.08729339051016716,0.08527424813199296,2.313052988747218,-5.259428352571835,9.276262669650139e-06,0.46177717342123126,0.38627319878223637,0.3780973221301179,2.1166046927132762,-2.9409586953094813,0.0033661101550741587,0.11781385542759555,0.3802421234915047,-0.016553747913462674,-0.002923140694916675,True,False,True
long_form,C2_finbert_s3,20,3,7902,794,0.07008297694567736,0.07278747072495467,-3.858988155388456,1.6763462370957918,0.9875218999540573,0.29702680560350897,0.26465678600283427,0.2664618342280252,-0.6820336075461984,0.2638289668729428,0.7919802562817928,1.0,0.7133328876444824,-0.005330842223760137,0.006993879113883014,False,False,False
long_form,C2_finbert_s4,5,3,7951,809,0.12086879176314268,0.11910889103062887,1.456042297471254,-4.782417020812224,9.262214665126789e-05,0.5564483863244479,0.5108919256273659,0.5106646925516826,0.04447771911921456,-0.1638768568127179,0.8698690685859334,1.0,-0.648208992280066,-0.004778944747112272,0.004383264955299245,True,False,True
long_form,C2_finbert_s4,10,3,7933,803,0.08729339051016716,0.08697548974053917,0.3641750741609195,-6.815447840569015,1.1449359774035335e-09,0.46177717342123126,0.38627319878223637,0.38536861356999014,0.23418275332019572,-3.8586206059898793,0.0001231874524841724,0.006282560076692792,-0.04533383596411548,-0.001983141938107639,-0.0006322539821831843,True,True,False
long_form,C2_finbert_s4,20,3,7902,794,0.07008297694567736,0.06792589953817246,3.077890668338603,-8.335233951742445,2.2425422500133102e-14,0.29702680560350897,0.26465678600283427,0.256672867648743,3.016706457700952,-7.366769613226363,4.39097553264998e-13,2.898043851548987e-11,0.09284440658078888,-0.011147746080607925,-0.006526419464185833,True,True,False
long_form,C3_roberta_s1,5,3,7951,809,0.12086879176314268,0.12050809500061227,0.2984200944419444,-5.125421662535417,1.8212991277231538e-05,0.5564483863244479,0.5108919256273659,0.509042179730728,0.3620620729846993,-3.0269667524663593,0.0025486492725163654,0.09175137381058915,0.3410810163978698,-0.0018382283368432082,-0.00040627215308578434,True,False,True
long_form,C3_roberta_s1,10,3,7933,803,0.08729339051016716,0.08568563625145424,1.8417823495189571,-5.0618875454410714,2.4727349773829623e-05,0.46177717342123126,0.38627319878223637,0.3793661318703999,1.788129990279329,-3.4879046461450924,0.0005133276459225987,0.02412639935836214,-0.0812985843550859,-0.008338927440252551,-0.0023171772830245805,True,True,False
long_form,C3_roberta_s1,20,3,7902,794,0.07008297694567736,0.07006893860676311,0.020031025401693697,-3.9004132358625987,0.003958316553366545,0.29702680560350897,0.26465678600283427,0.26460032499729863,0.02133367006694871,-3.602359842829503,0.0003349893075754997,0.016414476071199485,-0.2915785486907026,-0.00010163469294100222,-3.0870207921960574e-05,True,True,False
long_form,C4_longformer,5,3,7951,809,0.12086879176314268,0.11908814216427392,1.4732087355999703,-6.184844518791313,5.8203494957649005e-08,0.5564483863244479,0.5108919256273659,0.5011985674402992,1.8973402594224522,-5.394171617693671,9.047462634685937e-08,5.609426833505281e-06,0.692941703147783,-0.011752219995125468,-0.005652785986088248,True,True,False
long_form,C4_longformer,10,3,7933,803,0.08729339051016716,0.08987155603248272,-2.953448717306126,10.32439250576024,1.0415869504953935e-21,0.46177717342123126,0.38627319878223637,0.3959065796917985,-2.493929410565445,9.092254813920533,7.48415785611215e-19,5.1640689207173835e-17,-0.0676797256659701,0.00876448149322668,0.013300658554266254,False,False,False
long_form,C4_longformer,20,3,7902,794,0.07008297694567736,0.06944203350159091,0.914549398469846,-4.384672693915921,0.0005272611984798783,0.29702680560350897,0.26465678600283427,0.2612752954396079,1.277688970042177,-4.624483091324426,4.383726995626552e-06,0.0002586398927419666,0.9777321535581027,-0.004244617735355974,-0.0018410434402207298,True,True,False
long_form,C6_llmtext,5,1,7951,809,0.12086879176314268,0.11870011808317309,1.7942379073494623,-6.307719290334438,2.795874802792236e-08,0.5564483863244479,0.5108919256273659,0.5043678798928228,1.2769913571312774,-3.1629061124849573,0.001620415457613498,0.06643703376215342,-0.7077399162984603,-0.017470993840136555,-0.00504164494354945,True,False,True
long_form,C6_llmtext,10,1,7933,803,0.08729339051016716,0.085327926668655,2.2515608914093357,-7.9155647324090745,5.316341584405898e-13,0.46177717342123126,0.38627319878223637,0.37368832515260647,3.2580240278913815,-3.9364391370684806,8.988018082640425e-05,0.0047636495837994255,0.029200233288841037,-0.01364564448938056,-0.004886654898272209,True,True,False
long_form,C6_llmtext,20,1,7902,794,0.07008297694567736,0.0698903875209033,0.2748020035212486,-3.232306764547454,0.03324580061382158,0.29702680560350897,0.26465678600283427,0.26419498325508733,0.17449117958456034,-2.4499508379497867,0.014502755171583599,0.4205798999759244,-0.7825374098460521,-0.0015518555521656667,-0.0001714949596908404,True,False,True
long_form,D1_concat_mlp,5,3,7951,809,0.12086879176314268,0.12213063602503171,-1.0439785518513132,2.656043576684487,0.16124383044945445,0.5564483863244479,0.5108919256273659,0.5147315344566904,-0.7515501100569517,0.665572798206365,0.5058741461603606,1.0,-0.12380527094262161,-0.004117513224641506,0.007165552025161323,False,False,False
long_form,D1_concat_mlp,10,3,7933,803,0.08729339051016716,0.08769145869457504,-0.45601182641830806,3.536928348561714,0.014125804567405392,0.46177717342123126,0.38627319878223637,0.3886078713818097,-0.6044096786765426,2.871216639623506,0.0041966753360496165,0.14268696142568696,0.5087884443672035,0.0009258132078395093,0.004302631681266801,False,False,False
long_form,D1_concat_mlp,20,3,7902,794,0.07008297694567736,0.06999572862203662,0.12449289034677442,-5.574099458834656,1.910381392520022e-06,0.29702680560350897,0.26465678600283427,0.26449536801180185,0.06099144233947251,-3.3623477931025056,0.0008098654869854173,0.037253812401329196,-0.25255470658195744,-0.0004767105067912216,-0.0001150118971457746,True,True,False
long_form,D2_gated_fusion,5,3,7951,809,0.12086879176314268,0.1206369358021723,0.1918245045625393,-2.1057345588364424,0.6041020667328117,0.5564483863244479,0.5108919256273659,0.5099751767149706,0.179440869273768,0.23457030849630148,0.8146016842262868,1.0,-0.12523897541791582,-0.0012142807663664522,0.0016632518845998388,False,False,False
long_form,D2_gated_fusion,10,3,7933,803,0.08729339051016716,0.08731334264275441,-0.022856406963510628,2.019279739782597,0.6568554837965714,0.46177717342123126,0.38627319878223637,0.3863181873687211,-0.011646830954502817,0.636419305214175,0.5246847494267274,1.0,0.6492575226804329,-6.198934122602556e-05,0.00010861334860937457,False,False,False
long_form,D2_gated_fusion,20,3,7902,794,0.07008297694567736,0.07167342592862086,-2.2693798868964796,5.56056874133247,1.985031341910326e-06,0.29702680560350897,0.26465678600283427,0.2713337703873409,-2.5228842552463933,4.985161166364633,7.606660148035687e-07,4.563996088821412e-05,-0.0059061605344246535,0.007690669932360101,0.018449202246126114,False,False,False
long_form,D4_llmfused,5,1,7951,809,0.12086879176314268,0.12068840976435698,0.14923786045547727,-0.7537398982889586,1.0,0.5564483863244479,0.5108919256273659,0.5097356200148138,0.22633076675309888,-1.4693695347417701,0.14212181879653432,1.0,0.6595121974366313,-0.0019471967155420217,0.0003782092848413116,False,False,False
long_form,D4_llmfused,10,1,7933,803,0.08729339051016716,0.08742282283114339,-0.14827276179764762,-0.42802344909875123,1.0,0.46177717342123126,0.38627319878223637,0.3865699498471455,-0.0768241404903716,0.34543072872744407,0.7298611600050464,1.0,0.9287790354263341,-0.0019183238884773555,0.0028338328399500536,False,False,False
long_form,D4_llmfused,20,1,7902,794,0.07008297694567736,0.06965904487699098,0.6049002013926658,-3.580978271847522,0.012710506749120493,0.29702680560350897,0.26465678600283427,0.26331360153768035,0.5075193745984387,-3.562635420623282,0.0003890752653865087,0.018675612738552415,-0.1650930270694546,-0.0035167458698977974,-0.0011064560573653909,True,True,False
event_driven,B1_bow_ridge,5,1,25109,996,0.12651030538164323,0.12482592454991803,1.331417884609428,-3.3493598952759274,0.0252116271482366,0.590179124622791,0.6126283628969913,0.6013536833246097,1.8403783199109485,-2.795888853313136,0.005275360728279491,0.16353618257666422,0.18700121052305013,-0.013302736236246789,-0.0024042743261992235,True,False,True
event_driven,B1_bow_ridge,10,1,25001,991,0.08827666934766872,0.08719199733781242,1.228718774588584,-3.251877154995203,0.033184784705243546,0.44084718483267366,0.41630412660352756,0.410176381821967,1.4719394764482887,-2.381306425588421,0.017439572624291733,0.4708684608558768,-0.10864833046779206,-0.008185705543386684,-0.0006975441593434637,True,False,True
event_driven,B1_bow_ridge,20,1,24732,981,0.06453886888282268,0.0635507065238655,1.5311119888873268,-3.1035425378339445,0.04890145954779185,0.31846861692949835,0.2793101408441097,0.2743568536883151,1.7734004002952355,-2.646762514426725,0.00825697193029297,0.24770915790878908,0.3378107823010975,-0.008062245220103082,-0.0010963308591358351,True,False,True
event_driven,B2_tfidf_ridge,5,1,25109,996,0.12651030538164323,0.1249827168671719,1.2074814852932854,-2.7596725469958416,0.12373572406351499,0.590179124622791,0.6126283628969913,0.6014234199793068,1.8289951292327782,-2.8211891178740225,0.004879775632553973,0.16103259587428112,-0.0764672454964012,-0.012855258478254071,-0.002498224975457101,False,False,False
event_driven,B2_tfidf_ridge,10,1,25001,991,0.08827666934766872,0.08708077788335344,1.3547084106734635,-2.9654021943241298,0.06809869591601789,0.44084718483267366,0.41630412660352756,0.40840793890140853,1.896735390672469,-3.183206169612129,0.0015019584903654731,0.06308225659534987,0.5395698377005251,-0.009786533581883817,-0.00239461951971347,False,False,False
event_driven,B2_tfidf_ridge,20,1,24732,981,0.06453886888282268,0.06335153193127938,1.8397238316944147,-3.10521136044431,0.04890145954779185,0.31846861692949835,0.2793101408441097,0.2729617278558526,2.2728902606512693,-3.224615573953565,0.0013031225780497163,0.05608547037631931,0.46451257641513816,-0.009364697871443596,-0.002214413238247118,True,False,True
event_driven,B3_lm_linear,5,1,25109,996,0.12651030538164323,0.12619699601931053,0.2476552098957819,-2.4325521570843036,0.2730281789163482,0.590179124622791,0.6126283628969913,0.6101407144132153,0.4060615920576154,-3.1330067741790275,0.0017808545441791548,0.06945332722298704,-0.3055456921565346,-0.0033953465320358434,-0.0007389248698285936,False,False,False
event_driven,B3_lm_linear,10,1,25001,991,0.08827666934766872,0.08810001402882692,0.2001155233282068,-1.2292901838320454,1.0,0.44084718483267366,0.41630412660352756,0.41452197751383935,0.4280882594722545,-1.7912329809576608,0.07356129525511064,1.0,-0.8131826315322044,-0.003672285817453379,0.00012303608242450608,False,False,False
event_driven,B3_lm_linear,20,1,24732,981,0.06453886888282268,0.06437138325051085,0.25951126075034137,-1.1243340904426666,1.0,0.31846861692949835,0.2793101408441097,0.27716422652942185,0.7682908712883249,-2.022305051904307,0.04341608921643454,0.9985700519779944,0.4131236298503248,-0.005948161300071976,-0.0005986309536406106,False,False,False
event_driven,B4_lm_features,5,1,25109,996,0.12651030538164323,0.12627724338892832,0.18422372154729966,-0.9938862558503346,1.0,0.590179124622791,0.6126283628969913,0.6112844874018463,0.2193622718984352,0.4152214107596644,0.6780693453035087,1.0,0.5236608454062751,-0.0008796885797515931,0.0015377484983006573,False,False,False
event_driven,B4_lm_features,10,1,25001,991,0.08827666934766872,0.0882042722645033,0.08201157078128112,-2.1037986518046754,0.6041020667328117,0.44084718483267366,0.41630412660352756,0.4158216584482505,0.11589319548988454,-1.1896643508135725,0.23446357138704665,1.0,-0.3430080625272744,-0.0007504037663526422,0.0001300032451254795,False,False,False
event_driven,B4_lm_features,20,1,24732,981,0.06453886888282268,0.06437943529141418,0.24703499483072924,-2.010255968836495,0.6568554837965714,0.31846861692949835,0.2793101408441097,0.27727606802010313,0.7282488268629861,-1.8124391624338012,0.0702242776619407,1.0,0.1825639723841229,-0.006310534067162198,-0.0006566339435749148,False,False,False
event_driven,C2_finbert_s1,5,3,25109,996,0.12651030538164323,0.1232558545633545,2.572478825713876,-5.916488835944067,2.621478756891743e-07,0.590179124622791,0.6126283628969913,0.5839821413859337,4.675954174827226,-7.83158605065596,1.2304939671296683e-14,8.244309579768778e-13,-4.692859768028975,-0.02765570639917334,-0.016646297375900766,True,False,True
event_driven,C2_finbert_s1,10,3,25001,991,0.08827666934766872,0.08614350975954153,2.416447747621683,-5.683191175711201,9.907944587392153e-07,0.44084718483267366,0.41630412660352756,0.40453309080461797,2.827508796260356,-4.288623426435739,1.9738666583209498e-05,0.0011251039952429414,0.5666796654286891,-0.01296806086244464,-0.004719561221768202,True,True,False
event_driven,C2_finbert_s1,20,3,24732,981,0.06453886888282268,0.06352062162312873,1.5777271546898122,-1.944580950733626,0.6568554837965714,0.31846861692949835,0.2793101408441097,0.2666133670528609,4.54576183767536,-4.382153065390796,1.3018127195189136e-05,0.0007550513773209699,0.015480642438668335,-0.020755692681778987,-0.008450927641855024,False,True,True
event_driven,C6_llmtext,5,1,25109,996,0.12651030538164323,0.12497435605435057,1.2140902851029933,-5.0439839407429865,2.5459673161733564e-05,0.590179124622791,0.6126283628969913,0.6029486897755131,1.5800236665023257,-3.951887832503826,8.301553130178922e-05,0.004482838690296618,0.4727321851309208,-0.010843118898836285,-0.0034237803840697426,True,True,False
event_driven,C6_llmtext,10,1,25001,991,0.08827666934766872,0.08739537415940905,0.9983330757402845,-3.7577488053090367,0.00653288982406023,0.44084718483267366,0.41630412660352756,0.4121192672505247,1.0052409009599699,-2.4147530279307796,0.015926299026046167,0.44593637272929265,0.011493257850670346,-0.005258633414991612,-0.00042002660177377653,True,False,True
event_driven,C6_llmtext,20,1,24732,981,0.06453886888282268,0.06411404556768242,0.6582441286840103,-1.9823432496516546,0.6568554837965714,0.31846861692949835,0.2793101408441097,0.2778030870019858,0.5395628807351583,-1.110219055077826,0.26717697695138615,1.0,-0.4009766665492778,-0.0027260635351113935,0.000871792709286233,False,False,False
event_driven,D2_gated_fusion,5,3,25109,996,0.12651030538164323,0.1258036222899503,0.5585972538451281,-1.6982421674575823,0.9875218999540573,0.590179124622791,0.6126283628969913,0.6108547968108496,0.2895011386274757,1.236437647580367,0.2165877075626683,1.0,6.4458325661139515,-0.000745334014333046,0.004389910373966809,False,False,False
event_driven,D2_gated_fusion,10,3,25001,991,0.08827666934766872,0.088120042527761,0.17742719686314765,-0.41684527256612947,1.0,0.44084718483267366,0.41630412660352756,0.41682847559727787,-0.12595335002520464,1.9486410329578563,0.05162051648018889,1.0,-1.0286391643847383,0.00011236943929306333,0.002763407580869825,False,False,False
event_driven,D2_gated_fusion,20,3,24732,981,0.06453886888282268,0.06632279150121842,-2.7641058005442423,3.5464633871153026,0.013903119331312426,0.31846861692949835,0.2793101408441097,0.288901941157372,-3.434103854688084,3.6442072616513057,0.0002822969655398383,0.014114848276991917,0.9895024260326799,0.0049758886303657955,0.01628731501033284,False,False,False
event_driven,D4_llmfused,5,1,25109,996,0.12651030538164323,0.12652645362908568,-0.012764373142357581,3.374459099814402,0.02414222307243494,0.590179124622791,0.6126283628969913,0.612736343654636,-0.01762581757300851,3.120627170952838,0.00185666968508219,0.07055344803312322,3.6020398869848753,4.5679759482960484e-05,0.000192787327819932,False,False,False
event_driven,D4_llmfused,10,1,25001,991,0.08827666934766872,0.08828374532245767,-0.008015679387591252,0.6577367535219839,1.0,0.44084718483267366,0.41630412660352756,0.41645858832873495,-0.03710309731195442,1.5815271649625227,0.11407695836734734,1.0,0.8657584329731673,-1.4156019670096696e-05,0.00041434687835179555,False,False,False
event_driven,D4_llmfused,20,1,24732,981,0.06453886888282268,0.0647678298842603,-0.3547645092034865,4.692019558122433,0.0001359258062186422,0.31846861692949835,0.2793101408441097,0.28005970437946587,-0.26836244938722364,3.07607292863235,0.002155656518128319,0.0797592911707478,0.294916947547003,0.0003102242893788521,0.0012331206276924263,False,False,False
