disc,model,h,n_test,n_days_test,genuine,real_rel_pct,real_dm_clustered,real_p_clustered,grid_rel_pct,sanity_match,wd_placebo_rel_pct_mean,wd_placebo_dm_clustered_mean,wd_placebo_p_clustered_mean,datemean_rel_pct,datemean_dm_clustered,datemean_p_clustered,frac_regime_timing,frac_cross_sectional,wd_placebo_survival,verdict
long_form,C3_roberta_s1,10,7933,803,True,1.9773753930897622,-5.184162900925232,2.748778965799333e-07,1.9773753930897624,True,-0.013473325742297575,3.3224128505982606,0.0014572136645839482,0.08639852008258125,-3.291239637843705,0.0010410711303062254,0.04369353456329737,0.9563064654367026,0.0,cross-sectional
long_form,C3_roberta_s1,20,7902,794,True,0.23680867828555943,-1.068299180179499,0.2857106693843872,0.2368086782855594,True,-0.08699268638523447,-0.6529644668354743,0.5316682304178125,-1.3473286869960566,2.003246028041573,0.04549074021226521,0.0,1.0,0.0,cross-sectional
long_form,C4_longformer,5,7951,809,True,1.5263781171705129,-5.988963485606454,3.17613114858525e-09,1.5263781171705129,True,-0.12987116286367667,3.8685260806598643,0.00013390514619954005,-0.7571875350697125,5.275782737404141,1.6991143219092887e-07,0.0,1.0,0.0,cross-sectional
long_form,C4_longformer,10,7933,803,False,-2.60763409942578,10.553138610614434,1.8099697800080198e-24,-2.60763409942578,True,-3.5941546797317763,7.3513772933754264,3.1656069660959603e-12,-12.396598856926861,8.70254221667145,1.826214040147858e-17,,,,n/a (not genuine)
long_form,C4_longformer,20,7902,794,False,-9.341306531512824,3.459957649997018,0.0005691185822011366,-9.341306531512824,True,-7.577642817664109,3.410905796506893,0.0011915996194126028,-19.040732132483964,5.670963824146196,1.9892510046577496e-08,,,,n/a (not genuine)
long_form,C6_llmtext,5,7951,809,True,1.7942379073494623,-6.307719290334438,4.65979133798706e-10,1.7942379073494623,True,-0.027942800598367262,1.1018206288192083,6.66543211493877e-06,-0.39710558647068117,5.362371969225615,1.0729075804522511e-07,0.0,1.0,0.0,cross-sectional
long_form,C6_llmtext,10,7933,803,True,2.2515608914093357,-7.9155647324090745,8.17898705293215e-15,2.2515608914093357,True,-0.3579753076813753,6.459424019274894,7.440603346700796e-10,-2.674596265338479,7.246724586575317,1.0043078192392514e-12,0.0,1.0,0.0,cross-sectional
long_form,C6_llmtext,20,7902,794,False,0.2748020035212486,-3.232306764547454,0.0012786846389931377,0.2748020035212486,True,-0.31364450075472755,4.2926070164929655,0.00010169965241136471,-2.7879388616816256,5.797471728667868,9.71617130070764e-09,0.0,1.0,0.0,n/a (not genuine)
long_form,D1_concat_mlp,5,7951,809,False,-0.013414154060060515,0.09518519078898904,0.92419133305215,-0.0134141540600605,True,0.16522647251983696,1.5877702520002257,0.12824186022983444,0.7181057519361296,1.574816671851505,0.11569020821988217,,,,n/a (not genuine)
long_form,D1_concat_mlp,10,7933,803,False,0.18316186871919476,-0.6651154815816485,0.506167848180687,0.1831618687191947,True,0.11206589316224706,1.9280669542594118,0.0690632082725576,0.494330874101884,1.5831136805315404,0.11378979205542585,1.0,0.0,0.6118407392646509,n/a (not genuine)
long_form,D1_concat_mlp,20,7902,794,False,-0.08056613179016414,-0.6314534530592252,0.5279260461812015,-0.0805661317901641,True,-0.23153005172904645,0.2289048040785487,0.8200573803165628,-0.9011556150486052,1.2755073101499417,0.20250325511396106,,,,n/a (not genuine)
long_form,D2_gated_fusion,5,7951,809,False,-0.11710510188521596,-0.29166604105210714,0.7706168391631709,-0.1171051018852159,True,0.14831857327371387,1.5406192078722498,0.1438382534285492,0.8289851811287963,1.5219038137789507,0.12842442093302175,,,,n/a (not genuine)
long_form,D2_gated_fusion,10,7933,803,False,0.13488153824169688,0.9571183922302632,0.3387959240001079,0.1348815382416968,True,0.07842802121946131,1.4434096716750946,0.1689806502884506,0.33950914470261667,1.001142103031803,0.3170600717644201,1.0,0.0,0.5814585319966072,n/a (not genuine)
long_form,D2_gated_fusion,20,7902,794,False,-6.000683385285942,4.269535959522614,2.1960469968023844e-05,-6.000683385285942,True,-1.1207986978881597,1.7939103046005536,0.07405906547818245,-2.321704122053832,2.563708615604146,0.010539292476524614,,,,n/a (not genuine)
long_form,D4_llmfused,5,7951,809,True,0.14923786045547727,-0.7537398982889586,0.4512250009813363,0.1492378604554772,True,0.04644464902810626,1.98858611329761,0.05210061079693647,1.1281226841287464,2.6813075645074735,0.007483080443740149,1.0,0.0,0.31121224122589375,regime-timing
long_form,D4_llmfused,10,7933,803,False,-0.14827276179764762,-0.42802344909875123,0.6687489620071749,-0.1482727617976476,True,0.23261839089475672,0.7332837304268127,0.4761257410854777,0.8888711846804145,0.15174976938893875,0.8794224652238314,,,,n/a (not genuine)
long_form,D4_llmfused,20,7902,794,True,0.6049002013926658,-3.580978271847522,0.00036315733568915694,0.6049002013926658,True,-0.2918417833214445,2.05635658565947,0.043666348771876785,-0.9701089759288951,3.043665693569719,0.002414330616081038,0.0,1.0,0.0,cross-sectional
event_driven,B1_bow_ridge,5,25109,996,True,1.331417884609428,-3.3493598952759274,0.0008403875716078867,1.331417884609428,True,-0.031830809496024105,1.23400691059091,0.27403949263949134,-0.3797423784819693,2.083059234413919,0.03750068299819936,0.0,1.0,0.0,cross-sectional
event_driven,B1_bow_ridge,10,25001,991,True,1.228718774588584,-3.251877154995203,0.0011851708823301266,1.228718774588584,True,-0.028112855772903365,1.0662699704079626,0.364110541955752,-0.6293468365877583,1.9611262394277709,0.05014429470865911,0.0,1.0,0.0,cross-sectional
event_driven,B1_bow_ridge,20,24732,981,True,1.5311119888873268,-3.1035425378339445,0.0019670144723117375,1.5311119888873268,True,-0.011214763028115268,0.9175821585295727,0.31562271373779016,-0.29157346539845325,1.477757603948869,0.13979396655748913,0.0,1.0,0.0,cross-sectional
event_driven,B2_tfidf_ridge,5,25109,996,True,1.2074814852932854,-2.7596725469958416,0.005892177336357857,1.2074814852932854,True,-0.04978436692228564,1.6004755853410675,0.26744499024417623,-0.3797973851114272,1.842185640687744,0.06574541512187682,0.0,1.0,0.0,cross-sectional
event_driven,B2_tfidf_ridge,10,25001,991,True,1.3547084106734635,-2.9654021943241298,0.0030953952689099042,1.3547084106734637,True,-0.016252492286655047,0.7758861518656911,0.5153402325323366,-0.052710180841688076,0.5813158741356248,0.5611599071252441,0.0,1.0,0.0,cross-sectional
event_driven,B2_tfidf_ridge,20,24732,981,True,1.8397238316944147,-3.10521136044431,0.001956058381911674,1.839723831694415,True,0.002102053441415932,-0.28508998067118785,0.5981834160807761,-0.31383648008006304,1.262490219971095,0.20707277896786289,0.0,1.0,0.0011425918418852615,cross-sectional
event_driven,B3_lm_linear,5,25109,996,True,0.2476552098957819,-2.4325521570843036,0.015168232162019343,0.2476552098957819,True,0.036778138546624026,-0.5805929478070118,0.42863583765336905,0.3255841574740194,-0.27861218089020057,0.7806003546892196,1.0,0.0,0.14850541025202327,regime-timing
event_driven,B3_lm_linear,10,25001,991,True,0.2001155233282068,-1.2292901838320454,0.21925511308792897,0.2001155233282068,True,0.00019519852322675,-0.008675217633968035,0.7028998331372459,-0.0983345242792344,0.24711111104616817,0.8048734693422289,0.0,1.0,0.0009754291920003003,cross-sectional
event_driven,B3_lm_linear,20,24732,981,False,0.25951126075034137,-1.1243340904426666,0.26114663681571987,0.2595112607503413,True,-0.013759413876551916,0.32916723037330536,0.5962934966171636,-0.5319789468312768,1.0812093490141774,0.27986998824902826,0.0,1.0,0.0,n/a (not genuine)
event_driven,B4_lm_features,5,25109,996,True,0.18422372154729966,-0.9938862558503346,0.32051988123986275,0.1842237215472996,True,0.02377259973074038,-0.20570304918771284,0.7398782452119985,0.3803071866337102,-0.30677031990503645,0.7590823863918316,1.0,0.0,0.12904201223964926,regime-timing
event_driven,B4_lm_features,10,25001,991,True,0.08201157078128112,-2.1037986518046754,0.035647763549077574,0.0820115707812811,True,-0.006561670240365987,0.4696065034682492,0.4934623664712272,-0.0312769187115934,0.6818753870508723,0.49547723825641304,0.0,1.0,0.0,cross-sectional
event_driven,B4_lm_features,20,24732,981,True,0.24703499483072924,-2.010255968836495,0.044677715606598396,0.2470349948307292,True,-0.004266588344179647,0.42889813405524196,0.5429536991732351,-0.13179446203144338,0.7523975447279271,0.45199270061232677,0.0,1.0,0.0,cross-sectional
event_driven,C2_finbert_s1,5,25109,996,False,2.1354108463976527,-4.948555012351497,8.775784616980226e-07,2.1354108463976527,True,-0.10119507593232022,2.8242611398548063,0.009783534882722694,-0.8916980574118746,3.0027013105797287,0.0027428279624305565,0.0,1.0,0.0,n/a (not genuine)
event_driven,C2_finbert_s1,10,25001,991,True,2.103684316886877,-5.518076327799122,4.376100899209823e-08,2.103684316886877,True,-0.1360278818327526,1.3905723103665788,0.22806665843134483,-0.8672931595343157,1.7516223783081069,0.08014839633006174,0.0,1.0,0.0,cross-sectional
event_driven,C2_finbert_s1,20,24732,981,False,0.9196526269056869,-0.4952176797162795,0.6205574871070725,0.9196526269056868,True,-0.640346186721465,2.789725569173206,0.024076377656891437,-7.209183456986855,3.963895450757913,7.9091027816182e-05,0.0,1.0,0.0,n/a (not genuine)
event_driven,C6_llmtext,5,25109,996,True,1.2140902851029933,-5.0439839407429865,5.416951736539056e-07,1.214090285102993,True,0.04244169425534703,-1.5369721879211924,0.2858639291393553,0.390899278568516,-1.438598718964798,0.15057871563207442,0.3219688711497723,0.6780311288502276,0.034957609640823895,mixed
event_driven,C6_llmtext,10,25001,991,True,0.9983330757402845,-3.7577488053090367,0.00018146916177945083,0.9983330757402844,True,0.010518568009231715,-1.2110990043411136,0.13670531265529987,0.046812651924282155,-2.235767020514947,0.025589266460541694,0.046890815361966855,0.9531091846380332,0.010536130941501643,cross-sectional
event_driven,C6_llmtext,20,24732,981,False,0.6582441286840103,-1.9823432496516546,0.047719784499897465,0.6582441286840103,True,-0.02030642146651329,0.7543021398125089,0.2043558331148912,-0.5290492595712917,2.0813782258999676,0.03765841842137884,0.0,1.0,0.0,n/a (not genuine)
event_driven,D2_gated_fusion,5,25109,996,False,0.5087523314740983,-0.6945131570595929,0.4875225831423109,0.5087523314740983,True,0.09552886398387993,-2.013717827893174,0.08148612361359059,0.247880292364413,-3.4007263906159593,0.000698785119557819,0.48723175704411126,0.5127682429558887,0.18777086231150475,n/a (not genuine)
event_driven,D2_gated_fusion,10,25001,991,False,0.2308031510747592,-0.5574436134302582,0.577350387062069,0.2308031510747592,True,-0.009483909322344835,0.8552596978838969,0.005045766040536736,-0.15490863604101307,3.9658568123048394,7.839855464294209e-05,0.0,1.0,0.0,n/a (not genuine)
event_driven,D2_gated_fusion,20,24732,981,False,-2.869476411334253,2.9990243816931303,0.002776880963635993,-2.869476411334253,True,-1.1055589694395371,4.217783852269614,0.0001064771755158267,-2.889638146610872,4.188842893646447,3.056563810403715e-05,,,,n/a (not genuine)
event_driven,D4_llmfused,5,25109,996,False,-0.012764373142357581,3.374459099814402,0.0007681612578290608,-0.0127643731423575,True,0.057128627450591066,-0.2314659012033456,0.6163257203361483,0.47865838372675146,-1.106292015193028,0.26886754620024406,,,,n/a (not genuine)
event_driven,D4_llmfused,10,25001,991,False,-0.008015679387591252,0.6577367535219839,0.5108602006162112,-0.0080156793875912,True,0.046689237068649414,-2.680268422418242,0.011231311184436573,0.09539266712346148,-3.5572864016062624,0.00039246023337027056,,,,n/a (not genuine)
event_driven,D4_llmfused,20,24732,981,False,-0.3547645092034865,4.692019558122433,3.0892228686055044e-06,-0.3547645092034865,True,-0.8824814645096799,4.208192788939187,0.0001059858663738345,-2.4237134988953914,4.500493012974402,7.592789716130923e-06,,,,n/a (not genuine)
