disc,model,h,n_test,n_days,firm_val_coverage,firm_val_coverage_test_obs,qlike_Rfirm,qlike_Ufirm,rel_impr_pct_firm,g_text_firm,dm_q_clustered,p_q_clustered,cw_t,cw_p,boot_lo,boot_hi,text_survives_firm,rel_impr_pct_A2only_sameRows,holm_p,text_survives_firm_holm,rel_impr_firmMeanOnly_vs_fR,dm_firmMeanOnly_vs_fR,p_firmMeanOnly_vs_fR,firm_beats_fR
long_form,C4_longformer,10,7167,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.09398900474964705,-10.843496437079258,-0.40894366861849907,9.10180436454569,7.582136785164329e-19,-8.465751908610363,1.0,0.006516499367467226,0.010017688009805641,False,-3.294699934215865,5.231674381763387e-17,False,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True
long_form,C4_longformer,20,7097,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07968571721481087,-10.416488417261768,-3.1508713879669528,4.148203054988891,3.7270630013960245e-05,2.9243890247388675,0.0017311265117304015,0.004015025521629304,0.010673196046887871,False,-9.175115359736271,0.001777197070893384,False,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True
long_form,C6_llmtext,5,7550,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12090779671722961,-0.1835090922270036,-0.023919553961501146,4.93869065781777,9.5984404998356e-07,-9.889397607924295,1.0,0.00017313994046096783,0.0003747099589949646,False,1.9441395631503955,5.663079894903004e-05,False,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True
long_form,C6_llmtext,10,7167,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08516168548211893,-0.4332262742505682,-0.06360816758374094,5.789628525165399,1.0294421499063377e-08,-11.478582091614305,1.0,0.00027531062946247365,0.000571586629057136,False,1.841425407000321,6.485485544409927e-07,False,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True
long_form,C6_llmtext,20,7097,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07211099556095237,0.07942220499709277,0.01595822193949856,-4.149751570196159,3.7024938976945496e-05,8.161589231447921,1.9400632505600046e-16,-0.00011184602647429526,-4.15093455566967e-05,True,0.25784659282299643,0.001777197070893384,True,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True
long_form,D1_concat_mlp,5,7550,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12075631756506175,-0.057994332794381855,-0.18924949000103386,0.548070194946136,0.583798335283058,1.6427406506003692,0.05023912634282195,-0.00018386865226674044,0.0003184344478824186,False,-0.009548003116608627,1.0,False,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True
long_form,D1_concat_mlp,10,7167,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08478769617427877,0.007828321672709943,-0.39829922610172797,0.6031307345235984,0.5466004865983377,0.8773931200667889,0.19015128118674446,-0.00028770379344112,0.0005359177071878834,False,0.18268639469434347,1.0,False,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True
long_form,D1_concat_mlp,20,7097,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07220076309779157,-0.04496415353855785,-0.30627638818232633,-0.5867864097645802,0.557520507894144,1.0422781722980061,0.14865911852164537,-0.00023479344619745796,0.00012268656049656797,False,-0.05118032958174609,1.0,False,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True
long_form,D2_gated_fusion,5,7550,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.1211535066680889,-0.3871029527084143,0.5170997609413083,0.8219189191347132,0.4113707172374022,1.5520131734134446,0.060350495658568856,-0.0004563872640775546,0.00112027533796285,False,-0.1564560225377304,1.0,False,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True
long_form,D2_gated_fusion,10,7167,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08528442597896631,-0.5779770976179033,-1.4146671964338728,1.1859207328479553,0.23602181263610353,1.2046311942185082,0.11419274593635724,-0.0004755067081109135,0.0017126674773643511,False,0.08797152710930028,1.0,False,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True
long_form,D2_gated_fusion,20,7097,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07828146007027238,-8.470679956796891,-1.8743080603015885,3.4269865504380945,0.0006429684033250852,4.177338497361779,1.492375462959044e-05,0.004578897183512813,0.017132180182043502,False,-5.838721737626902,0.02250389411637798,False,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True
long_form,D4_llmfused,5,7550,792,0.6287069988137604,0.9147794994040525,0.12068632633532952,0.12068735175445514,-0.0008496564248395374,0.0002050211482746905,0.6920093441873314,0.48913453639951354,-0.05281782977895638,0.5210607736138934,-1.304646965207669e-06,2.5022423452479716e-06,False,0.12114246126309393,1.0,False,0.1734419529497081,-2.2597499735426427,0.024108042486087708,True
long_form,D4_llmfused,10,7167,766,0.6287069988137604,0.9147794994040525,0.08479433414751607,0.08492058687448115,-0.1488928809151774,0.0885812579047131,-0.44559187922104393,0.6560181482780784,0.9992223813976422,0.15886035755369052,-0.0005496625740861956,0.00034193053327408776,False,-0.13705521875988827,1.0,False,1.7002821735772327,-4.079676051722471,4.9830532087682944e-05,True
long_form,D4_llmfused,20,7097,765,0.6287069988137604,0.9147794994040525,0.07216831322662616,0.07210833252908366,0.08311223424904371,0.013476847418155946,-2.8704535321591305,0.0042121152963924356,3.753988821881197,8.77165411657078e-05,-0.00013873616295272638,-3.2081811575069586e-05,True,0.34929270237878995,0.12215134359538063,False,-1.3906098159304419,-3.134625208878448,0.0017865621376260818,True
event_driven,B1_bow_ridge,5,23855,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12368632809958795,0.46147629288483344,0.08067393902947052,-3.5003178750106065,0.0004853068873740233,7.57637458527171,1.8412430433637958e-14,-0.0006853438001078935,-0.00019674694877883504,True,1.3092619082524657,0.018441661720212884,True,1.9772572469869705,-3.496155889116925,0.000492845911568797,True
event_driven,B1_bow_ridge,10,22785,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08762881583195245,0.25039343855457985,0.03728744828240468,-4.714815232314584,2.7658425929288082e-06,6.643269566410489,1.5685960634973666e-11,-0.00028124862766293487,-0.00011646752980867758,True,1.1639444619733685,0.00015765302779694208,True,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False
event_driven,B1_bow_ridge,20,22318,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.0651050928998426,-0.1929512232630929,-0.019808380049654132,5.504606871801213,4.724853536562037e-08,-7.11453966469502,0.9999999999994216,8.066362745781799e-05,0.0001652896184217578,False,1.3901629493052852,2.929409192668463e-06,False,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False
event_driven,B2_tfidf_ridge,5,23855,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12370865787331765,0.4435060552205759,0.08716346361963923,-3.0628687169012365,0.002251214069209449,8.61237951779745,3.795742353912854e-18,-0.0006223121528105605,-0.00013868870951835597,True,1.1745708039316205,0.07203885021470237,False,1.9772572469869705,-3.496155889116925,0.000492845911568797,True
event_driven,B2_tfidf_ridge,10,22785,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08760174887876292,0.2812042843458857,0.03950432543158081,-4.279509994508872,2.0549043820443807e-05,8.093546713254655,3.041353271112217e-16,-0.00028114900574329534,-0.00010604871769284218,True,1.2658389241189407,0.001068550278663078,True,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False
event_driven,B2_tfidf_ridge,20,22318,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06500902613287725,-0.04511005649686018,-0.0043715467411267975,5.0766716391830045,4.5954202501532165e-07,-9.325136229772069,1.0,1.64164227678939e-05,3.6260228749788454e-05,False,1.6760952261386106,2.803206352593462e-05,False,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False
event_driven,B3_lm_linear,5,23855,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12412248616115763,0.11047121238274518,0.2756125974125354,-3.000336737869756,0.002764017711626076,3.5574412155311137,0.00018760544538047868,-0.0001900913547237833,-3.670119262890423e-05,True,0.21821133277333205,0.08568454906040836,False,1.9772572469869705,-3.496155889116925,0.000492845911568797,True
event_driven,B3_lm_linear,10,22785,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08775394819765747,0.10795280268982467,0.27944993971535165,-1.9136186233308208,0.0559570497471839,3.3598057118364393,0.000390626281534934,-0.00018745880190016605,-4.365912206017682e-06,False,0.1876470494869212,1.0,False,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False
event_driven,B3_lm_linear,20,22318,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06486949572479452,0.16961912594516454,0.2804774515463737,-2.1174258238559203,0.03447508162638817,3.455226169535558,0.0002754266676568376,-0.00021176584320043172,-1.4487267576950682e-05,True,0.27390393143555913,0.7929268774069279,False,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False
event_driven,B4_lm_features,5,23855,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12398879516105618,0.21806115370844806,1.3237490038700883,-1.5580779021845501,0.11953277524542694,6.18931802379632,3.0704640825419734e-10,-0.0003036462030552251,3.337978586914868e-05,False,0.17449825079830705,1.0,False,1.9772572469869705,-3.496155889116925,0.000492845911568797,True
event_driven,B4_lm_features,10,22785,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08773419783655137,0.1304350276414691,0.7079238214967809,-2.603464665906097,0.009366774972348797,4.609519977484068,2.028943287738986e-06,-0.00018893587651286925,-2.649938896370424e-05,True,0.07032604061486651,0.2529029242534175,False,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False
event_driven,B4_lm_features,20,22318,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.0649081122746751,0.11019050175828338,0.23795169627654372,-2.382057639690876,0.01740616681046257,3.1766566512544796,0.000745930585015088,-0.0001766170046498909,-2.515680167223185e-05,True,0.2596267183846453,0.41774800345110163,False,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False
event_driven,C2_finbert_s1,5,23855,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12461068030649125,-0.28241072740480194,-0.024980517673422842,4.879995510148637,1.2349119711101502e-06,-8.81044408079842,1.0,0.00014025333516947804,0.00032315488141323843,False,2.0104472279707437,7.162489432438872e-05,False,1.9772572469869705,-3.496155889116925,0.000492845911568797,True
event_driven,C2_finbert_s1,10,22785,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08892305537747605,-1.222864920999435,-0.09035412878357578,6.332910047894545,3.643919952401065e-10,-10.502716548118384,1.0,0.0005727182315960872,0.0010959055665855765,False,1.9207200701664722,2.3685479690606923e-08,False,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False
event_driven,C2_finbert_s1,20,22318,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06460429976517044,0.5777402830426177,0.1742059627823466,-0.8127168803072325,0.41657778494284065,5.682180374169725,6.732249684172991e-09,-0.0007381077673486549,0.0002669697062609689,False,0.7504385727475628,1.0,False,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False
event_driven,C6_llmtext,5,23855,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12361555042074936,0.5184357464578844,0.11361899733909296,-4.979985795000874,7.493155109194081e-07,7.209657926759782,2.8881793746866326e-13,-0.0006821390747272224,-0.0002942230639024566,True,1.2022879452640782,4.4958930655164484e-05,True,1.9772572469869705,-3.496155889116925,0.000492845911568797,True
event_driven,C6_llmtext,10,22785,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08763472110439754,0.2436713506495467,0.0599922481741028,-4.431976212674084,1.0379432190378499e-05,7.218309077351785,2.714428676993071e-13,-0.00024399885155226373,-9.181841433079845e-05,True,0.9191764023167399,0.0005604893382804389,True,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False
event_driven,C6_llmtext,20,22318,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06484009499538439,0.21486513845372623,0.05441618803708315,-3.5791928700599676,0.00036154751792180883,8.733812755826504,1.3160984240532262e-18,-0.00019388268729853721,-5.9807389744464504e-05,True,0.6014567142980093,0.014100353198950545,True,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False
event_driven,D2_gated_fusion,5,23855,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12379022235523496,0.37786575170661646,0.24313648723775552,-1.3428369057333207,0.17963103046662937,9.384320315468514,3.4398894534323144e-21,-0.0004435822572689154,9.469697285150515e-05,False,0.474564461200347,1.0,False,1.9772572469869705,-3.496155889116925,0.000492845911568797,True
event_driven,D2_gated_fusion,10,22785,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08772812881678108,0.13734351235112682,0.5585582327819919,-0.6332851064616768,0.5266937400192032,4.941497413170746,3.903725622102166e-07,-0.0003682644452895192,0.0002143194287478447,False,0.16050100698528882,1.0,False,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False
event_driven,D2_gated_fusion,20,22318,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06796729473172544,-4.597713366435835,-1.5171664958210258,2.928236913376875,0.003487786426133455,2.811969891173162,0.002464103613175456,0.001125249310897279,0.0051067203087491325,False,-3.1858505684770013,0.10463359278400365,False,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False
event_driven,D4_llmfused,5,23855,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12434861950197862,-0.07151316092774236,0.01382775113967177,3.194192407098731,0.0014462929490719199,-1.0877121687045306,0.8616334080370927,4.0647007931527396e-05,0.0001615882846770883,False,-5.5551436307794734e-05,0.047727667319373356,False,1.9772572469869705,-3.496155889116925,0.000492845911568797,True
event_driven,D4_llmfused,10,22785,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08786710733893599,-0.02085847604535338,0.025821390239739124,0.9139820344370148,0.3609488243039513,0.6007241576715785,0.2740148508005633,-2.389172889786536e-05,6.71724686731903e-05,False,-0.00495556643427524,1.0,False,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False
event_driven,D4_llmfused,20,22318,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06514293848568094,-0.25119337863101604,-0.06255043115078676,3.4799065321392475,0.0005236770510095761,-2.800702734875899,0.9974482342266313,7.40908032772464e-05,0.0002446176443977184,False,-0.37740123735149844,0.019376050887354314,False,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False
