disc,model,h,target_pct,kappa1,delta,delta_negative,converged,rel1_achieved,g1,g_firm,g_star,n_test,n_test2,n_days,mde_rel_pct,har_rel,har_dm,har_p,har_kappa,firm_rel,firm_dm,firm_p,firm_kappa,pool_rel,pool_dm,pool_p,pool_kappa,har_holm,firm_holm,pool_holm,har_detect,firm_detect,pool_detect,all3_detect,n_seeds,qR1,se_daily,har0_rel,har0_dm,har0_holm,har0_detect,firm0_rel,firm0_dm,firm0_holm,firm0_detect,pool0_rel,pool0_dm,pool0_holm,pool0_detect
long_form,B2_tfidf_ridge,5,0.5,-0.01640625,-0.06927384486915143,True,True,0.502109772897314,0.23683180904696574,-0.03971274519881407,0.20990969852939378,7951,7550,809,1.672461278982603,0.502109772897314,-0.9864154953519637,0.3242245472163667,-0.01640625,-0.16174063165064972,-0.46079147594989983,0.6450748779527734,0.0027510545502307843,-0.8880799685207152,1.0322919450388328,0.3022508883267227,-0.01454125189245557,1.0,1.0,1.0,False,False,False,False,1,0.12086879176314268,0.0007219584787902412,3.3305014262665753,-5.3907848396946605,4.791079105402414e-06,True,-0.6147533787598136,4.190516371471096,0.0014865227275991512,False,1.6721243059592703,-3.578977270382337,0.02122556627617864,True
long_form,B2_tfidf_ridge,5,1.0,-0.0134765625,-0.056903515428231535,True,True,1.0112355054844442,0.23683180904696574,-0.03971274519881407,0.20990969852939378,7951,7550,809,1.672461278982603,1.0112355054844442,-1.7470293504413408,0.08101217596907132,-0.0134765625,-0.24252355832588054,0.3286926214477291,0.7424750307930942,0.0022597948091181443,-0.427599408411335,0.25835456189896855,0.796200487855903,-0.011944599768802789,1.0,1.0,1.0,False,False,False,False,1,0.12086879176314268,0.0007219584787902412,3.3305014262665753,-5.3907848396946605,4.791079105402414e-06,True,-0.6147533787598136,4.190516371471096,0.0014865227275991512,False,1.6721243059592703,-3.578977270382337,0.02122556627617864,True
long_form,B2_tfidf_ridge,10,0.3,-0.019726562500000003,-0.11603136289235558,True,True,0.3094542750392245,0.17001060754841513,-0.1730985952932001,0.17176317215692477,7933,7167,803,1.2489949906115925,0.3094542750392245,-2.192463431566066,0.028632700772194035,-0.019726562500000003,-0.8719035271225928,0.17847584629725421,0.8583965412043589,0.020084865926622293,-1.2358905580304296,0.48951402214944933,0.624618160507096,-0.019929914960082284,1.0,1.0,1.0,False,False,False,False,1,0.08729339051016716,0.000389389312359644,3.4823316043620314,-8.89254432852136,2.613673357786865e-16,True,-3.892169412007764,7.022506519527929,3.2272887937847986e-10,False,1.9517436929438372,-5.758058001261585,8.377618741398458e-07,True
long_form,B2_tfidf_ridge,10,0.5,-0.018554687500000003,-0.10913841064132457,True,True,0.5000434128924942,0.17001060754841513,-0.1730985952932001,0.17176317215692477,7933,7167,803,1.2489949906115925,0.5000434128924942,-2.543136100256671,0.011173009126721749,-0.018554687500000003,-1.0492309564726732,0.5009141842743452,0.6165756102722844,0.018891705574545725,-1.0444035915180487,0.19619170910185943,0.8445122211011099,-0.018745959615918982,0.42457434681542644,1.0,1.0,False,False,False,False,1,0.08729339051016716,0.000389389312359644,3.4823316043620314,-8.89254432852136,2.613673357786865e-16,True,-3.892169412007764,7.022506519527929,3.2272887937847986e-10,False,1.9517436929438372,-5.758058001261585,8.377618741398458e-07,True
long_form,B2_tfidf_ridge,10,1.0,-0.0154296875,-0.09075720463857515,True,True,1.0069798170399837,0.17001060754841513,-0.1730985952932001,0.17176317215692477,7933,7167,803,1.2489949906115925,1.0069798170399837,-3.514643283398558,0.00046502831874780726,-0.0154296875,-1.5233944637794175,1.4143217130547092,0.15767431735769308,0.01570994463567486,-0.5350856108642914,-0.633499659153246,0.5265967495761645,-0.015588745364816834,0.01534593451867764,1.0,1.0,True,False,False,False,1,0.08729339051016716,0.000389389312359644,3.4823316043620314,-8.89254432852136,2.613673357786865e-16,True,-3.892169412007764,7.022506519527929,3.2272887937847986e-10,False,1.9517436929438372,-5.758058001261585,8.377618741398458e-07,True
long_form,B2_tfidf_ridge,20,0.3,-0.043750000000000004,-0.21401498929908605,True,True,0.3043188937998769,0.2044249337080748,-0.2592826237703912,0.302251006751192,7902,7097,794,1.8621823219487628,0.3043188937998769,-1.1293094623872058,0.2591088051260378,-0.043750000000000004,-2.0692658594461166,0.1486837029018997,0.8818424564868648,0.05549036795165922,-4.08437664121149,2.2370950863894996,0.02556779910229218,-0.06468624597549434,1.0,1.0,0.9460085667848107,False,False,False,False,1,0.07008297694567736,0.0004660974312063682,5.9198595954670425,-9.041621963712146,7.922715328281996e-17,True,-8.089490036358773,8.148036436520531,1.025295955840338e-13,False,4.012857915594649,-5.24198341869174,1.3786355443939742e-05,True
long_form,B2_tfidf_ridge,20,0.5,-0.0421875,-0.20637159682411868,True,True,0.5097161725351268,0.2044249337080748,-0.2592826237703912,0.302251006751192,7902,7097,794,1.8621823219487628,0.5097161725351268,-1.3708897799449362,0.17079717552387214,-0.0421875,-2.277028156078655,0.37858429786632763,0.7051017602009912,0.05350856909624282,-3.7846702257101135,2.025942310222476,0.04311775192574861,-0.062376022904940966,1.0,1.0,1.0,False,False,False,False,1,0.07008297694567736,0.0004660974312063682,5.9198595954670425,-9.041621963712146,7.922715328281996e-17,True,-8.089490036358773,8.148036436520531,1.025295955840338e-13,False,4.012857915594649,-5.24198341869174,1.3786355443939742e-05,True
long_form,B2_tfidf_ridge,20,1.0,-0.038476562500000006,-0.18821853969607122,True,True,0.9960899149735362,0.2044249337080748,-0.2592826237703912,0.302251006751192,7902,7097,794,1.8621823219487628,0.9960899149735362,-1.9609597008897564,0.050233348725636055,-0.038476562500000006,-2.772602078775592,0.9437016243204321,0.34562047100784665,0.04880179681462887,-3.0760152033814103,1.5051832754873589,0.1326902591940813,-0.05688924311237672,0.8539669283358129,1.0,1.0,False,False,False,False,1,0.07008297694567736,0.0004660974312063682,5.9198595954670425,-9.041621963712146,7.922715328281996e-17,True,-8.089490036358773,8.148036436520531,1.025295955840338e-13,False,4.012857915594649,-5.24198341869174,1.3786355443939742e-05,True
long_form,B3_lm_linear,5,0.3,-0.0011718750000000002,-0.0018273076182140546,True,True,0.2933946284468485,0.6413123812975448,0.1551644586069048,0.576651667307435,7951,7550,809,1.7047058749820838,0.2933946284468485,-2.277177521518293,0.023036208181536448,-0.0011718750000000002,0.16050253707753392,-1.528774844498377,0.12672004641936283,-0.0002835331972884565,-0.4050810713089373,-1.1967429021881808,0.23176533621471912,-0.0010537199847267126,1.0,1.0,1.0,False,False,False,False,1,0.12086879176314268,0.0007358776407879123,0.49466054503402973,-2.583028949055883,0.18939964407907517,False,0.20737098537938167,-1.8072493807800871,0.9243419237532751,False,-0.22090145237417086,-1.4896574156683038,1.0,False
long_form,B3_lm_linear,5,0.5,0.0,0.0,False,True,0.49466054503402973,0.6413123812975448,0.1551644586069048,0.576651667307435,7951,7550,809,1.7047058749820838,0.49466054503402973,-2.583028949055883,0.009968402319951325,0.0,0.20737098537938167,-1.8072493807800871,0.07110322490409808,0.0,-0.22090145237417086,-1.4896574156683038,0.13671294168504622,0.0,0.38876769047810167,1.0,1.0,False,False,False,False,1,0.12086879176314268,0.0007358776407879123,0.49466054503402973,-2.583028949055883,0.18939964407907517,False,0.20737098537938167,-1.8072493807800871,0.9243419237532751,False,-0.22090145237417086,-1.4896574156683038,1.0,False
long_form,B3_lm_linear,5,1.0,0.0029296875,0.004568269045535136,False,True,0.9965922521271133,0.6413123812975448,0.1551644586069048,0.576651667307435,7951,7550,809,1.7047058749820838,0.9965922521271133,-3.35030632106755,0.0008446701194534366,0.0029296875,0.3244706560320996,-2.5062194863336447,0.01240266896670116,0.0007088329932211411,0.23851680497410546,-2.225752472533633,0.026311876733314414,0.002634299961816781,0.026184773703056535,0.39688540693443713,0.8419800554660613,True,False,False,False,1,0.12086879176314268,0.0007358776407879123,0.49466054503402973,-2.583028949055883,0.18939964407907517,False,0.20737098537938167,-1.8072493807800871,0.9243419237532751,False,-0.22090145237417086,-1.4896574156683038,1.0,False
long_form,B3_lm_linear,10,0.3,-0.009375000000000001,-0.01587562787463604,True,True,0.29036512318391206,0.5905278250429469,0.07586186729171054,0.5399508571090039,7933,7167,803,1.7018113118532887,0.29036512318391206,-2.3766591933000094,0.017704000147946007,-0.009375000000000001,0.07721792477777983,-1.3592364856907986,0.17447220994174267,-0.00120435477499822,-0.7244556845053026,-0.8723318717455298,0.3833010593725065,-0.008572058878053325,0.8320880069534623,1.0,1.0,False,False,False,False,1,0.08729339051016716,0.000530560283643675,1.7940860314836526,-4.615395517081547,0.00019181329907463874,True,0.26052916835955614,-3.6299390954490334,0.011637319468429537,True,0.640650752913478,-3.034437804838625,0.12208084428254597,False
long_form,B3_lm_linear,10,0.5,-0.0080078125,-0.01356043214291828,True,True,0.5107149249222614,0.5905278250429469,0.07586186729171054,0.5399508571090039,7933,7167,803,1.7018113118532887,0.5107149249222614,-2.700742982026229,0.007064398603747929,-0.0080078125,0.10396780453440724,-1.6835624062214332,0.09267424385978612,-0.0010287197036443125,-0.5245022631125965,-1.1776804247698482,0.23929027315088072,-0.007321966958337213,0.28964034275366507,1.0,1.0,False,False,False,False,1,0.08729339051016716,0.000530560283643675,1.7940860314836526,-4.615395517081547,0.00019181329907463874,True,0.26052916835955614,-3.6299390954490334,0.011637319468429537,True,0.640650752913478,-3.034437804838625,0.12208084428254597,False
long_form,B3_lm_linear,10,1.0,-0.005078125000000001,-0.008599298432094522,True,True,0.9816764188184681,0.5905278250429469,0.07586186729171054,0.5399508571090039,7933,7167,803,1.7018113118532887,0.9816764188184681,-3.3997530916443433,0.00070778916519761,-0.005078125000000001,0.16126943795026502,-2.388847598643247,0.017142738107279246,-0.0006523588364573692,-0.09703791935299966,-1.8451917286573356,0.06539596975067709,-0.004643198558945551,0.02264925328632352,0.5142821432183774,1.0,True,False,False,False,1,0.08729339051016716,0.000530560283643675,1.7940860314836526,-4.615395517081547,0.00019181329907463874,True,0.26052916835955614,-3.6299390954490334,0.011637319468429537,True,0.640650752913478,-3.034437804838625,0.12208084428254597,False
long_form,B3_lm_linear,20,0.3,-0.025,-0.042981582989694865,True,True,0.3027092164521181,0.5816444686551895,-0.0023943901319894824,0.6092706897648019,7902,7097,794,1.8677183527999575,0.3027092164521181,-0.36272191082708577,0.7169092833941252,-0.025,-0.0053663574120180815,-0.4464103619935312,0.6554273475295048,0.00010291467816781238,-1.2556476671448449,1.6587174085011105,0.09758319302097189,-0.026187418715314468,1.0,1.0,1.0,False,False,False,False,1,0.07008297694567736,0.00046748307950106397,3.484928689567737,-4.69288743331623,0.00013641985839198668,True,-0.016889638928940735,3.465776861660725,0.018979514619009662,False,1.9268909711669004,-2.6424425427130447,0.3695798381796057,False
long_form,B3_lm_linear,20,0.5,-0.0234375,-0.040295234052838934,True,True,0.5042787312476179,0.5816444686551895,-0.0023943901319894824,0.6092706897648019,7902,7097,794,1.8677183527999575,0.5042787312476179,-0.6244446384124358,0.5325152253608313,-0.0234375,-0.006086519167240482,-0.2153432739621619,0.8295571658394741,9.64825107823241e-05,-1.053857625690697,1.406673501343194,0.15993085700031598,-0.024550705045607312,1.0,1.0,1.0,False,False,False,False,1,0.07008297694567736,0.00046748307950106397,3.484928689567737,-4.69288743331623,0.00013641985839198668,True,-0.016889638928940735,3.465776861660725,0.018979514619009662,False,1.9268909711669004,-2.6424425427130447,0.3695798381796057,False
long_form,B3_lm_linear,20,1.0,-0.019531250000000003,-0.03357936171069912,True,True,1.006634796524114,0.5816444686551895,-0.0023943901319894824,0.6092706897648019,7902,7097,794,1.8677183527999575,1.006634796524114,-1.288224935157968,0.19804342246023063,-0.019531250000000003,-0.007886948836420956,0.373872560661653,0.7086028605817897,8.040209231860344e-05,-0.551067962096917,0.762663184969423,0.4458996943195168,-0.020458920871339433,1.0,1.0,1.0,False,False,False,False,1,0.07008297694567736,0.00046748307950106397,3.484928689567737,-4.69288743331623,0.00013641985839198668,True,-0.016889638928940735,3.465776861660725,0.018979514619009662,False,1.9268909711669004,-2.6424425427130447,0.3695798381796057,False
long_form,B4_lm_features,5,0.3,0.0011718750000000002,0.008426969924165192,False,True,0.31346296996980455,0.13906244006395818,-0.19895660309228227,0.07650947498236418,7951,7550,809,0.20543904088779447,0.31346296996980455,-1.5163016873553503,0.12983419463705742,0.0011718750000000002,-0.4150483809844966,1.0851614603047564,0.2781807632668027,-0.0016766013104727341,0.13513352566140538,-0.904160269933071,0.3661857060084573,0.0006447430445900522,1.0,1.0,1.0,False,False,False,False,1,0.12086879176314268,8.868274518959494e-05,0.11279127264883795,1.020094388471287,1.0,False,-0.13892354113198738,-1.4120615526624298,1.0,False,0.02321054438689578,1.628283402949714,1.0,False
long_form,B4_lm_features,5,0.5,0.0023437500000000003,0.016853939848330383,False,True,0.5138552320535072,0.13906244006395818,-0.19895660309228227,0.07650947498236418,7951,7550,809,0.20543904088779447,0.5138552320535072,-4.1735732955047045,3.323925545258945e-05,0.0023437500000000003,-0.6917413161379923,3.787803526088473,0.00016350657633524274,-0.0033532026209454682,0.24696920203601555,-3.6010095259179686,0.0003367566618813926,0.0012894860891801043,0.0017949197944398304,0.008829355122103108,0.01549080644654406,True,False,True,False,1,0.12086879176314268,8.868274518959494e-05,0.11279127264883795,1.020094388471287,1.0,False,-0.13892354113198738,-1.4120615526624298,1.0,False,0.02321054438689578,1.628283402949714,1.0,False
long_form,B4_lm_features,5,1.0,0.005078125000000001,0.0365168696713825,False,True,0.9803514694555457,0.13906244006395818,-0.19895660309228227,0.07650947498236418,7951,7550,809,0.20543904088779447,0.9803514694555457,-10.120604128974977,9.497601394951491e-23,0.005078125000000001,-1.339570265396339,10.138344461569133,8.593552978507344e-23,-0.007265272345381848,0.5075797665369789,-9.76174852655132,2.4817438328851905e-21,0.002793886526556893,5.508608809071865e-21,4.984260727534259e-21,1.4145939847445585e-19,True,False,True,False,1,0.12086879176314268,8.868274518959494e-05,0.11279127264883795,1.020094388471287,1.0,False,-0.13892354113198738,-1.4120615526624298,1.0,False,0.02321054438689578,1.628283402949714,1.0,False
long_form,B4_lm_features,10,0.3,0.0078125,-0.038231781845230864,True,True,0.31755301472463293,-0.2043456941564065,-0.5556892992617466,-0.2612073080704082,7933,7167,803,0.5674618566116546,0.31755301472463293,-2.041720997470783,0.041505940873552846,0.0078125,0.38984071710211415,-1.1652546257908523,0.244279144152816,0.021244992063104304,0.8260225727111448,-2.742566442820179,0.006238643262951474,0.009986420818527858,1.0,1.0,0.27305784303157105,False,False,False,False,1,0.08729339051016716,0.00017691310517437732,-0.9221600983274052,3.316927343955919,0.027581859671321013,False,-2.7672721184718916,4.100921027127025,0.0020501274690566586,False,-0.7288209043307747,2.348403214369492,0.6878798537869635,False
long_form,B4_lm_features,10,0.5,0.008984375000000001,-0.043966549122015496,True,True,0.5025101063990614,-0.2043456941564065,-0.5556892992617466,-0.2612073080704082,7933,7167,803,0.5674618566116546,0.5025101063990614,-2.7874546806382656,0.00543802327760578,0.008984375000000001,0.8562406516627397,-1.8594882192670692,0.06334167380585665,0.02443174087256995,1.0576421591423752,-3.3951596744468717,0.0007212547665091938,0.011484383941307037,0.23383500093704854,1.0,0.03173520972640453,False,False,True,False,1,0.08729339051016716,0.00017691310517437732,-0.9221600983274052,3.316927343955919,0.027581859671321013,False,-2.7672721184718916,4.100921027127025,0.0020501274690566586,False,-0.7288209043307747,2.348403214369492,0.6878798537869635,False
long_form,B4_lm_features,10,1.0,0.012109375,-0.05925926186010784,True,True,0.9944565572283797,-0.2043456941564065,-0.5556892992617466,-0.2612073080704082,7933,7167,803,0.5674618566116546,0.9944565572283797,-4.6198398168151105,4.472729727817344e-06,0.012109375,2.0908766818943723,-3.516402129620734,0.00046321500861698186,0.03292973769781167,1.6732497876710755,-4.942252953862435,9.492750983227647e-07,0.01547895226871818,0.00019680010802396313,0.018528600344679274,4.55652047194927e-05,True,True,True,True,1,0.08729339051016716,0.00017691310517437732,-0.9221600983274052,3.316927343955919,0.027581859671321013,False,-2.7672721184718916,4.100921027127025,0.0020501274690566586,False,-0.7288209043307747,2.348403214369492,0.6878798537869635,False
long_form,B4_lm_features,20,0.3,0.017773437500000003,-0.09475791053822487,True,True,0.30209800691623573,-0.18756679414992258,-0.6475936297434571,-0.22462259103222285,7902,7097,794,0.6968187656066109,0.30209800691623573,-4.354348537061573,1.509545940057396e-05,0.017773437500000003,-0.5833245637166177,-2.996706479910905,0.0028174863912301153,0.06136461923235483,0.9374744267751194,-5.817807292082832,8.767479644161994e-09,0.021284767385895645,0.0008906321046338637,0.15777923790888645,5.348162582938816e-07,True,False,True,False,1,0.07008297694567736,0.0001744111910190124,-1.9204741365980287,3.3821524016415694,0.02414222307243494,False,-7.132788699177395,4.62143730361703,0.00023257170544813062,False,-1.5541543078803324,1.7807779573084412,1.0,False
long_form,B4_lm_features,20,0.5,0.019531250000000003,-0.10412957202002733,True,True,0.5194497993083429,-0.18756679414992258,-0.6475936297434571,-0.22462259103222285,7902,7097,794,0.6968187656066109,0.5194497993083429,-4.98745912107503,7.519491876879921e-07,0.019531250000000003,0.03672042789689575,-3.618126485490472,0.00031627342562534156,0.06743364750808223,1.1804732190186191,-6.4175460020267545,2.428951371231612e-10,0.023389854270214994,4.286110369821555e-05,0.01612994470689242,1.4816603364512832e-08,True,True,True,True,1,0.07008297694567736,0.0001744111910190124,-1.9204741365980287,3.3821524016415694,0.02414222307243494,False,-7.132788699177395,4.62143730361703,0.00023257170544813062,False,-1.5541543078803324,1.7807779573084412,1.0,False
long_form,B4_lm_features,20,1.0,0.0234375,-0.12495548642403277,True,True,1.0008712581869617,-0.18756679414992258,-0.6475936297434571,-0.22462259103222285,7902,7097,794,0.6968187656066109,1.0008712581869617,-6.265791148571253,6.081326723985997e-10,0.0234375,1.3969155067523027,-4.859867526974189,1.425897480245739e-06,0.08092037700969866,1.7182709033453296,-7.610890567032473,8.0294327989263e-14,0.028067825124257987,3.162289896472718e-08,6.844307905179547e-05,4.335893711420202e-12,True,True,True,True,1,0.07008297694567736,0.0001744111910190124,-1.9204741365980287,3.3821524016415694,0.02414222307243494,False,-7.132788699177395,4.62143730361703,0.00023257170544813062,False,-1.5541543078803324,1.7807779573084412,1.0,False
long_form,C1_bert_s1,5,0.3,-0.017968750000000002,-0.03293787715195572,True,True,0.3127613099899195,0.5455345503021614,0.24600011056854632,0.5592099902086031,7951,7550,809,2.9935194724616396,0.3127613099899195,-0.5554612284759515,0.5787329753170304,-0.017968750000000002,0.027783734924349327,1.5060434767180726,0.13245523247195023,-0.008102721421274304,-2.1893450923372,1.043670748938195,0.29695659943794184,-0.01841918995963733,1.0,1.0,1.0,False,False,False,False,3,0.12086879176314268,0.001292225291985281,3.4197884844353266,-3.25022593301281,0.033184784705243546,True,1.375679252652616,-1.2136597962230828,1.0,False,1.0875415902516692,-1.7136604465240008,1.0,False
long_form,C1_bert_s1,5,0.5,-0.016796875000000003,-0.030789754729002094,True,True,0.5174304437962686,0.5455345503021614,0.24600011056854632,0.5592099902086031,7951,7550,809,2.9935194724616396,0.5174304437962686,-0.7286642365665306,0.46641820825266983,-0.016796875000000003,0.11609944012941328,1.3340827446213817,0.18256069617789167,-0.007574283067712937,-1.9734054097998992,0.86884375760526,0.38519613726066204,-0.01721793844053055,1.0,1.0,1.0,False,False,False,False,3,0.12086879176314268,0.001292225291985281,3.4197884844353266,-3.25022593301281,0.033184784705243546,True,1.375679252652616,-1.2136597962230828,1.0,False,1.0875415902516692,-1.7136604465240008,1.0,False
long_form,C1_bert_s1,5,1.0,-0.0140625,-0.02577746907544361,True,True,0.9938837140673502,0.5455345503021614,0.24600011056854632,0.5592099902086031,7951,7550,809,2.9935194724616396,0.9938837140673502,-1.1347665701472678,0.2568096563065031,-0.0140625,0.32194697526055865,0.9293195404346659,0.3530070181312212,-0.006341260242736411,-1.4707591918734357,0.45759303832544584,0.6473705065879161,-0.01441501822928139,1.0,1.0,1.0,False,False,False,False,3,0.12086879176314268,0.001292225291985281,3.4197884844353266,-3.25022593301281,0.033184784705243546,True,1.375679252652616,-1.2136597962230828,1.0,False,1.0875415902516692,-1.7136604465240008,1.0,False
